location,longitude,latitude,start,end,epiUnit
Rausu-Town5,145.1897,44.022,3/28/2022,3/28/2022,Not applicable
Bihoro-Town2,144.1073,43.8244,5/13/2022,5/13/2022,Not applicable
Nemuro-City9,145.5827,43.3302,5/5/2022,5/5/2022,Not applicable
Rausu-Town10,145.1897,44.022,4/24/2022,4/24/2022,Not applicable
Kitami-City5,143.8947,43.8032,5/5/2022,5/5/2022,Not applicable
Ozora-Town2,144.1726,43.912,4/17/2022,4/17/2022,Not applicable
Sapporo-City11,141.3544,43.0619,4/27/2022,4/27/2022,Not applicable
Kushiro-City1,144.3813,42.9848,3/30/2022,3/30/2022,Not applicable
Monbetsu-City1,143.3544,44.3563,4/21/2022,4/21/2022,Not applicable
Samani-Town1,142.9338,42.1276,4/19/2022,4/19/2022,Not applicable
Rebun-Town1,141.0477,45.3031,4/14/2022,4/14/2022,Not applicable
Kushiro-City4,144.3813,42.9848,4/19/2022,4/19/2022,Not applicable
Daisen-City1,140.4754,39.453,4/18/2022,4/18/2022,Not applicable
Nakashibetsu-Town1,144.9714,43.5552,4/17/2022,4/17/2022,Not applicable
Rausu-Town8,145.1897,44.022,4/10/2022,4/10/2022,Not applicable
Sapporo-City10,141.3544,43.0619,4/12/2022,4/12/2022,Not applicable
Kitami-City4,143.8947,43.8032,4/10/2022,4/10/2022,Not applicable
Kushiro-City3,144.3813,42.9848,4/11/2022,4/11/2022,Not applicable
Ozora-Town1,144.1726,43.912,4/8/2022,4/8/2022,Not applicable
Shari-Town2,144.6709,43.9115,4/7/2022,4/7/2022,Not applicable
Rausu-Town7,145.1897,44.022,4/8/2022,4/8/2022,Not applicable
Sapporo-City9,141.3544,43.0619,4/4/2022,4/4/2022,Not applicable
Sapporo-City8,141.3544,43.0619,4/3/2022,4/3/2022,Not applicable
Sapporo-City7,141.3544,43.0619,4/3/2022,4/3/2022,Not applicable
Sapporo-City6,141.3544,43.0619,4/3/2022,4/3/2022,Not applicable
Mukawa-Town1,141.9266,42.5748,4/11/2022,4/11/2022,Not applicable
Sapporo-City5,141.3544,43.0619,4/8/2022,4/8/2022,Not applicable
Kitami-City3,143.8947,43.8032,4/7/2022,4/7/2022,Not applicable
Okoppe-Town1,143.1241,44.4698,4/7/2022,4/7/2022,Not applicable
Kushiro-City2,144.3813,42.9848,4/5/2022,4/6/2022,Not applicable
Kitami-City2,143.8947,43.8032,4/5/2022,4/5/2022,Not applicable
Rausu-Town6,145.1897,44.022,4/3/2022,4/3/2022,Not applicable
Sapporo-City4,141.3544,43.0619,4/1/2022,4/1/2022,Not applicable
Kuji-City23,141.7755,40.1907,4/5/2022,4/5/2022,Not applicable
Sapporo-City3,141.3544,43.0619,3/31/2022,3/31/2022,Not applicable
Sapporo-City2,141.3544,43.0619,3/30/2022,3/30/2022,Not applicable
Kuji-City22,141.7755,40.1907,3/30/2022,3/30/2022,Not applicable
Sapporo-City1,141.3544,43.0619,3/28/2022,3/28/2022,Not applicable
Kuji-City21,141.7755,40.1907,3/22/2022,3/22/2022,Not applicable
Hachimantai-City1,141.0711,39.9568,3/17/2022,3/17/2022,Not applicable
Rausu-Town4,145.1897,44.022,3/13/2022,3/13/2022,Not applicable
Nemuro-City8,145.5827,43.3302,3/13/2022,3/13/2022,Not applicable
Hamatonbetsu-Town1,142.36,45.1239,3/13/2022,3/13/2022,Not applicable
Kuji-City20,141.7755,40.1907,3/13/2022,3/13/2022,Not applicable
Rausu-Town3,145.1897,44.022,3/8/2022,3/8/2022,Not applicable
Kuji-City19,141.7755,40.1907,3/3/2022,3/3/2022,Not applicable
Nemuro-City7,145.5827,43.3302,2/28/2022,2/28/2022,Not applicable
Rebun-Town1,141.0477,45.3031,2/28/2022,2/28/2022,Not applicable
Kuji-City18,141.7755,40.1907,2/28/2022,2/28/2022,Not applicable
Shibetsu-Town3,145.1313,43.6615,2/23/2022,2/23/2022,Not applicable
Kuji-City16,141.7755,40.1907,2/24/2022,2/24/2022,Not applicable
Kuji-City15,141.7755,40.1907,2/23/2022,2/23/2022,Not applicable
Kuji-City14,141.7755,40.1907,2/23/2022,2/23/2022,Not applicable
Kuji-City13,141.7755,40.1907,2/21/2022,2/21/2022,Not applicable
Kuji-City12,141.7755,40.1907,2/21/2022,2/21/2022,Not applicable
Kuji-City11,141.7755,40.1907,2/20/2022,2/20/2022,Not applicable
Shibetsu-Town2,145.1313,43.6615,2/18/2022,2/18/2022,Not applicable
Kuji-City10,141.7755,40.1907,2/20/2022,2/21/2022,Not applicable
Kuji-City9,141.7755,40.1907,2/11/2022,2/11/2022,Not applicable
Kuji-City8,141.7755,40.1907,2/16/2022,2/16/2022,Not applicable
Kuji-City7,141.7755,40.1907,2/16/2022,2/16/2022,Not applicable
Nemuro-City6,145.5827,43.3302,2/17/2022,2/17/2022,Not applicable
Rausu-Town1,145.1897,44.022,2/9/2022,2/9/2022,Not applicable
Kyoto-City1,135.7681,35.0116,1/26/2022,1/26/2022,Not applicable
Kuji-City2,141.7755,40.1907,2/10/2022,2/10/2022,Not applicable
Kuji-City3,141.7755,40.1907,2/12/2022,2/12/2022,Not applicable
Nemuro-City5,145.5827,43.3302,2/13/2022,2/13/2022,Not applicable
Rausu-Town2,145.1897,44.022,2/13/2022,2/13/2022,Not applicable
Rishirifuji-Town1,141.2146,45.2474,2/14/2022,2/14/2022,Not applicable
Kuji-City4,141.7755,40.1907,2/13/2022,2/13/2022,Not applicable
Kuji-City6,141.7755,40.1907,2/15/2022,2/15/2022,Not applicable
Kuji-City5,141.7755,40.1907,2/14/2022,2/14/2022,Not applicable
Kuji-City1,141.7755,40.1907,2/7/2022,2/7/2022,Not applicable
Shari-Town1,144.6709,43.91156,2/7/2022,2/7/2022,Not applicable
Shibetsu-Town1,145.1313,43.6615,2/7/2022,2/7/2022,Not applicable
Erimo-Town3,143.1482,42.0165,2/7/2022,2/7/2022,Not applicable
Erimo-Town2,143.1482,42.0165,2/6/2022,2/6/2022,Not applicable
Nemuro-City4,145.5827,43.3302,2/1/2022,2/2/2022,Not applicable
Nemuro-City3,145.5827,43.3302,1/27/2022,1/27/2022,Not applicable
Nemuro-City2,145.5827,43.3302,1/22/2022,1/22/2022,Not applicable
Nemuro-City1,145.5827,43.3302,1/19/2022,1/19/2022,Not applicable
Tomamae-Town1,141.6528,44.3061,1/1/2022,1/1/2022,Not applicable
