location,longitude,latitude,start,end,epiUnit
Izumi-City26,130.3532,32.0906,11/20/2022,11/20/2022,Not applicable
Izumi-City25,130.3532,32.0906,11/20/2022,11/20/2022,Not applicable
izumi-City24,130.3532,32.0906,11/19/2022,11/19/2022,Not applicable
Izumi-City23,130.3532,32.0906,11/18/2022,11/18/2022,Not applicable
Izumi-City22,130.3532,32.0906,11/18/2022,11/18/2022,Not applicable
Izumi-City21,130.3532,32.0906,11/17/2022,11/17/2022,Not applicable
Izumi-City20,130.3532,32.0906,11/16/2022,11/16/2022,Not applicable
Izumi-City19,130.3532,32.0906,11/16/2022,11/16/2022,Not applicable
Izumi-City18,130.3532,32.0906,11/15/2022,11/15/2022,Not applicable
Izumi-City17,130.3532,32.0906,11/14/2022,11/14/2022,Not applicable
izumi-City16,130.3532,32.0906,11/14/2022,11/14/2022,Not applicable
Izumi-City15,130.3532,32.0906,11/13/2022,11/13/2022,Not applicable
Izumi-City14,130.3532,32.0906,11/13/2022,11/13/2022,Not applicable
Izumi-City13,130.3532,32.0906,11/12/2022,11/12/2022,Not applicable
Izumi-City12,130.3532,32.0906,11/11/2022,11/11/2022,Not applicable
Izumi-City11,130.3532,32.0906,11/10/2022,11/10/2022,Not applicable
Izumi-City10,130.3532,32.0906,11/9/2022,11/9/2022,Not applicable
Izumi-City9,130.3532,32.0906,11/8/2022,11/8/2022,Not applicable
Izumi-City8,130.3532,32.0906,11/7/2022,11/7/2022,Not applicable
Izumi-City7,130.3532,32.0906,11/6/2022,11/6/2022,Not applicable
Izumi-City6,130.3532,32.0906,11/5/2022,11/5/2022,Not applicable
Izumi-City5,130.3532,32.0906,11/4/2022,11/4/2022,Not applicable
Izumi-City4,130.3532,32.0906,11/3/2022,11/3/2022,Not applicable
Izumi-City3,130.3532,32.0906,11/2/2022,11/2/2022,Not applicable
Izumi-City2,130.3532,32.0906,11/1/2022,11/1/2022,Not applicable
Izumi-City1,130.3532,32.0906,1/10/2022,1/10/2022,Not applicable
Niigata-City1,139.0364,37.9161,10/15/2022,10/15/2022,Not applicable
Kurihara-City2,141.021,38.7302,10/13/2022,10/13/2022,Not applicable
Minamiechizen-Town1,136.1943,35.8349,10/10/2022,10/10/2022,Not applicable
Kurihara-City 1,141.021,38.7302,10/3/2022,10/3/2022,Not applicable
Isehara-City1,139.3149,35.403,9/24/2022,9/24/2022,Not applicable
Izumi-City66,130.3532,32.0906,12/22/2022,12/22/2022,Not applicable
Izumi-City65,130.3532,32.0906,12/16/2022,12/16/2022,Not applicable
Izumi-City64,130.3532,32.0906,12/15/2022,12/15/2022,Not applicable
Izumi-City63,130.3532,32.0906,12/12/2022,12/12/2022,Not applicable
Izumi-City62,130.3532,32.0906,12/10/2022,12/10/2022,Not applicable
Izumi-City61,130.3532,32.0906,12/14/2022,12/14/2022,Not applicable
Izumi-City60,130.3532,32.0906,12/11/2022,12/11/2022,Not applicable
Izumi-City59,130.3532,32.0906,12/9/2022,12/9/2022,Not applicable
Izumi-City58,130.3532,32.0906,12/7/2022,12/7/2022,Not applicable
Izumi-City57,130.3532,32.0906,12/4/2022,12/4/2022,Not applicable
Sapporo-City2,141.3544,43.0619,12/11/2022,12/11/2022,Not applicable
Izumi-City56,130.3532,32.0906,12/7/2022,12/7/2022,Not applicable
Izumi-City55,130.3532,32.0906,12/6/2022,12/6/2022,Not applicable
Izumi-City54,130.3532,32.0906,12/6/2022,12/6/2022,Not applicable
Izumi-City53,130.3532,32.0906,12/5/2022,12/5/2022,Not applicable
Izumi-City52,130.3532,32.0906,12/4/2022,12/4/2022,Not applicable
Izumi-City51,130.3532,32.0906,12/3/2022,12/3/2022,Not applicable
Izumi-City50,130.3532,32.0906,12/3/2022,12/3/2022,Not applicable
Izumi-City49,130.3532,32.0906,12/2/2022,12/2/2022,Not applicable
Izumi-City48,130.3532,32.0906,12/2/2022,12/2/2022,Not applicable
Izumi-City47,130.3532,32.0906,12/1/2022,12/1/2022,Not applicable
Izumi-City46,130.3532,32.0906,11/30/2022,11/30/2022,Not applicable
Izumi-City45,130.3532,32.0906,11/30/2022,11/30/2022,Not applicable
Izumi-City44,130.3532,32.0906,11/29/2022,11/29/2022,Not applicable
Izumi-CIty43,130.3532,32.0906,11/29/2022,11/29/2022,Not applicable
Izumi-City41,130.3532,32.0906,11/28/2022,11/28/2022,Not applicable
Izumi-City42,130.3532,32.0906,11/27/2022,11/27/2022,Not applicable
Marugame-City1,133.7985,34.29,11/14/2022,11/14/2022,Not applicable
Sendai-City1,140.8693,38.2682,11/3/2022,11/3/2022,Not applicable
Himeji-City1,134.6853,34.8152,11/15/2022,11/15/2022,Not applicable
Izumi-City40,130.3532,32.0906,11/28/2022,11/28/2022,Not applicable
Akune-City1,130.1927,32.0142,11/27/2022,11/27/2022,Not applicable
Izumi-City39,130.3532,32.0906,11/27/2022,11/27/2022,Not applicable
Izumi-City38,130.3532,32.0906,11/27/2022,11/27/2022,Not applicable
Izumi-City37,130.3532,32.0906,11/23/2022,11/23/2022,Not applicable
Tainai-City1,139.4105,38.0596,11/19/2022,11/19/2022,Not applicable
Izumi-City36,130.3532,32.0906,11/26/2022,11/26/2022,Not applicable
Izumi-City35,130.3532,32.0906,11/26/2022,11/26/2022,Not applicable
Imizu-City1,137.0756,36.7304,11/25/2022,11/25/2022,Not applicable
Mukawa-Town1,141.9266,42.5748,11/23/2022,11/23/2022,Not applicable
Izumi-City34,130.3532,32.0906,11/25/2022,11/25/2022,Not applicable
Izumi-City33,130.3532,32.0906,11/24/2022,11/24/2022,Not applicable
Izumi-City32,130.3532,32.0906,11/24/2022,11/24/2022,Not applicable
Izumi-City31,130.3532,32.0906,11/23/2022,11/23/2022,Not applicable
Yakumo-Town1,140.2652,42.256,11/20/2022,11/20/2022,Not applicable
Nakashibetsu-Town1,144.9714,43.5552,11/18/2022,11/18/2022,Not applicable
Sendai-City2,140.8693,38.2682,11/17/2022,11/17/2022,Not applicable
Izumi-City30,130.3532,32.0906,11/22/2022,11/22/2022,Not applicable
Izumi-CIty29,130.3532,32.0906,11/22/2022,11/22/2022,Not applicable
Izumi-City28,130.3532,32.0906,11/21/2022,11/21/2022,Not applicable
Izumi-City27,130.3532,32.0906,11/21/2022,11/21/2022,Not applicable
Obihiro-City1,143.1719,42.934,11/17/2022,11/17/2022,Not applicable
Shari-Town3,144.6709,43.9115,11/15/2022,11/15/2022,Not applicable
Abashiri-City1,144.2735,44.0205,11/15/2022,11/15/2022,Not applicable
Odate-City1,140.5654,40.2716,11/12/2022,11/12/2022,Not applicable
Tsuruoka-CIty1,139.8267,38.7271,11/10/2022,11/10/2022,Not applicable
Shari-Town2,144.6709,43.9115,11/9/2022,11/9/2022,Not applicable
Shari-Town1,144.6709,43.9115,11/5/2022,11/5/2022,Not applicable
Hyuga-CIty1,131.6243,32.4224,11/5/2022,11/5/2022,Not applicable
kannonji-City1,133.6626,34.1285,11/6/2022,11/6/2022,Not applicable
Ishinomaki-City1,141.3028,38.4342,11/1/2022,11/1/2022,Not applicable
