location,longitude,latitude,start,end,epiUnit
Cerknica,14.3572,45.771,2/24/2023,2/28/2023,Body of water
Cerknica ,14.3645,45.7702,2/22/2023,2/26/2023,Body of water
Cerknica,14.3624,45.7677,2/20/2023,2/22/2023,Body of water
Cerknica,14.3623,45.768,2/19/2023,2/22/2023,Body of water
Lendava,16.4381,46.5317,2/17/2023,2/20/2023,Body of water
Lendava,16.4381,46.5317,2/15/2023,2/20/2023,Body of water
Ig,14.455,45.976,2/1/2023,2/2/2023,Forest
Ljubljana,14.4673,46.0571,2/1/2023,12/31/1969,Zoo
Lendava,16.4381,46.5317,1/29/2023,1/31/2023,Other
Piran,13.6004,45.5196,1/15/2023,1/19/2023,Other
Piran,13.5722,45.5258,12/23/2022,12/29/2022,Other
Izola,13.6469,45.5279,1/2/2023,1/4/2023,Other
