location,longitude,latitude,start,end,epiUnit
Saint Croix County,-92.752,44.963,4/13/2022,12/31/1969,Not applicable
Cumberland County,-70.251,43.659,7/6/2022,12/31/1969,Not applicable
Cumberland County,-70.254,43.689,7/7/2022,12/31/1969,Not applicable
Cumberland County,-70.276,43.645,7/8/2022,12/31/1969,Not applicable
York County,-70.723,43.5,7/8/2022,12/31/1969,Not applicable
York County,-70.77,43.537,7/9/2022,12/31/1969,Not applicable
Sagadahoc County,-69.838,43.928,7/4/2022,12/31/1969,Not applicable
Ada County,-116.255,43.651,7/21/2022,12/31/1969,Not applicable
Sagadahoc County,-69.833,43.907,6/30/2022,12/31/1969,Not applicable
Buchanan County,-91.84,42.454,5/19/2022,12/31/1969,Other
Cumberland County,-70.286,43.653,6/28/2022,12/31/1969,Not applicable
Cumberland County,-70.331,43.649,6/27/2022,12/31/1969,Not applicable
Cumberland County,-70.258,43.672,6/30/2022,12/31/1969,Not applicable
Lincoln County,-69.642,44.033,7/1/2022,12/31/1969,Not applicable
Cumberland County,-70.306,43.719,7/1/2022,12/31/1969,Not applicable
Adams County,-116.461,44.965,6/6/2022,12/31/1969,Other
York County,-70.723,43.499,6/21/2022,12/31/1969,Not applicable
Lincoln County,-69.7,44.066,6/26/2022,12/31/1969,Not applicable
Sagadahoc County,-69.819,43.912,6/25/2022,12/31/1969,Not applicable
Cumberland County,-70.269,43.658,6/23/2022,12/31/1969,Not applicable
Chippewa County,-84.383,46.47,5/30/2022,12/31/1969,Not applicable
Iron County,-88.318,46.108,6/19/2022,12/31/1969,Not applicable
Latah County,-117.021,46.732,6/4/2022,12/31/1969,Not applicable
Muskegon County,-86.229,43.265,6/7/2022,12/31/1969,Not applicable
Hennepin County,-93.236,44.922,5/9/2022,12/31/1969,Other
Dakota County,-92.838,44.739,5/9/2022,12/31/1969,Other
Salt Lake County,-111.949,40.787,5/25/2022,12/31/1969,Not applicable
Gladwin County,-84.502,43.981,5/13/2022,12/31/1969,Not applicable
Lincoln County,-89.688,45.171,4/23/2022,12/31/1969,Not applicable
Lincoln County,-89.667,45.178,5/4/2022,12/31/1969,Not applicable
Franklin County,-119.023,46.218,6/5/2022,12/31/1969,Not applicable
Osceola County,-85.498,43.876,5/18/2022,12/31/1969,Not applicable
Otsego County,-84.685,44.998,5/17/2022,12/31/1969,Not applicable
Osceola County,-85.503,43.881,6/4/2022,12/31/1969,Not applicable
Midland County,-84.25,43.613,5/9/2022,12/31/1969,Not applicable
Burleigh County,-100.808,46.773,5/17/2022,12/31/1969,Not applicable
Scott County,-93.431,44.794,5/28/2022,12/31/1969,Other
Dickey County,-98.536,45.996,5/17/2022,12/31/1969,Not applicable
Itasca County,-93.499,47.216,5/12/2022,12/31/1969,Other
Stearns County,-94.165,45.527,5/9/2022,12/31/1969,Not applicable
Dane County,-89.297,43.138,4/11/2022,12/31/1969,Other
Jefferson County,-88.816,43.021,4/10/2022,12/31/1969,Other
Rock County,-88.992,42.726,4/18/2022,12/31/1969,Other
Aleutians West,-166.964,53.515,5/9/2022,12/31/1969,Not applicable
Erie County,-78.818,42.877,5/19/2022,12/31/1969,Not applicable
Cedar County,-91.141,41.768,5/10/2022,12/31/1969,Not applicable
Niagara County,-78.697,43.169,5/9/2022,12/31/1969,Not applicable
Saint Lawrence County,-75.172,44.592,4/14/2022,12/31/1969,Not applicable
Tompkins County,-76.515,42.443,4/10/2022,12/31/1969,Not applicable
Erie County,-78.878,42.88,4/26/2022,12/31/1969,Not applicable
Adams County,-89.812,43.976,5/2/2022,12/31/1969,Other
Grant County,-90.709,42.841,5/5/2022,12/31/1969,Other
Washington County,-92.831,45.063,5/9/2022,12/31/1969,Other
Hennepin County,-93.321,44.964,5/9/2022,12/31/1969,Other
Dane County,-89.285,43.104,5/4/2022,12/31/1969,Other
Anoka County,-93.373,45.212,4/21/2022,12/31/1969,Not applicable
Hancock County,-93.592,43.094,5/5/2022,12/31/1969,Not applicable
Saint Clair County,-82.862,42.988,4/21/2022,12/31/1969,Other
Macomb County,-82.862,42.592,4/21/2022,12/31/1969,Other
Lapeer County,-83.331,43.04,4/21/2022,12/31/1969,Other
Jefferson County,-88.796,43.027,4/8/2022,12/31/1969,Other
Waushara County,-89.293,44.078,4/23/2022,12/31/1969,Other
Rock County,-88.974,42.745,4/18/2022,12/31/1969,Other
