location,longitude,latitude,start,end,epiUnit
Pusztaföldvár,20.79109,46.48925,5/24/2022,5/25/2022,Farm
Tótkomlós,20.706752,46.428118,5/29/2022,6/1/2022,Farm
Tótkomlós,20.764714,46.424346,4/26/2022,5/2/2022,Farm
Mezőhegyes,20.802407,46.350338,4/24/2022,4/26/2022,Farm
Tótkomlós,20.726279,46.442739,4/21/2022,4/25/2022,Farm
Kaszaper,20.824599,46.464106,4/20/2022,4/20/2022,Farm
Tótkomlós,20.753063,46.423614,4/20/2022,4/22/2022,Farm
Tótkomlós,20.7236,46.4483,4/20/2022,4/23/2022,Farm
Magyarbánhegyes,20.9778,46.467,4/20/2022,5/2/2022,Farm
Nagykamarás,21.1389,46.47521,4/20/2022,5/2/2022,Farm
Kaszaper,20.822849,46.461337,4/16/2022,4/18/2022,Farm
Nagybánhegyes,20.89204,46.4537,4/18/2022,4/20/2022,Farm
Mezőkovácsháza,20.895129,46.414509,4/16/2022,4/18/2022,Farm
Tótkomlós,20.721112,46.412612,4/18/2022,4/20/2022,Farm
