location,longitude,latitude,start,end,epiUnit
 Saint-Cyr-des-Gâts (85205) ,-0.856026,46.568212,1/4/2023,12/31/1969,Farm
 Mésanger (44096) ,-1.260486,47.44084,1/3/2023,12/31/1969,Farm
 Remouillé (44142) ,-1.3927653,47.046939,1/2/2023,12/31/1969,Farm
 Tonquédec (22340) ,-3.405317,48.683814,1/7/2023,12/31/1969,Farm
 Couloumé-Mondebat (32109) ,0.093578,43.637571,1/2/2023,12/31/1969,Farm
 Saint-Fuscien (80702) ,2.31815182,49.83945,11/17/2022,12/21/2022,Farm
 Allouagne (62023) ,2.522045047,50.53426,11/12/2022,12/18/2022,Farm
 Antigny (85005) ,-0.780568,46.623267,1/2/2023,12/31/1969,Farm
 Rocheservière (85190) ,-1.514592,46.926642,1/1/2023,12/31/1969,Farm
 Chavagnes-en-Paillers (85065) ,-1.288087,46.8898,1/1/2023,12/31/1969,Farm
Falleron (85086),-1.681186,46.871747,1/1/2023,12/31/1969,Farm
Falleron (85086),-1.678624,46.873963,1/1/2023,12/31/1969,Farm
 Saint-Fulgent (85215) ,-1.130491,46.882846,1/1/2023,12/31/1969,Farm
La Limouzinière (44083),-1.635054,46.978605,1/1/2023,12/31/1969,Farm
Monteux (84080),4.938184,44.025185,12/25/2022,12/31/1969,Farm
Canihuel (22029),-3.09070353,48.312107,12/27/2022,12/31/1969,Farm
Marsais-Sainte-Radégonde (85137),-0.8821132,46.545427,12/27/2022,12/31/1969,Farm
Lageon (79145),-0.2520479,46.722429,12/27/2022,12/31/1969,Farm
Saint-Philbert-de-Grand-Lieu (44188),-1.67887,47.043931,12/26/2022,12/31/1969,Farm
Pouzauges (85182),-0.8081293,46.781204,12/28/2022,12/31/1969,Farm
Sèvremont (85090),-0.8379215,46.829075,12/27/2022,12/31/1969,Farm
Les Lucs-sur-Boulogne (85129),-1.4643,46.877017,12/26/2022,12/31/1969,Farm
Aignan (32001),0.07185,43.67976,12/26/2022,12/31/1969,Farm
Falleron (85086),-1.687743,46.867607,12/26/2022,12/31/1969,Farm
La Chapelle-Thémer (85056),-0.963649,46.575238,12/26/2022,12/31/1969,Farm
Touvois (44206),-1.651837,46.88767,12/26/2022,12/31/1969,Farm
 Les Lucs-sur-Boulogne (85129) ,-1.460118,46.849038,12/26/2022,12/31/1969,Farm
 Bazoges-en-Pareds (85014) ,-0.96972,46.675352,12/26/2022,12/31/1969,Farm
Segré-en-Anjou Bleu (49331),-0.850502,47.699592,12/26/2022,12/31/1969,Farm
Aignan (32001),0.081196,43.67225,12/23/2022,12/31/1969,Farm
La Garnache (85096),-1.809018,46.899787,12/22/2022,12/31/1969,Farm
Montrevault-sur-Èvre (49218),-1.083609,47.307654,12/22/2022,12/31/1969,Farm
Saint-Étienne-de-Brillouet (85209),-0.982549,46.514917,12/22/2022,12/31/1969,Farm
 La Verrie (85302) ,-0.9725168,46.97911,12/19/2022,12/31/1969,Farm
 Les Brouzils (85038) ,-1.3229756,46.90207,12/20/2022,12/31/1969,Farm
 Beaufou (85015) ,-1.4853344,46.81696,12/20/2022,12/31/1969,Farm
 Falleron (85086) ,-1.68693258,46.860102,12/19/2022,12/31/1969,Farm
 Saint-Denis-la-Chevasse (85208) ,-1.389581,46.865313,12/19/2022,12/31/1969,Farm
 Sèvremoine (49301) ,-1.12762629,47.136447,12/18/2022,12/31/1969,Farm
 Saint-Martin-sur-Oust (56229) ,-2.26796388,47.751852,9/30/2022,11/13/2022,Farm
Ombrée d'Anjou (49248),-1.03357904,47.679319,9/23/2022,10/27/2022,Farm
44087 - MACHECOUL-SAINT-MEME,-1.775584,47.029776,9/17/2022,10/26/2022,Farm
49248 - POUANCE,-1.021167,47.68107,9/17/2022,10/27/2022,Farm
37046 - CERE-LA-RONDE,1.231618,47.26717,9/9/2022,10/23/2022,Farm
SAILLY-FLIBEAUCOURT,1.764894,50.180861,9/10/2022,11/8/2022,Farm
MENEAC,-2.448869,48.096734,8/21/2022,10/11/2022,Farm
Ploermel,-2.319089,47.913042,8/15/2022,9/22/2022,Farm
 Saint-Aignan-sur-Roë (53197) ,-1.17202625,47.86229,11/3/2022,12/21/2022,Farm
Cheffois (85067),-0.80024,46.682207,12/18/2022,12/31/1969,Farm
 Le Sequestre (81284) ,2.08245323,43.91047,11/15/2022,12/19/2022,Farm
Évron (53097),-0.36564077,48.1676,11/12/2022,12/15/2022,Farm
 Rouvres-les-Bois (36175) ,1.6673416,47.07765,10/27/2022,12/18/2022,Farm
 Saint-Juvat (22308) ,-2.04183895,48.37249,11/11/2022,12/18/2022,Farm
Saint-Juvat (22308),-2.03474852,48.369633,11/6/2022,12/18/2022,Farm
 Touvois (44206) ,-1.6548111,46.92178,12/18/2022,12/31/1969,Farm
Vieillevigne (44216),-1.468971,46.97072,12/17/2022,12/31/1969,Farm
 La Verrie (85302) ,-1.0195059,46.984986,12/17/2022,12/31/1969,Farm
 La Garnache (85096) ,-1.7834655,46.9108,12/17/2022,12/31/1969,Farm
 Mauléon (79079) ,-0.709624,46.94416,12/16/2022,12/31/1969,Farm
 Nueil-les-Aubiers (79195) ,-0.6213825,46.960994,12/16/2022,12/31/1969,Farm
47.305601,-1.0383454,47.3056,12/16/2022,12/31/1969,Farm
 La Jaudonnière (85115) ,-0.959011,46.657357,12/15/2022,12/31/1969,Farm
 Menomblet (85141) ,-0.725957,46.751698,12/15/2022,12/31/1969,Farm
Auvilliers-en-Gâtinais (45017),2.50867264,47.95674,11/14/2022,12/19/2022,Farm
Noyers (45230),2.5488599,47.907495,11/8/2022,12/19/2022,Farm
Beauchamps-sur-Huillard (45027),2.47360624,47.93855,10/22/2022,12/19/2022,Farm
 Taulé (29279) ,-3.91097034,48.62902,11/13/2022,12/18/2022,Farm
 Taulé (29279) ,-3.9150202,48.61602,11/8/2022,12/18/2022,Farm
Beaupréau-en-Mauges (49023),-1.075326,47.169486,12/13/2022,12/31/1969,Farm
Montrevault-sur-Èvre (49218),-1.122133,47.221067,12/15/2022,12/31/1969,Farm
Mauges-sur-Loire (49244),-1.06531,47.319549,12/15/2022,12/31/1969,Farm
Réaumur (85187),-0.821442,46.71098,12/14/2022,12/31/1969,Farm
Thouarsais-Bouildroux (85292),-0.863196,46.615084,12/14/2022,12/31/1969,Farm
Menomblet (85141),-0.732301,46.748765,12/14/2022,12/31/1969,Farm
 Boufféré (85027) ,-1.352497,46.967299,12/14/2022,12/31/1969,Farm
Montrevault-sur-Èvre (49218),-1.054909,47.22222,12/14/2022,12/31/1969,Farm
Saint-Hilaire-le-Vouhis (85232),-1.168019,46.683526,12/13/2022,12/31/1969,Farm
 Sèvremoine (49301) ,-1.109576,47.051372,12/13/2022,12/31/1969,Farm
 Plessé (44128) ,-1.91994276,47.547601,10/8/2022,11/27/2022,Farm
 Mouilleron-Saint-Germain (85154) ,-0.8723049,46.65641,12/13/2022,12/31/1969,Farm
 Cirières (79091) ,-0.63908638,46.8571,12/12/2022,12/31/1969,Farm
49183 - LOUROUX-BECONNAIS,-0.858435,47.479706,9/18/2022,10/24/2022,Farm
Savennières (49329),-0.654869,47.40962,10/8/2022,11/24/2022,Farm
FEUILLERES,2.865077,49.946305,7/26/2022,11/8/2022,Farm
Fontenailles (77191),2.92596599,48.54348,10/22/2022,11/30/2022,Farm
Illiat (01188),4.88264518,46.19872,10/16/2022,11/20/2022,Farm
Chemillé-en-Anjou (49092),-0.83451315,47.25767,10/16/2022,11/24/2022,Farm
Chemillé-en-Anjou (49092),-0.79860511,47.280149,10/16/2022,11/24/2022,Farm
Soucelles (49337),-0.43281813,47.60352,10/15/2022,11/24/2022,Farm
 Noyen-sur-Sarthe (72223) ,-0.1199856,47.84096,10/21/2022,11/24/2022,Farm
Malicorne-sur-Sarthe (72179,-0.06429917,47.82282,10/17/2022,11/24/2022,Farm
Mézeray (72195),-0.0727,47.809252,9/20/2022,11/24/2022,Farm
Lunas (24246),0.38571501,44.9063,10/16/2022,11/23/2022,Farm
BISLEE,5.502051,48.865176,9/4/2022,11/16/2022,Farm
SAINT-ONEN-LA-CHAPELLE,-2.145784,48.195388,9/11/2022,11/6/2022,Farm
SAINT-ONEN-LA-CHAPELLE,-2.149447,48.193379,9/6/2022,11/6/2022,Farm
LADUJAN,-2.0074,48.2555,8/27/2022,10/17/2022,Farm
Le Boupère (85031),-0.918193,46.786964,12/12/2022,12/31/1969,Farm
 Les Herbiers (85109) ,-0.950245,46.868617,12/11/2022,12/31/1969,Farm
Les Lucs-sur-Boulogne (85129),-1.486447,46.884711,12/12/2022,12/31/1969,Farm
Landeronde (85118),-1.565734,46.674442,12/12/2022,12/31/1969,Farm
Sèvremoine (49301),-1.092356,47.094642,12/11/2022,12/31/1969,Farm
Talmont-Saint-Hilaire (85288),-1.668184,46.509732,12/11/2022,12/31/1969,Farm
Rocheservière (85190),-1.486954,46.929962,12/12/2022,12/31/1969,Farm
 Saint-Vincent-Sterlanges (85276) ,-1.079301,46.734931,12/11/2022,12/31/1969,Farm
Saint-Hilaire-le-Vouhis (85232),-1.183607,46.686435,12/11/2022,12/31/1969,Farm
 Mouchamps (85153) ,-1.04362051,46.76007,12/11/2022,12/31/1969,Farm
 Cheffois (85067) ,-0.76420389,46.68916,12/11/2022,12/31/1969,Farm
 Saint-Hilaire-le-Vouhis (85232) ,-1.1500041,46.66739,12/11/2022,12/31/1969,Farm
 Boussay (44022) ,-1.12824566,47.06003,12/10/2022,12/31/1969,Farm
 Cheffois (85067) ,-0.79543789,46.668036,12/10/2022,12/31/1969,Farm
 Mouchamps (85153) ,-1.0195176,46.773,12/11/2022,12/31/1969,Farm
 La Verrie (85302) ,-0.9970619,46.98264,12/7/2022,12/31/1969,Farm
 Beaupréau-en-Mauges (49023) ,-1.048118,47.14461,12/9/2022,12/31/1969,Farm
Sèvremoine (49301),-1.103371,47.10733,12/8/2022,12/31/1969,Farm
Sèvremoine (49301),-1.18241828,47.11205,12/9/2022,12/31/1969,Farm
Sèvremont (85090),-0.900629,46.816078,12/6/2022,12/31/1969,Farm
 Beaupréau-en-Mauges (49023) ,-0.8781194,47.211306,12/9/2022,12/31/1969,Farm
Bazoges-en-Pareds (85014),-0.9473253,46.673029,12/9/2022,12/31/1969,Farm
Mauléon (79079),-0.68995,46.922312,12/8/2022,12/31/1969,Farm
 La Verrie (85302) ,-0.95796676,46.97227,12/9/2022,12/31/1969,Farm
 Cheffois (85067) ,-0.768452,46.677347,12/9/2022,12/31/1969,Farm
La Petite-Boissière (79207),-0.729115,46.86103,12/7/2022,12/31/1969,Farm
 Sèvremont (85090) ,-0.82472739,46.83059,12/8/2022,12/31/1969,Farm
 La Boissière-de-Montaigu (85025) ,-1.16830188,46.93055,12/8/2022,12/31/1969,Farm
Mauléon (79079),-0.701291,46.910872,12/9/2022,12/31/1969,Farm
 Rocheservière (85190) ,-1.4735359,46.93746,12/7/2022,12/31/1969,Farm
 Sèvremoine (49301) ,-1.04692477,47.12913,12/8/2022,12/31/1969,Farm
Bretignolles (79050),-0.625193,46.879904,12/9/2022,12/31/1969,Farm
 Saint-Paul-en-Pareds (85259) ,-0.96440176,46.83735,12/7/2022,12/31/1969,Farm
 Bressuire (79049) ,-0.55186399,46.86083,12/8/2022,12/31/1969,Farm
 Le Boupère (85031) ,-0.97833144,46.81407,12/6/2022,12/31/1969,Farm
 La Jaudonnière (85115) ,-0.9487744,46.66137,12/6/2022,12/31/1969,Farm
Saint-Sulpice-en-Pareds (85271),-0.8579948,46.61355,12/7/2022,12/31/1969,Farm
 Saint-Germain-de-Prinçay (85220) ,-1.0686555,46.74906,12/7/2022,12/31/1969,Farm
 Sainte-Cécile (85202) ,-1.09658941,46.71304,12/6/2022,12/31/1969,Farm
 Venansault (85300) ,-1.5085779,46.65789,12/6/2022,12/31/1969,Farm
 Les Landes-Genusson (85119) ,-1.1155813,46.97538,12/6/2022,12/31/1969,Farm
 Sèvremoine (49301) ,-1.0031301,47.14679,12/7/2022,12/31/1969,Farm
 Le Girouard (85099) ,-1.6349053,46.56619,12/5/2022,12/31/1969,Farm
 Nueil-les-Aubiers (79195) ,-0.63474128,46.92942,12/6/2022,12/31/1969,Farm
 Saint-Amand-sur-Sèvre (79235) ,-0.7850177,46.8652,12/6/2022,12/31/1969,Farm
 Montournais (85147) ,-0.7318796,46.75488,12/6/2022,12/31/1969,Farm
 Sèvremoine (49301) ,-1.0080566,47.14252,12/6/2022,12/31/1969,Farm
 Beaupréau-en-Mauges (49023) ,-0.87895522,47.21342,12/6/2022,12/31/1969,Farm
 Sèvremoine (49301) ,-1.1084035,47.075271,12/5/2022,12/31/1969,Farm
 Nueil-les-Aubiers (79195) ,-0.6355037,46.93637,12/5/2022,12/31/1969,Farm
 Le Boupère (85031) ,-0.88500518,46.75627,12/5/2022,12/31/1969,Farm
 Mouchamps (85153) ,-1.0696615,46.80263,12/5/2022,12/31/1969,Farm
 Sèvremoine (49301) ,-1.0375429,47.12338,12/5/2022,12/31/1969,Farm
 Sèvremoine (49301) ,-1.0214435,47.08982,12/4/2022,12/31/1969,Farm
 Mouchamps (85153) ,-1.02554942,46.77044,12/4/2022,12/31/1969,Farm
 Le Boupère (85031) ,-0.94327432,46.78383,12/4/2022,12/31/1969,Farm
Rochetrejoux (85192),-1.01684567,46.78849,12/4/2022,12/31/1969,Farm
 Saint-Paul-en-Pareds (85259) ,-0.95893979,46.82257,12/4/2022,12/31/1969,Farm
 Beaupréau-en-Mauges (49023) ,-0.88684959,47.20162,12/4/2022,12/31/1969,Farm
 Les Touches (44205) ,-1.39880799,47.43499,12/4/2022,12/31/1969,Farm
 Mauléon (79079) ,-0.67151699,46.98948,12/4/2022,12/31/1969,Farm
 Tallud-Sainte-Gemme (85287) ,-0.8800279,46.69297,12/4/2022,12/31/1969,Farm
 Bressuire (79049) ,-0.54446421,46.86764,12/4/2022,12/31/1969,Farm
 Prahecq (79216) ,-0.32817031,46.25416,12/4/2022,12/31/1969,Farm
 Saint-Mars-la-Réorthe (85242) ,-0.94206511,46.85649,12/3/2022,12/31/1969,Farm
 Le Pin (79210) ,-0.6568993,46.89639,12/2/2022,12/31/1969,Farm
 Beaupréau-en-Mauges (49023) ,-0.9573247,47.19679,12/3/2022,12/31/1969,Farm
 Petit-Mars (44122) ,-1.4668005,47.42739,12/4/2022,12/31/1969,Farm
 Beaupréau-en-Mauges (49023) ,-0.9575541,47.19666,12/3/2022,12/31/1969,Farm
 Sèvremont (85090) ,-0.92739654,46.84241,12/2/2022,12/31/1969,Farm
Rochetrejoux (85192),-0.9843003,46.77864,12/1/2022,12/31/1969,Farm
 Saint-Mars-la-Réorthe (85242) ,-0.9434829,46.85325,11/29/2022,12/31/1969,Farm
Petit-Mars (44122),-1.46803,47.426324,12/3/2022,12/31/1969,Farm
Mortagne-sur-Sèvre (85151),-0.92581,46.977491,12/3/2022,12/31/1969,Farm
Saint-Laurent-sur-Sèvre (85238),-0.9274936,46.945998,12/3/2022,12/31/1969,Farm
Beaupréau-en-Mauges (49023),-0.871531,47.216044,12/3/2022,12/31/1969,Farm
Sèvremont (85090),-0.81401,46.849625,12/2/2022,12/31/1969,Farm
Sèvremoine (49301),-1.00244,47.135203,12/2/2022,12/31/1969,Farm
Beaupréau-en-Mauges (49023),-1.00387,47.157521,12/2/2022,12/31/1969,Farm
Beaupréau-en-Mauges (49023),-0.96825,47.186047,12/1/2022,12/31/1969,Farm
Bretignolles (79050),-0.61564,46.873668,12/2/2022,12/31/1969,Farm
Beaupréau-en-Mauges (49023),-1.01944554,47.149689,12/1/2022,12/31/1969,Farm
Cirières (79091),-0.62555822,46.853355,12/1/2022,12/31/1969,Farm
La Verrie (85302),-0.9551291,46.93944,12/1/2022,12/31/1969,Farm
46.69952150133802,-0.742786,46.699522,12/1/2022,12/31/1969,Farm
Mauléon (79079),-0.66769,46.999496,11/26/2022,12/31/1969,Farm
Prahecq (79216),-0.3201059,46.256199,12/1/2022,12/31/1969,Farm
Cirières (79091),-0.64208,46.854909,11/28/2022,12/31/1969,Farm
Argentonnay (79013),-0.453837,46.948369,12/1/2022,12/31/1969,Farm
Argentonnay (79013),-0.41163396,47.022505,12/1/2022,12/31/1969,Farm
Montrevault-sur-Èvre (49218),-1.0694302,47.195336,12/1/2022,12/31/1969,Farm
Beaupréau-en-Mauges (49023),-0.8842547,47.207827,11/30/2022,12/31/1969,Farm
 Les Epesses (85082) ,-0.923975,46.881395,11/30/2022,12/31/1969,Farm
Saint-Mars-la-Réorthe (85242),-0.93497762,46.858699,11/30/2022,12/31/1969,Farm
 Challans (85047) ,-1.789397,46.828726,11/29/2022,12/31/1969,Farm
 Les Cerqueux (49058) ,-0.669611,47.006604,11/28/2022,12/31/1969,Farm
Soullans (85284),-1.8962831,46.820062,11/29/2022,12/31/1969,Farm
 Tallud-Sainte-Gemme (85287) ,-0.888858555,46.698717,11/29/2022,12/31/1969,Farm
 Saint-Mars-la-Réorthe (85242) ,-0.94883365,46.851812,11/29/2022,12/31/1969,Farm
Vieillevigne (44216),-1.40904168,46.975994,11/29/2022,12/31/1969,Farm
La Guyonnière (85107),-1.28369,46.96634,11/29/2022,12/31/1969,Farm
Menomblet (85141),-0.754479,46.740036,11/27/2022,12/31/1969,Farm
Saint-Mars-la-Réorthe (85242),-0.9139305,46.8568,11/28/2022,12/31/1969,Farm
Sèvremont (85090),-0.874112388,46.844203,11/28/2022,12/31/1969,Farm
 Les Cerqueux (49058) ,-0.67016808,47.00563,11/27/2022,12/31/1969,Farm
 Sèvremoine (49301) ,-1.02985962,47.13097,11/26/2022,12/31/1969,Farm
 Pouzauges (85182) ,-0.812441,46.782253,11/27/2022,12/31/1969,Farm
 Les Landes-Genusson (85119) ,-1.1113024,46.975963,11/27/2022,12/31/1969,Farm
 Saint-Mars-la-Réorthe (85242) ,0.923728,46.85027,11/27/2022,12/31/1969,Farm
 Saint-Paul-Mont-Penit (85260) ,-1.68687801,46.79379,11/27/2022,12/31/1969,Farm
Menomblet (85141),-0.7609954,46.72241,11/27/2022,12/31/1969,Farm
Le Boupère (85031),-0.90353862,46.782473,11/27/2022,12/31/1969,Farm
Chanteloup (79069),-0.5019833,46.766147,11/26/2022,12/31/1969,Farm
Saint-Mars-la-Réorthe (85242),-0.91145236,46.867969,11/24/2022,12/31/1969,Farm
Sèvremont (85090),-0.88899662,46.84285,11/23/2022,12/31/1969,Farm
 La Tardière (85289) ,-0.73456747,46.68418,11/22/2022,12/31/1969,Farm
 Ménigoute (79176) ,-0.04554893,46.50323,11/26/2022,12/31/1969,Farm
 Cirières (79091) ,-0.64383755,46.851139,11/25/2022,12/31/1969,Farm
Saint-Aubin-du-Plain (79238),-0.45383324,46.937988,11/26/2022,12/31/1969,Farm
Pouzauges (85182),-0.8044567031,46.78278,11/26/2022,12/31/1969,Farm
 Commune Saint-Christophe-du-Ligneron (85204) ,-1.78399934,46.80905,11/22/2022,12/31/1969,Farm
 Le Boupère (85031) ,-0.8776953,46.78108,11/20/2022,12/31/1969,Farm
 La Chapelle-Saint-Laurent (79076) ,-0.48910163,46.73612,11/17/2022,12/31/1969,Farm
 Largeasse (79147) ,-0.48349214,46.70732,11/13/2022,12/31/1969,Farm
La Chapelle-Saint-Laurent (79076),-0.4867968,46.73647,11/10/2022,12/31/1969,Farm
 Coëx (85070) ,-1.79645635,46.71126,11/13/2022,12/31/1969,Farm
 Chantonnay (85051) ,-1.02283615,46.65182,11/11/2022,12/31/1969,Farm
 Largeasse (79147) ,-0.51319909,46.69377,11/6/2022,12/31/1969,Farm
Vairé (85298),-1.77147372,46.62099,11/4/2022,12/31/1969,Farm
 Largeasse (79147) ,-0.52699743,46.67378,11/5/2022,12/31/1969,Farm
 Largeasse (79147) ,-0.53412455,46.66395,11/5/2022,12/31/1969,Farm
 Largeasse (79147) ,-0.5219432,46.66337,10/29/2022,12/31/1969,Farm
 La Chapelle-aux-Lys (85053) ,-0.64529467,46.62915,10/29/2022,12/31/1969,Farm
Moreilles (85149),-1.09864379,46.424114,10/26/2022,12/31/1969,Farm
Foussais-Payré (85094),-0.7172011,46.523231,10/25/2022,12/31/1969,Farm
 Saint-Fulgent (85215) ,-1.185419,46.88202,10/24/2022,12/31/1969,Farm
Saint-Fulgent (85215),-1.15864639,46.877249,10/18/2022,12/31/1969,Farm
Moutiers-sur-le-Lay (85157),-1.17027094,46.581132,10/19/2022,12/31/1969,Farm
 Saint-Hilaire-des-Loges (85227) ,-0.6484721,46.505577,10/18/2022,12/31/1969,Farm
Saint-Fulgent (85215),-1.1963408,46.858192,10/14/2022,12/31/1969,Farm
La Chaize-le-Vicomte (85046),-1.2637088,46.699429,10/13/2022,12/31/1969,Farm
SAINT-PAUL-DE-VARAX,5.143497,46.070277,8/30/2022,10/3/2022,Farm
BRICQUEBEC-EN-COTENTIN,-1.625841,49.501597,7/26/2022,9/1/2022,Farm
SAINT NIZIER LE DESERT,5.138704,46.064114,8/25/2022,10/3/2022,Farm
Les Pineaux (85175),-1.1468761,46.603923,10/8/2022,12/31/1969,Farm
Saint-Martin-des-Noyers (85246),-1.2342329944,46.7236449119,10/3/2022,12/31/1969,Farm
SAINT-RABIER,1.165738,45.157869,4/16/2022,5/14/2022,Farm
THENON,1.075911,45.124732,4/24/2022,9/8/2022,Farm
LYS-HAUT-LAYON,-0.562854,47.158267,4/19/2022,9/4/2022,Farm
CLERE-SUR-LAYON,-0.459752,47.077094,4/13/2022,9/4/2022,Farm
REMOUILLE,-1.394382,47.0485,3/3/2022,8/14/2022,Farm
BEAULIEU-SUR-LAYON,-0.592368,47.318459,4/3/2022,8/7/2022,Farm
FUSTEROUAU,0.006866,43.679309,1/14/2022,5/11/2022,Farm
CHAPELLE-MONTBRANDEIX,0.845235,45.654747,4/8/2022,7/7/2022,Farm
CHALARD,1.138858,45.54896,4/16/2022,7/7/2022,Farm
ALLEMANS-DU-DROPT,0.293176,44.613996,5/1/2022,7/17/2022,Farm
POUZAUGES,-0.866778,46.759373,3/7/2022,9/12/2022,Farm
LANOUAILLE,1.150732,45.37191,4/4/2022,7/25/2022,Farm
LANOUAILLE,1.13339,45.394281,4/3/2022,7/25/2022,Farm
SAINT-LUMINE-DE-COUTAIS,-1.702712,47.041315,3/11/2022,8/1/2022,Farm
JOUE-SUR-ERDRE,-1.455425,47.503416,3/18/2022,7/26/2022,Farm
PANNECE,-1.257198,47.47981,3/14/2022,7/26/2022,Farm
VERDETS,-0.645,43.220991,1/8/2022,3/31/2022,Farm
