location,longitude,latitude,start,end,epiUnit
Spijkenisse,4.33125,51.84625,8/24/2022,12/31/1969,Other
Abbekerk,5.01931,52.74081,8/22/2022,12/31/1969,Other
Wageningen,5.64,51.98,8/16/2022,12/31/1969,Other
Wolvega,5.99,52.86,8/16/2022,12/31/1969,Other
Druten,5.6091,51.89,8/16/2022,12/31/1969,Other
Midwoud,5.0757,52.7144,8/16/2022,12/31/1969,Other
Alkmaar,4.76,52.62,8/11/2022,12/31/1969,Other
Schermerhorn,4.88,52.59,8/11/2022,12/31/1969,Other
Hulst,3.81,51.24,8/16/2022,12/31/1969,Other
Nieuw Vennep,4.6437,52.2755,8/10/2022,12/31/1969,Other
Tzummarum,5.54,53.23,8/9/2022,12/31/1969,Other
Vlaardingen,4.35006,51.93787,8/15/2022,12/31/1969,Other
Venhuizen,5.18,52.6692,7/5/2022,12/31/1969,Other
Lauwersoog,6.2,53.41,7/3/2022,12/31/1969,Other
Genemuiden,6.0108,52.6221,7/7/2022,12/31/1969,Other
Hardinxveld-Giessendam,4.837,51.832,7/7/2022,12/31/1969,Other
Genemuiden,6.007,52.639,7/4/2022,12/31/1969,Other
Breskens,3.5371,51.3894,6/20/2022,12/31/1969,Other
Loosdrecht,5.03,52.202,6/20/2022,12/31/1969,Other
Den Hoorn,4.7371,53.0115,6/20/2022,12/31/1969,Other
Oosterend,4.8549,53.0868,6/20/2022,12/31/1969,Other
Ouddorp,3.8956,51.8112,6/20/2022,12/31/1969,Other
Oosterend,4.897,53.0835,6/20/2022,12/31/1969,Other
Ouddorp,3.8751,51.8133,6/20/2022,12/31/1969,Other
Breda,4.785,51.559,6/27/2022,12/31/1969,Other
Den Andel,6.524,53.423,6/27/2022,12/31/1969,Other
Lienden,5.562,51.952,6/27/2022,12/31/1969,Other
Hoek van Holland,4.1355,51.9963,6/27/2022,12/31/1969,Other
Schiermonnikoog,6.1798,53.4769,6/27/2022,12/31/1969,Other
Buren,5.797,53.4529,6/27/2022,12/31/1969,Other
Hoek van Holland,4.1206,51.9922,6/27/2022,12/31/1969,Other
Blaricum,5.2959,52.2909,6/27/2022,12/31/1969,Other
Enkhuizen,5.2423,52.7271,6/2/2022,12/31/1969,Other
Den Oever,5.026,52.938,6/3/2022,12/31/1969,Other
Middelharnis,4.133,51.7796,6/2/2022,12/31/1969,Other
Stellendam,4.003,51.797,6/5/2022,12/31/1969,Other
Watergang,4.951,52.442,7/3/2022,12/31/1969,Other
's Gravenpolder,3.903,51.452,6/30/2022,12/31/1969,Other
Reeuwijk,4.703,52.045,6/30/2022,12/31/1969,Other
Huizen,5.259,52.305,6/30/2022,12/31/1969,Other
Feinsum,5.754,53.278,6/30/2022,12/31/1969,Other
Blaricum,5.2976,52.2828,6/30/2022,12/31/1969,Other
Obdam,4.909,52.668,7/3/2022,12/31/1969,Other
Enkhuizen,5.2128,52.7243,7/3/2022,12/31/1969,Other
Wieringerwerf,5.077,52.89,7/3/2022,12/31/1969,Other
Hoorn,5.069,52.638,7/7/2022,12/31/1969,Other
Moddergat,6.0699,53.4062,7/7/2022,12/31/1969,Other
Lauwersoog,6.2544,53.3744,7/7/2022,12/31/1969,Other
De Schiphorst,6.259,52.67,7/7/2022,12/31/1969,Other
Breda,4.75401,51.592554,5/24/2022,12/31/1969,Other
Warmond,4.497626,52.191513,5/24/2022,12/31/1969,Other
Tijnje,5.973769,53.043942,5/19/2022,12/31/1969,Other
Edam,5.07482,52.51507,5/22/2022,12/31/1969,Other
Edam,5.07482,52.51507,5/22/2022,12/31/1969,Other
Edam,5.07482,52.51507,5/22/2022,12/31/1969,Other
Breukelen,5.020729,52.182639,5/24/2022,12/31/1969,Other
Amersfoort,5.420436,52.192847,5/24/2022,12/31/1969,Other
Zoelen,5.42992,51.928191,5/23/2022,12/31/1969,Other
Wanneperveen,6.10519,52.69749,5/22/2022,12/31/1969,Other
Boskoop,4.64938,52.08688,5/17/2022,12/31/1969,Other
Rhoon,4.422853,51.866358,5/17/2022,12/31/1969,Other
Alblasserdam,4.655616,51.87263,5/15/2022,12/31/1969,Other
Loosdrecht,5.03909,52.20196,5/17/2022,12/31/1969,Other
Alblasserdam,4.66536,51.87252,5/15/2022,12/31/1969,Other
Blaricum,5.30233,52.28059,5/15/2022,12/31/1969,Other
Wageningen,5.6927,51.98237,5/9/2022,12/31/1969,Other
Enkhuizen,5.2019,52.7494,5/9/2022,12/31/1969,Other
Putten,5.49287,52.24897,5/9/2022,12/31/1969,Other
Hippolytushoef,4.94136,52.90709,5/9/2022,12/31/1969,Other
Maarssen,5.055123,52.136132,5/9/2022,12/31/1969,Other
Eck en Wiel,5.47196,51.9799,5/8/2022,12/31/1969,Other
Dwingeloo,6.373042,52.831875,5/3/2022,12/31/1969,Other
Goëngahuizen,5.882761,53.088691,5/3/2022,12/31/1969,Other
Kollum,6.171406,53.317574,5/3/2022,12/31/1969,Other
Zoetermeer,4.53236,52.075951,5/1/2022,12/31/1969,Other
Vinkeveen,4.921931,52.213387,4/21/2022,12/31/1969,Other
Zevenbergen,4.582306,51.659363,4/25/2022,12/31/1969,Other
Breukelen,5.00156,52.165856,4/21/2022,12/31/1969,Other
Barneveld,5.58533,52.13393,4/21/2022,12/31/1969,Other
Barneveld,5.58632,52.13982,4/21/2022,12/31/1969,Other
Utrecht,5.09807,52.11961,4/21/2022,12/31/1969,Other
Oss,5.51,51.76,4/3/2022,12/31/1969,Other
Vinkeveen,4.93,52.21,4/10/2022,12/31/1969,Other
Zeewolde,5.5071,52.35,4/10/2022,12/31/1969,Other
Heide,5.92,51.21,4/10/2022,12/31/1969,Other
Rhenen,5.56,51.95,4/10/2022,12/31/1969,Other
Elburg,5.84,52.44,4/10/2022,12/31/1969,Other
Neer,6,51.25,4/10/2022,12/31/1969,Other
Buggenum,5.97,51.2354,4/10/2022,12/31/1969,Other
Hilversum,5.19,52.22,4/10/2022,12/31/1969,Other
Yerseke,4.01,51.49,4/10/2022,12/31/1969,Other
Laren,5.23,52.24,4/10/2022,12/31/1969,Other
Harderwijk,5.64,52.36,4/10/2022,12/31/1969,Other
Roelofsarendsveen,4.63,52.17,4/10/2022,12/31/1969,Other
Kampen,5.91,52.54,4/10/2022,12/31/1969,Other
Loosbroek,5.51,51.69,4/4/2022,12/31/1969,Other
Nagele,5.7088,52.6463,4/4/2022,12/31/1969,Other
Biddinghuizen,5.7,52.41,4/4/2022,12/31/1969,Other
Rijswijk,4.37,52.01,4/4/2022,12/31/1969,Other
Putten,5.5,52.26,4/4/2022,12/31/1969,Other
Hulshorst,5.71,52.38,4/4/2022,12/31/1969,Other
Vierpolders,4.17,51.9,4/4/2022,12/31/1969,Other
Leiderdorp,4.51,52.17,4/4/2022,12/31/1969,Other
Wieringerwerf,5.11,52.81,3/30/2022,12/31/1969,Other
Enkhuizen,5.2334,52.7479,3/30/2022,12/31/1969,Other
Stroe,5.6983,52.1884,3/30/2022,12/31/1969,Other
Woerden,4.92,52.09,3/30/2022,12/31/1969,Other
Hollum,5.62,53.4494,3/30/2022,12/31/1969,Other
Norg,6.53,53.09,3/31/2022,12/31/1969,Other
Putten,5.51,52.26,3/29/2022,12/31/1969,Other
Delft,4.3726,52.01,3/29/2022,12/31/1969,Other
Zevenbergen,4.58,51.62,3/29/2022,12/31/1969,Other
Warmond,4.52,52.18,3/29/2022,12/31/1969,Other
Lunteren,5.62741,52.07979,3/31/2022,12/31/1969,Other
Ouddorp,3.94,51.81,3/22/2022,12/31/1969,Other
Moddergat,6.07,53.4,3/20/2022,12/31/1969,Other
Lisse,4.52,52.2518,3/27/2022,12/31/1969,Other
Harderwijk,5.6256,52.3532,3/27/2022,12/31/1969,Other
Doornspijk,5.81,52.41,3/27/2022,12/31/1969,Other
Hierden,5.65,52.36,3/27/2022,12/31/1969,Other
Maarssen,5.04,52.14,3/27/2022,12/31/1969,Other
Oostendam,4.6382,51.859,3/27/2022,12/31/1969,Other
Rheden,6.0355,52,3/27/2022,12/31/1969,Other
Tienhoven,5.08,52.15,3/27/2022,12/31/1969,Other
Randwijk,5.7108,51.9467,3/27/2022,12/31/1969,Other
Heerjansdam,4.5759,51.84,3/27/2022,12/31/1969,Other
Huissen,5.91,51.9417,3/27/2022,12/31/1969,Other
Elst,5.27,51.9,3/27/2022,12/31/1969,Other
Tienhoven Ut,5.08,52.15,3/22/2022,12/31/1969,Other
Arnhem,5.86,51.96,3/22/2022,12/31/1969,Other
Boxtel,5.3,51.59,3/22/2022,12/31/1969,Other
Lunteren II,5.6295,52.0813,3/17/2022,12/31/1969,Other
Venhuizen,5.23,52.6678,3/17/2022,12/31/1969,Other
Stroe,5.7041,52.1872,3/17/2022,12/31/1969,Other
Den Oever,5.0134,52.9181,3/17/2022,12/31/1969,Other
Enkhuizen,5.2525,52.7209,3/17/2022,12/31/1969,Other
Enkhuizen,5.2745,52.7223,3/17/2022,12/31/1969,Other
Stroe,5.6991,52.1861,3/17/2022,12/31/1969,Other
Schellinkhout,5.13,52.64,3/17/2022,12/31/1969,Other
Hippolytushoef,4.9681,52.9147,3/17/2022,12/31/1969,Other
Hippolytushoef,4.96,52.91,3/17/2022,12/31/1969,Other
Arnhem,5.89,51.9975,3/17/2022,12/31/1969,Other
Delft,4.37,52.014,3/17/2022,12/31/1969,Other
Rinsumageest,5.95,53.3,3/17/2022,12/31/1969,Other
Dokkum,5.99,53.32,3/17/2022,12/31/1969,Other
Breukelen,5.02,52.18,3/17/2022,12/31/1969,Other
Lauwersoog,6.19,53.4028,3/15/2022,12/31/1969,Other
Oud Alblas,4.68,51.8664,3/15/2022,12/31/1969,Other
Woltersum,6.74,53.27,3/15/2022,12/31/1969,Other
Boxtel,5.32,51.6,3/17/2022,12/31/1969,Other
Baarlo Lb,6.11,51.32,3/14/2022,12/31/1969,Other
Raalte,6.26,52.38,2/4/2022,12/31/1969,Other
Wetsens,6.0343,53.3503,3/13/2022,12/31/1969,Other
Langezwaag,6.01,52.9896,3/13/2022,12/31/1969,Other
Ternaard,5.9731,53.3838,3/13/2022,12/31/1969,Other
Texel,4.86,53.1,3/13/2022,12/31/1969,Other
Hilversum,5.16,52.2,3/13/2022,12/31/1969,Other
Termunten,7.08,53.29,3/13/2022,12/31/1969,Other
Wijster,6.51,52.79,3/13/2022,12/31/1969,Other
Reuver,6.07,51.29,3/13/2022,12/31/1969,Other
Maasbracht,5.87,51.1469,3/10/2022,12/31/1969,Other
Joure,5.79,52.9766,3/10/2022,12/31/1969,Other
Lunteren,5.62964,52.08432,3/17/2022,12/31/1969,Other
Ens,5.77,52.63,3/2/2022,12/31/1969,Other
IJsselstein,5.033,52.024,3/2/2022,12/31/1969,Other
Noordhorn,6.39,53.25,3/2/2022,12/31/1969,Other
Dordrecht,4.66,51.77,3/2/2022,12/31/1969,Other
Schagen,4.81,52.82,3/2/2022,12/31/1969,Other
Hilversum,5.15,52.23,3/2/2022,12/31/1969,Other
Hellevoetsluis,4.17,51.84,3/2/2022,12/31/1969,Other
Hilversum,5.2,52.22,3/2/2022,12/31/1969,Other
Arnhem,5.9,51.97,3/2/2022,12/31/1969,Other
Heenvliet,4.24,51.8614,3/2/2022,12/31/1969,Other
Apeldoorn,6.03,52.19,3/2/2022,12/31/1969,Other
Rockanje,4.08,51.86,3/2/2022,12/31/1969,Other
Burgh-Haamstede,3.74,51.69,3/2/2022,12/31/1969,Other
Zuid Beijerland,4.42,51.75,3/2/2022,12/31/1969,Other
Zevenaar,6.09,51.91,3/2/2022,12/31/1969,Other
Oostvoorne,4.0824,51.9,3/2/2022,12/31/1969,Other
Woltersum,6.73,53.2758,2/22/2022,12/31/1969,Other
Leiderdorp,4.51,52.1665,3/3/2022,12/31/1969,Other
Scharnegoutum,5.66,53.07,2/27/2022,12/31/1969,Other
Heenvliet,4.2276,51.8603,2/17/2022,12/31/1969,Other
Midwoud,5.07,52.72,2/17/2022,12/31/1969,Other
Rockanje,4.0843,51.89,2/17/2022,12/31/1969,Other
Haaften,5.2164,51.81,2/17/2022,12/31/1969,Other
IJzendoorn,5.52,51.89,2/17/2022,12/31/1969,Other
Harlingen,5.41,53.1754,2/17/2022,12/31/1969,Other
Almere,5.22,52.33,2/17/2022,12/31/1969,Other
Utrecht,5.11,52.09,2/17/2022,12/31/1969,Other
Kerk Avezaath,5.37,51.9041,2/17/2022,12/31/1969,Other
Hellevoetsluis ,4.15,51.83,2/17/2022,12/31/1969,Other
Brielle,4.16,51.8969,2/17/2022,12/31/1969,Other
Nunspeet,5.82,52.3895,2/17/2022,12/31/1969,Other
Hoeksche Waard,4.42,51.7511,2/17/2022,12/31/1969,Other
Brielle,4.06,51.87,2/17/2022,12/31/1969,Other
Maasdijk,4.2,51.96,2/17/2022,12/31/1969,Other
Almere,5.24,52.4,2/17/2022,12/31/1969,Other
Elst,5.96,51.98,2/17/2022,12/31/1969,Other
Opmeer,4.92,52.69,2/17/2022,12/31/1969,Other
Hattem,6.05,52.4706,2/17/2022,12/31/1969,Other
Vuren,5.0743,51.85,2/13/2022,12/31/1969,Other
Westervoort,5.96,51.9668,2/15/2022,12/31/1969,Other
Enkhuizen,5.26,52.71,2/15/2022,12/31/1969,Other
Schipluiden,4.31,51.9628,2/15/2022,12/31/1969,Other
Utrecht,5.08,52.08,2/15/2022,12/31/1969,Other
Apeldoorn,5.9866,52.18,2/15/2022,12/31/1969,Other
Lelystad,5.43,52.5,2/15/2022,12/31/1969,Other
Maasvlakte ,4.06,51.91,2/15/2022,12/31/1969,Other
Putten,5.62,52.2537,2/15/2022,12/31/1969,Other
Rotterdam,4.4615,51.94,2/15/2022,12/31/1969,Other
Halsteren,4.29,51.5299,2/15/2022,12/31/1969,Other
Heerewaarden,5.4,51.82,2/10/2022,12/31/1969,Other
Effen,4.73,51.54,2/10/2022,12/31/1969,Other
Zutphen,6,52.24,2/10/2022,12/31/1969,Other
Naarden,5.12,52.23,2/10/2022,12/31/1969,Other
Westervoort,5.9692,51.94,2/10/2022,12/31/1969,Other
Teuge,6.05,52.23,2/10/2022,12/31/1969,Other
Naarden,5.1521,52.303,2/10/2022,12/31/1969,Other
Lobith,6.1214,51.8678,2/10/2022,12/31/1969,Other
Well,6.08,51.57,2/10/2022,12/31/1969,Other
Zeist,5.23,52.0824,2/10/2022,12/31/1969,Other
Wormer,4.8,52.495,2/10/2022,12/31/1969,Other
Arkel,5.01,51.85,2/8/2022,12/31/1969,Other
Rockanje,4.06,51.8634,2/8/2022,12/31/1969,Other
Oldebroek,6.01,52.46,2/8/2022,12/31/1969,Other
Papendrecht,4.7096,51.84,2/8/2022,12/31/1969,Other
Stroe,5.67,52.1879,2/8/2022,12/31/1969,Other
Monster,4.19,52.04,2/8/2022,12/31/1969,Other
Voorst,6.11,52.18,2/8/2022,12/31/1969,Other
Hekendorp,4.83,52.01,2/8/2022,12/31/1969,Other
Schalkwijk,5.19,51.99,2/8/2022,12/31/1969,Other
Houten,5.13,52.03,2/8/2022,12/31/1969,Other
Bergen op Zoom,4.62,51.59,2/8/2022,12/31/1969,Other
Brielle,4.16,51.88,2/6/2022,12/31/1969,Other
Wezep,6.007,52.47,2/6/2022,12/31/1969,Other
Heerde,6.05,52.39,2/6/2022,12/31/1969,Other
Kollumerzwaag,6.07,53.25,2/6/2022,12/31/1969,Other
Bennekom,5.67,51.99,2/6/2022,12/31/1969,Other
Deventer,6.15,52.2457,2/6/2022,12/31/1969,Other
Blaricum,5.28,52.29,2/6/2022,12/31/1969,Other
Wijk bij Duurstede,5.33,51.97,2/6/2022,12/31/1969,Other
Dordrecht,4.68,51.76,2/6/2022,12/31/1969,Other
Huizen,5.23,52.3,2/6/2022,12/31/1969,Other
Netterden,6.34,51.858,2/6/2022,12/31/1969,Other
Etten-Leur,4.64,51.61,2/6/2022,12/31/1969,Other
Deventer,6.16,52.23,2/4/2022,12/31/1969,Other
Brandwijk,4.87,51.8948,1/23/2022,12/31/1969,Other
Maasdijk,4.22,51.9551,12/23/2021,12/31/1969,Other
Heesselt,5.3574,51.8193,1/30/2022,12/31/1969,Other
Oosterwolde GLD,5.9,52.46,1/30/2022,12/31/1969,Other
Spijkenisse,4.3,51.8364,1/30/2022,12/31/1969,Other
Amstelveen,4.87,52.28,1/30/2022,12/31/1969,Other
Heteren ,5.75,51.9558,1/30/2022,12/31/1969,Other
Hattem,6.61,52.31,1/30/2022,12/31/1969,Other
Vlodrop,6.08,51.15,1/30/2022,12/31/1969,Other
Gorssel,6.2043,52.1958,1/30/2022,12/31/1969,Other
Leidschendam,4.4381,52.098,1/30/2022,12/31/1969,Other
Hazerswoude dorp,4.61,52.07,1/30/2022,12/31/1969,Other
Hierden,5.67,52.3463,1/30/2022,12/31/1969,Other
Laren NH,5.2,52.25,1/30/2022,12/31/1969,Other
Maren Kessel,5.39,51.7905,1/30/2022,12/31/1969,Other
Rhenen,5.54,52,1/30/2022,12/31/1969,Other
Nieuwer ter Aa,4.95,52.18,1/30/2022,12/31/1969,Other
Ede,5.67,52.02,1/30/2022,12/31/1969,Other
Moddergat,6.075,53.4027,1/30/2022,12/31/1969,Other
Zutphen,6.21,52.12,1/30/2022,12/31/1969,Other
Andijk,5.22,52.74,1/29/2022,12/31/1969,Other
Schellinkhout,5.11,52.6348,1/29/2022,12/31/1969,Other
Hippolytushoef,4.96,52.92,1/29/2022,12/31/1969,Other
Wieringerwaard,4.87,52.86,1/29/2022,12/31/1969,Other
Hippolytushoef,4.9733,52.913,1/27/2022,12/31/1969,Other
Den Oever,5.01,52.9284,1/27/2022,12/31/1969,Other
Kollumerzwaag,6.06,53.26,1/27/2022,12/31/1969,Other
Kollum,6.14,53.28,1/27/2022,12/31/1969,Other
Oosterwolde GLD,5.9,52.46,1/27/2022,12/31/1969,Other
Apeldoorn,6.01,52.2091,1/27/2022,12/31/1969,Other
Gorssel,6.21,52.08,1/27/2022,12/31/1969,Other
,5.02,51.81,1/27/2022,12/31/1969,Other
Abcoude,4.9882,52.26,1/25/2022,12/31/1969,Other
Ermelo,5.62,52.3,1/25/2022,12/31/1969,Other
Deventer,6.15,52.2469,1/25/2022,12/31/1969,Other
Tijnje,5.98,53.03,1/25/2022,12/31/1969,Other
Oostvoorne,4.12,51.92,1/25/2022,12/31/1969,Other
Amsterdam,4.79,52.37,1/25/2022,12/31/1969,Other
Epse,6.2,52.2204,1/25/2022,12/31/1969,Other
Grevenbicht,5.77,51.03,1/25/2022,12/31/1969,Other
Biddinghuizen,5.71,52.51,1/25/2022,12/31/1969,Other
Hellevoetsluis,4.15,51.85,1/25/2022,12/31/1969,Other
Delfzijl,6.88,53.35,1/25/2022,12/31/1969,Other
Welsum,6.08,52.35,1/25/2022,12/31/1969,Other
Den Haag,4.3,52.11,1/25/2022,12/31/1969,Other
Bergentheim,6.7,52.51,1/25/2022,12/31/1969,Other
Maasdam,4.56,51.77,1/25/2022,12/31/1969,Other
Dirksland,4.08,51.8,1/25/2022,12/31/1969,Other
Beetsterzwaag,6.07,53.06,1/17/2022,12/31/1969,Other
Hellevoetsluis,4.17,51.82,1/17/2022,12/31/1969,Other
Spijkenisse,4.32,51.82,1/17/2022,12/31/1969,Other
Uitgeest,4.74,52.51,1/17/2022,12/31/1969,Other
Hoenderloo,5.88,52.14,1/17/2022,12/31/1969,Other
Rotterdam,4.57,51.98,1/17/2022,12/31/1969,Other
Klundert,4.52,51.6487,1/17/2022,12/31/1969,Other
Raamsdonksveer,4.877,51.7005,1/17/2022,12/31/1969,Other
Hoorn,5.096999,52.639999,1/17/2022,12/31/1969,Other
Baarn,5.24,52.2096,1/17/2022,12/31/1969,Other
Houten,5.17,52.0335,1/17/2022,12/31/1969,Other
Ouddorp,3.95,51.81,1/17/2022,12/31/1969,Other
Delft,4.3713,52.01,1/17/2022,12/31/1969,Other
Zoetermeer,4.49,52.05,1/17/2022,12/31/1969,Other
Putten,5.57,52.27,1/17/2022,12/31/1969,Other
Fertwert,5.82,53.34,1/13/2022,12/31/1969,Other
Nieuwerbrug,4.808,52.07,1/12/2022,12/31/1969,Other
Alkmaar,4.77,52.619,1/13/2022,12/31/1969,Other
Dordrecht,4.696,51.819,1/13/2022,12/31/1969,Other
Westervoort,5.967,51.947,1/13/2022,12/31/1969,Other
Haartseeg,5.173,51.715,1/13/2022,12/31/1969,Other
Strijen,4.592,51.739,1/13/2022,12/31/1969,Other
Zuid Beijerland,4.3653,51.752,1/13/2022,12/31/1969,Other
Hoek van Holland,4.13,51.983,1/13/2022,12/31/1969,Other
Maasvlakte Rotterdam,4.008,51.964,1/13/2022,12/31/1969,Other
Kraggenburg,5.897,52.675,1/13/2022,12/31/1969,Other
Marken,5.104,52.458,1/13/2022,12/31/1969,Other
Zoetermeer,4.41,52.0551,1/13/2022,12/31/1969,Other
Abcoude,4.9799,52.269,1/13/2022,12/31/1969,Other
Almere,5.159,52.352,1/13/2022,12/31/1969,Other
Heelsum,5.752,51.979,1/13/2022,12/31/1969,Other
Pijnacker,4.45,52.01,1/13/2022,12/31/1969,Other
Almere,5.27,52.367,1/13/2022,12/31/1969,Other
Almere,5.143,52.344,1/13/2022,12/31/1969,Other
Marken,5.12,52.46,1/13/2022,12/31/1969,Other
Yerseke,4.0467,51.4809,1/13/2022,12/31/1969,Other
Weesp,5.0426,52.31,1/12/2022,12/31/1969,Other
Huizen,5.28,52.29,1/12/2022,12/31/1969,Other
Ermelo,5.617,52.31,1/12/2022,12/31/1969,Other
Sumar,6.002,53.16165,1/12/2022,12/31/1969,Other
Drachten,6.0915,53.1,1/12/2022,12/31/1969,Other
Sumar,6,53.1632,1/12/2022,12/31/1969,Other
Muiderberg,5.1,52.33,1/11/2022,12/31/1969,Other
Maastricht,5.7,50.858,1/12/2022,12/31/1969,Other
Lelystad,5.41,52.45,1/9/2022,12/31/1969,Other
Amsterdam,5.01,52.38,1/10/2022,12/31/1969,Other
Eemnes,5.3,52.24,1/10/2022,12/31/1969,Other
Kortenhoef,5.1139,52.2356,1/10/2022,12/31/1969,Other
Almere,5.17,52.39,1/10/2022,12/31/1969,Other
Muiden,5.06,52.32,1/10/2022,12/31/1969,Other
Almere,5.18,52.3526,1/10/2022,12/31/1969,Other
Hooge Zwaluwe,4.73,51.68,1/10/2022,12/31/1969,Other
St.Jacobiparochie,5.6,53.27,1/10/2022,12/31/1969,Other
Willemstad (NB),4.46,51.6883,1/10/2022,12/31/1969,Other
Schiedam,4.38,51.92,1/10/2022,12/31/1969,Other
Amerongen,5.46,52.01,1/10/2022,12/31/1969,Other
Rijswijk,4.31,52.05,1/10/2022,12/31/1969,Other
Huizen,5.25,52.31,1/10/2022,12/31/1969,Other
Schellinkhout,5.124,52.64,1/6/2022,12/31/1969,Other
Assendelft,4.74,52.49,1/6/2022,12/31/1969,Other
Sumar,6.002413,53.161901,1/6/2022,12/31/1969,Other
Kapelle,3.98,51.4834,1/6/2022,12/31/1969,Other
Utrecht,5.05,52.08,1/6/2022,12/31/1969,Other
Wijdenes,5.14,52.6418,1/6/2022,12/31/1969,Other
Utrecht,5.05,52.0595,1/6/2022,12/31/1969,Other
Almere,5.15,52.34,1/6/2022,12/31/1969,Other
Zutphen,6.21,52.15,1/6/2022,12/31/1969,Other
Zuidland,4.24,51.8,1/6/2022,12/31/1969,Other
Ouderkerk aan den IJssel,4.6659,51.9548,1/6/2022,12/31/1969,Other
Pijnacker,4.444,52.04,1/6/2022,12/31/1969,Other
Oostvoorne,4.05,51.919598,1/6/2022,12/31/1969,Other
Axel,3.9703,51.27,1/6/2022,12/31/1969,Other
Ouddorp,3.93,51.82,1/6/2022,12/31/1969,Other
St. Jacobiparochi,5.6106,53.2778,1/6/2022,12/31/1969,Other
Suameer,6,53.161,12/24/2021,12/31/1969,Other
Leerdam,5.0984,51.89,12/24/2021,12/31/1969,Other
Utrecht,5.07,52.11,12/24/2021,12/31/1969,Other
Almere,5.19,52.35,12/24/2021,12/31/1969,Other
Utrecht,5.05,52.11,12/24/2021,12/31/1969,Other
Elburg,5.833,52.4483,12/24/2021,12/31/1969,Other
Boven Karspel,5.23,52.68,12/24/2021,12/31/1969,Other
Zwijndrecht,4.6,51.81,12/24/2021,12/31/1969,Other
Spijkenisse,4.37,51.83,12/24/2021,12/31/1969,Other
Ridderkerk,4.61,51.88,12/24/2021,12/31/1969,Other
Krimpen aan den IJssel,4.59,51.9,12/24/2021,12/31/1969,Other
Spijkenisse,4.356,51.83,12/24/2021,12/31/1969,Other
Appeltern,5.55,51.84,12/24/2021,12/31/1969,Other
Hoek van Holland,4.16,51.9939,12/24/2021,12/31/1969,Other
,4.51,51.8166,12/24/2021,12/31/1969,Other
Oud-Beijerland,4.42,51.8199,12/24/2021,12/31/1969,Other
Nes,5.781,53.456,12/24/2021,12/31/1969,Other
Heerhugowaard,4.86,52.66,12/24/2021,12/31/1969,Other
Houten,5.14,52.01,12/24/2021,12/31/1969,Other
Fertwert,5.82,53.3434,12/24/2021,12/31/1969,Other
Schiermonnikoog,6.133,53.47,12/24/2021,12/31/1969,Other
Hollum,5.68,53.46,12/24/2021,12/31/1969,Other
Oud Alblas,4.72,51.87,12/22/2021,12/31/1969,Other
Culemborg,5.2285,51.95,12/22/2021,12/31/1969,Other
