location,longitude,latitude,start,end,epiUnit
Tzum,5.59,53.16,6/14/2022,12/31/1969,Farm
Hierden,5.67,52.35,6/7/2022,12/31/1969,Farm
Hierden,5.68,52.35,6/7/2022,12/31/1969,Farm
Hierden,5.6648,52.3469,6/6/2022,12/31/1969,Farm
Lunteren,5.63,52.11,5/1/2022,12/31/1969,Farm
Lunteren,5.56,52.09,4/27/2022,12/31/1969,Farm
Barneveld,5.54602,52.16028,4/22/2022,12/31/1969,Farm
Terschuur,5.5497,52.16849,4/22/2022,12/31/1969,Farm
Lunteren,5.58188,52.09703,4/21/2022,12/31/1969,Farm
Lunteren,5.63984,52.12358,4/19/2022,12/31/1969,Farm
Lunteren,5.59043,52.08549,4/18/2022,12/31/1969,Farm
Lunteren,5.59148,52.08873,4/18/2022,12/31/1969,Farm
Voorthuizen,5.57199,52.17081,4/18/2022,12/31/1969,Farm
Barneveld,5.61533,52.15266,4/14/2022,12/31/1969,Farm
Lunteren,5.61,52.0921,4/11/2022,12/31/1969,Farm
Lunteren,5.57481,52.08155,3/9/2022,12/31/1969,Farm
Hekendorp,4.82,52.02,3/4/2022,12/31/1969,Farm
Losdorp,6.83418,53.36703,2/26/2022,12/31/1969,Farm
Hellum,6.84084,53.25612,2/26/2022,12/31/1969,Farm
Hedel,5.25392,51.76073,2/28/2022,12/31/1969,Farm
Son en Breugel,5.44667,51.52535,2/28/2022,12/31/1969,Farm
Wageningen,5.62836,51.95739,2/27/2022,12/31/1969,Farm
Woltersum,6.75,53.43,2/22/2022,12/31/1969,Farm
Uithuizen (Gr),6.7,53.43,2/19/2022,12/31/1969,Farm
Putten,5.56,52.29,2/14/2022,12/31/1969,Farm
Woltersum,6.72565,53.26682,2/13/2022,12/31/1969,Farm
Eefde,6.24741,52.15942,2/7/2022,12/31/1969,Farm
Hierden,5.66425,52.34671,2/7/2022,12/31/1969,Farm
Hierden,5.68,52.35,2/3/2022,12/31/1969,Farm
Hierden,5.67,52.35,2/1/2022,12/31/1969,Farm
Zeewolde,5.45,52.43,1/31/2022,12/31/1969,Farm
Vuren,5.08,51.86,1/30/2022,12/31/1969,Farm
Biddinghuizen,5.61,52.43,1/29/2022,12/31/1969,Farm
Ede,5.64,52.06,1/23/2022,12/31/1969,Farm
Willemstad,4.49,51.67,1/22/2022,12/31/1969,Farm
Grootschermer,4.8444,52.5911,1/22/2022,12/31/1969,Farm
Lelystad,5.55,52.43,1/21/2022,12/31/1969,Farm
Bentelo (Ov),6.6963,52.235,1/2/2022,12/31/1969,Farm
Blija,5.8866,53.334,1/2/2022,12/31/1969,Farm
Ysselsteyn,5.93217,51.47016,12/19/2021,12/31/1969,Farm
Den Ham,6.52,52.48,12/15/2021,12/31/1969,Farm
Vinkeveen,4.9104,52.2251,11/20/2021,12/31/1969,Farm
Tzum,5.61,53.15,11/12/2021,12/31/1969,Farm
Lutjegast,6.26354,53.25085,11/6/2021,12/31/1969,Farm
Zeewolde,5.40806,52.36979,11/4/2021,12/31/1969,Farm
Zeewolde,5.4,52.38,11/2/2021,12/31/1969,Farm
Assendelft,4.72,52.49,10/30/2021,12/31/1969,Other
Grootschermer,4.844,52.59124,10/28/2021,12/31/1969,Farm
Zeewolde,5.41359,52.34476,10/25/2021,12/31/1969,Farm
