location,longitude,latitude,start,end,epiUnit
Sacramento County,-121.486,38.607,8/28/2022,2/6/2023,Backyard
Park County,-109.059,44.512,1/29/2023,12/31/1969,Backyard
San Joaquin County,-121.287,37.954,1/21/2023,12/31/1969,Backyard
Hancock County,-68.425,44.543,1/10/2023,12/31/1969,Backyard
Kennebec County,-69.778,44.313,1/26/2023,12/31/1969,Backyard
Contra Costa County,-122.107,38.01,8/15/2022,1/23/2023,Backyard
Berks County,-75.934,40.325,10/1/2022,2/2/2023,Backyard
Sacramento County,-121.484,38.606,8/4/2022,1/7/2023,Backyard
Isanti County,-93.31,45.573,9/4/2022,1/22/2023,Backyard
Redwood County,-95.109,44.541,12/2/2022,12/31/1969,Backyard
Park County,-109.05,44.508,3/26/2022,12/31/1969,Backyard
Coos County,-124.19,43.185,7/24/2022,1/26/2023,Backyard
Gallatin County,-111.06,45.672,1/5/2023,12/31/1969,Not applicable
Barron County,-91.836,45.399,4/13/2022,1/16/2023,Backyard
Fond du Lac County,-88.444,43.737,4/19/2022,10/5/2022,Backyard
Polk County,-92.472,45.459,4/27/2022,9/29/2022,Backyard
Sauk County,-89.712,43.464,4/27/2022,10/2/2022,Backyard
Marinette County,-87.639,45.1,5/9/2022,11/7/2022,Backyard
Henry 01,-84.129,33.447,8/18/2022,1/26/2023,Other
Mesa County,-108.548,39.054,9/20/2022,1/29/2023,Backyard
Cache County,-111.848,41.708,9/28/2022,1/27/2023,Backyard
Linn County,-123.104,44.63,6/29/2022,12/28/2022,Backyard
Pierce County,-122.46,47.23,8/16/2022,1/23/2023,Backyard
Cowlitz County,-122.874,46.101,8/16/2022,1/23/2023,Backyard
Hancock County,-68.427,44.543,1/18/2023,12/31/1969,Backyard
Polk County,-123.315,44.921,1/19/2023,12/31/1969,Backyard
Suffolk County,-73.232,40.826,1/15/2023,12/31/1969,Backyard
Douglas County,-123.341,43.212,1/4/2023,12/31/1969,Backyard
Freeborn County,-93.369,43.652,9/6/2022,1/9/2023,Backyard
Walla Walla County,-118.299,46.072,8/9/2022,1/22/2023,Backyard
Butte County,-121.572,39.519,8/10/2022,1/18/2023,Backyard
Belknap County,-71.485,43.542,1/17/2023,12/31/1969,Backyard
El Dorado County,-120.828,38.723,1/9/2023,12/31/1969,Backyard
Larimer County,-105.079,40.587,1/16/2022,12/31/1969,Backyard
Snohomish County,-122.206,47.977,1/6/2023,12/31/1969,Backyard
Licking County,-82.404,40.057,12/29/2022,12/31/1969,Backyard
Pershing County,-118.476,40.181,12/5/2022,12/31/1969,Not applicable
Indian River County,-80.38,27.638,10/24/2022,12/31/1969,Not applicable
Marion ,-97.019,38.347,12/20/2022,12/31/1969,Not applicable
Clatsop County,-123.834,46.189,1/3/2023,12/31/1969,Not applicable
Kitsap County,-122.708,47.484,8/18/2022,1/16/2023,Backyard
Rock County,-89.022,42.67,3/24/2022,12/7/2022,Backyard
Cass County,-96.849,46.932,3/31/2022,9/5/2022,Backyard
Sheridan County,-100.448,47.485,4/6/2022,9/17/2022,Backyard
Lamoure County,-98.306,46.355,4/9/2022,9/17/2022,Backyard
Renville County,-101.532,48.769,4/16/2022,9/21/2022,Backyard
Toombs County,-82.316,32.219,5/25/2022,11/3/2022,Backyard
Seminole County,-81.28,28.777,7/14/2022,1/3/2023,Backyard
Deschutes County,-121.303,44.076,7/16/2022,1/9/2023,Backyard
Deschutes County,-121.348,44.043,7/18/2022,1/9/2023,Backyard
Osceola County,-81.41,28.312,8/9/2022,1/8/2023,Other
Garfield County,-106.91,47.319,12/5/2022,12/31/1969,Not applicable
San Diego County,-117.121,32.841,12/14/2022,12/31/1969,Not applicable
Lassen County,-120.663,40.417,12/14/2022,12/31/1969,Not applicable
Erie County,-80.085,42.129,12/18/2022,12/31/1969,Not applicable
Colleton County,-80.668,32.903,12/15/2022,12/31/1969,Not applicable
Clatsop County,-123.835,46.188,12/17/2022,12/31/1969,Not applicable
Cascade County,-111.303,47.511,12/5/2022,12/31/1969,Not applicable
Columbia County,-89.469,43.555,4/9/2022,9/20/2022,Backyard
San Joaquin County,-121.282,37.886,12/23/2022,12/31/1969,Backyard
Sonoma County,-122.715,38.438,12/21/2022,12/31/1969,Backyard
Sonoma County,-122.714,38.436,12/21/2022,12/31/1969,Backyard
Cascade County,-111.23,47.508,12/28/2022,12/31/1969,Backyard
Scotts Bluff County,-103.662,41.828,12/30/2022,12/31/1969,Backyard
Josephine County,-123.325,42.443,12/21/2022,12/31/1969,Backyard
Johnson County,-93.741,38.766,1/1/2023,12/31/1969,Backyard
Weld County,-104.694,40.425,12/30/2022,12/31/1969,Backyard
Thurston County,-122.914,47.029,12/29/2022,12/31/1969,Backyard
Pierce County,-122.517,47.259,6/13/2022,12/1/2022,Backyard
Hennepin County,-93.309,44.921,8/29/2022,12/29/2022,Backyard
Butte County,-121.824,39.753,12/2/2022,12/31/1969,Backyard
Pierce County,-122.445,47.253,12/18/2022,12/31/1969,Backyard
Sanilac County,-82.831,43.421,12/4/2022,12/31/1969,Backyard
St. Clair County,-89.984,38.533,12/17/2022,12/31/1969,Backyard
Elk County,-96.262,37.469,12/19/2022,12/31/1969,Backyard
Skagit County,-122.336,48.418,11/20/2022,12/31/1969,Not applicable
Umatilla County,-118.784,45.674,12/14/2022,12/31/1969,Backyard
Brevard County,-80.738,28.247,12/8/2022,12/31/1969,Not applicable
Lincoln County,-124.054,44.636,11/10/2022,12/31/1969,Not applicable
Finney County,-100.876,37.969,12/12/2022,12/31/1969,Not applicable
Palm Beach County,-80.059,26.467,12/9/2022,12/31/1969,Not applicable
San Luis Obispo County,-120.659,35.29,11/15/2022,12/31/1969,Not applicable
Maricopa County,-112.074,33.451,11/3/2022,12/31/1969,Zoo
Denver County,-104.987,39.739,10/20/2022,12/31/1969,Zoo
Jefferson County,-122.764,48.125,7/20/2022,12/21/2022,Backyard
Flathead County,-114.316,48.203,7/17/2022,12/19/2022,Backyard
Gem County,-116.494,43.876,12/11/2022,12/31/1969,Backyard
Bates County,-94.33,38.257,12/18/2022,12/31/1969,Backyard
Pocahontas County,-80.096,38.224,12/15/2022,12/31/1969,Not applicable
Polk County,-123.32,44.925,6/3/2022,11/20/2022,Backyard
Mendocino County,-123.213,39.152,12/12/2022,12/31/1969,Backyard
Duval County,-81.666,30.324,12/11/2022,12/31/1969,Backyard
Flathead County,-114.304,48.204,12/8/2022,12/31/1969,Backyard
Polk County,-123.315,44.925,12/10/2022,12/31/1969,Backyard
Linn County,-123.105,44.638,12/8/2022,12/31/1969,Backyard
Seneca County,-76.844,42.908,9/11/2022,12/31/1969,Not applicable
Bernalillo County,-106.653,35.083,10/21/2022,12/31/1969,Not applicable
Columbia County,-122.797,45.862,11/27/2022,12/31/1969,Backyard
Denton County,-97.021,33.045,11/28/2022,12/31/1969,Backyard
Kingsbury County,-97.546,44.386,12/1/2022,12/31/1969,Backyard
Harrison County,-94.036,40.269,11/24/2022,12/31/1969,Backyard
Dade County,-93.841,37.415,12/1/2022,12/31/1969,Backyard
Clackamas County,-122.607,45.359,11/30/2022,12/31/1969,Backyard
Polk County,-123.315,44.921,11/28/2022,12/31/1969,Backyard
Onslow County,-77.486,34.781,12/4/2022,12/31/1969,Backyard
Pawnee County,-96.802,36.339,12/1/2022,12/31/1969,Backyard
Lawrence County,-87.293,34.48,11/26/2022,12/31/1969,Backyard
Lamoille County,-72.618,44.594,12/2/2022,12/31/1969,Backyard
Brookings County ,-96.809,44.312,11/28/2022,12/31/1969,Backyard
Clark County,-97.725,44.88,11/29/2022,12/31/1969,Backyard
Turner County,-97.137,43.393,11/19/2022,12/31/1969,Backyard
Dauphin County,-76.826,40.297,11/2/2022,12/31/1969,Backyard
Jefferson County,-122.776,48.121,6/25/2022,7/10/2022,Backyard
Larimer County,-105.073,40.585,11/30/2022,12/31/1969,Backyard
York County,-97.593,40.859,10/18/2022,12/31/1969,Not applicable
Lane County,-123.091,44.052,11/17/2022,12/31/1969,Not applicable
Jackson County,-94.579,39.078,11/25/2022,12/31/1969,Backyard
Arkansas County,-91.339,34.279,11/26/2022,12/31/1969,Backyard
Knox County,-83.915,35.96,11/27/2022,12/31/1969,Backyard
Union County,-80.55,34.985,11/30/2022,12/31/1969,Backyard
Matanuska-Susitna Borough,-149.108,61.603,11/23/2022,12/31/1969,Backyard
Durham County,-78.901,35.994,11/22/2022,12/31/1969,Backyard
Yakima County,-120.556,46.623,6/23/2022,11/27/2022,Backyard
Cumberland County,-70.285,43.656,6/21/2022,11/26/2022,Backyard
Kitsap County,-122.646,47.503,6/18/2022,11/27/2022,Backyard
Salt Lake County,-111.979,40.769,6/26/2022,11/27/2022,Backyard
Broward County,-80.143,26.118,11/18/2022,12/31/1969,Backyard
Brule County,-99.334,43.808,11/18/2022,12/31/1969,Backyard
Columbia County,-122.817,45.852,11/19/2022,12/31/1969,Backyard
Davidson County,-86.777,36.168,11/15/2022,12/31/1969,Backyard
San Diego County,-117.166,32.717,11/9/2022,12/31/1969,Zoo
Maricopa County,-112.108,33.462,11/14/2022,12/31/1969,Zoo
Sitka Borough,-135.334,57.052,11/1/2022,12/31/1969,Other
Park County,-109.068,44.525,11/8/2022,12/31/1969,Other
King County,-122.328,47.604,11/7/2022,12/31/1969,Other
Jefferson County,-75.911,43.975,10/27/2022,12/31/1969,Other
Albany County,-73.756,42.652,10/17/2022,12/31/1969,Other
Union County,-80.55,34.983,11/17/2022,12/31/1969,Backyard
Lowndes County,-88.432,33.506,11/3/2022,12/31/1969,Backyard
Yavapai County,-112.45,34.548,10/25/2022,12/31/1969,Backyard
King County,-122.32,47.571,6/13/2022,11/18/2022,Backyard
Snohomish County,-122.211,47.924,6/14/2022,11/18/2022,Backyard
King County,-122.338,47.68,6/13/2022,11/18/2022,Backyard
Washington County,-67.464,44.714,11/11/2022,12/31/1969,Backyard
Broward County,-80.14,26.115,11/8/2022,12/31/1969,Backyard
Utah County,-111.659,40.234,11/15/2022,12/31/1969,Other
Berks County,-75.93,40.328,11/9/2022,12/31/1969,Backyard
Suffolk County,-73.222,40.82,10/27/2022,12/31/1969,Other
Chambers County,-94.685,29.769,10/7/2022,12/31/1969,Not applicable
Yakima County,-120.474,46.596,6/13/2022,11/16/2022,Backyard
Hillsborough County,-82.451,27.95,11/1/2022,12/31/1969,Backyard
Polk County,-92.471,45.459,4/17/2022,11/8/2022,Backyard
Sheridan County,-106.961,44.812,5/5/2022,11/9/2022,Backyard
Gooding County,-114.699,42.948,4/12/2022,9/20/2022,Backyard
Canyon County,-116.689,43.594,5/12/2022,10/25/2022,Backyard
Salt Lake County,-111.95,40.768,5/27/2022,11/8/2022,Other
Oconto County,-87.886,44.885,4/23/2022,11/8/2022,Backyard
Bayfield County,-90.81,46.816,5/17/2022,11/11/2022,Backyard
Yakima County,-120.506,46.626,5/29/2022,11/10/2022,Backyard
Yakima County,-120.471,46.572,5/31/2022,11/10/2022,Backyard
Dunn County,-91.934,44.896,5/8/2022,11/11/2022,Backyard
Mountrail County,-102.391,48.32,11/3/2022,12/31/1969,Backyard
Duval County,-81.664,30.33,11/1/2022,12/31/1969,Backyard
Tarrant County,-97.319,32.756,10/25/2022,12/31/1969,Zoo
Catahoula Parish,-91.824,31.772,10/13/2022,12/31/1969,Zoo
Denver County,-104.989,39.74,10/16/2022,12/31/1969,Zoo
Pulaski County,-92.276,34.748,10/24/2022,12/31/1969,Not applicable
Marathon County,-89.625,44.957,10/28/2022,12/31/1969,Backyard
Waukesha County,-88.228,43.012,10/31/2022,12/31/1969,Backyard
Yavapai County,-112.47,34.541,10/29/2022,12/31/1969,Backyard
Snohomish County,-122.129,47.967,6/2/2022,11/5/2022,Backyard
Snohomish County,-122.215,47.847,6/1/2022,11/5/2022,Backyard
Campbell County,-105.493,44.28,5/15/2022,10/11/2022,Backyard
Allen County,-85.161,41.067,5/31/2022,10/31/2022,Backyard
Pierce County,-92.495,44.74,4/29/2022,10/28/2022,Backyard
Burke County,-102.242,48.797,5/12/2022,10/18/2022,Backyard
Sheboygan County,-87.708,43.719,3/31/2022,9/22/2022,Backyard
Converse County,-105.376,42.745,11/1/2022,12/31/1969,Backyard
Snohomish County,-122.17,48.003,5/23/2022,10/26/2022,Backyard
Glacier County,-112.341,48.639,10/1/2022,11/6/2022,Backyard
St. Croix County,-92.722,44.964,10/3/2022,12/31/1969,Backyard
Sullivan County,-74.677,41.663,10/31/2022,12/31/1969,Backyard
Beaufort County,-80.67,32.43,10/17/2022,12/31/1969,Backyard
Broward County,-80.169,26.121,10/25/2022,12/31/1969,Backyard
Grant County,-96.641,45.219,10/19/2022,12/31/1969,Backyard
Douglas County,-123.358,43.219,9/22/2022,12/31/1969,Backyard
Snohomish County,-122.212,47.905,5/25/2022,10/28/2022,Backyard
Ada County,-116.255,43.65,5/5/2022,12/31/1969,Backyard
Ada County,-116.332,43.671,5/12/2022,10/20/2022,Backyard
Kane County,-88.345,41.894,4/20/2022,10/23/2022,Backyard
King County,-122.34,47.574,5/21/2022,10/24/2022,Backyard
Thurston County,-122.837,47.052,5/13/2022,10/22/2022,Backyard
Deschutes County,-121.336,43.992,10/26/2022,12/31/1969,Backyard
Wayne County,-76.992,43.06,10/23/2022,12/31/1969,Backyard
Cameron and Jefferson Davis Parish,-93.326,29.795,10/19/2022,12/31/1969,Not applicable
Monterey County,-121.655,36.678,9/28/2022,12/31/1969,Not applicable
Hillsborough County,-82.389,27.886,10/10/2022,12/31/1969,Backyard
Canyon County,-116.65,43.65,5/4/2022,10/21/2022,Backyard
Canyon County,-116.7,43.679,5/12/2022,10/21/2022,Backyard
Canyon County,-116.677,43.67,5/9/2022,10/21/2022,Backyard
Canyon County,-116.637,43.637,5/12/2022,10/21/2022,Backyard
King County,-122.321,47.683,5/20/2022,10/25/2022,Backyard
King County,-122.334,47.535,5/19/2022,10/25/2022,Backyard
Wake County,-78.6935,35.8029,10/19/2022,12/31/1969,Backyard
Ada County,-116.196,43.568,5/1/2022,10/19/2022,Backyard
Ada County,-116.232,43.626,5/8/2022,10/19/2022,Backyard
Ada County,-116.255,43.652,5/11/2022,10/23/2022,Backyard
Ada County,-116.236,43.672,5/7/2022,10/19/2022,Backyard
Ada County,-116.132,43.597,5/15/2022,10/23/2022,Backyard
Ada County,-116.331,43.671,5/19/2022,10/24/2022,Backyard
Becker County,-95.875,46.814,5/18/2022,10/23/2022,Backyard
Marion County,-122.992,44.916,10/6/2022,12/31/1969,Not applicable
Orange County,-117.76,33.593,10/3/2022,12/31/1969,Not applicable
Spink County,-98.524,44.874,10/16/2022,12/31/1969,Backyard
Cache County,-111.835,41.735,5/9/2022,5/24/2022,Zoo
Whatcom County,-122.477,48.709,5/7/2022,10/10/2022,Backyard
Clallam County,-123.403,48.107,5/6/2022,10/11/2022,Backyard
Clallam County,-123.47,48.119,5/6/2022,10/10/2022,Backyard
Polk County,-96.585,47.786,5/16/2022,10/17/2022,Backyard
Okanogan County,-119.551,48.39,5/8/2022,10/11/2022,Backyard
Utah County,-111.574,40.262,4/10/2022,10/7/2022,Backyard
Pierce County,-122.417,47.31,4/24/2022,10/12/2022,Backyard
Bremer County,-92.497,42.721,4/30/2022,10/13/2022,Backyard
Cache County,-111.895,41.746,5/8/2022,10/11/2022,Backyard
Clay County,-96.751,46.9,5/11/2022,10/13/2022,Backyard
Salt Lake County,-112.056,40.808,5/11/2022,10/14/2022,Backyard
Boone County,-88.874,42.268,5/7/2022,10/13/2022,Backyard
Pierce County,-122.461,47.232,5/1/2022,10/11/2022,Backyard
Grant County,-95.994,45.989,5/8/2022,10/11/2022,Backyard
Chisago County,-92.81,45.404,5/5/2022,10/7/2022,Backyard
Lincoln County,-110.553,41.772,5/1/2022,10/10/2022,Backyard
Saginaw County,-83.913,43.434,4/21/2022,9/27/2022,Backyard
Allen County,-85.094,41.081,5/9/2022,10/9/2022,Backyard
Swift County,-95.617,45.324,4/23/2022,10/4/2022,Backyard
Chisago County,-92.814,45.404,4/24/2022,9/29/2022,Backyard
Matanuska-Susitna County,-149.159,61.587,4/25/2022,10/3/2022,Backyard
Chisago County,-92.823,45.393,4/16/2022,9/28/2022,Backyard
Anoka County,-93.373,45.213,4/29/2022,10/1/2022,Backyard
Oakland County,-83.269,42.676,4/25/2022,10/4/2022,Backyard
Spokane County,-117.495,47.713,4/29/2022,10/4/2022,Backyard
Todd County,-94.878,45.992,5/6/2022,10/5/2022,Backyard
Bethel,-161.792,60.778,4/28/2022,10/4/2022,Backyard
Tillamook County,-123.843,45.448,9/12/2022,12/31/1969,Backyard
Tillamook County,-123.844,45.459,9/19/2022,12/31/1969,Backyard
Anne Arundel County,-76.485,38.977,9/12/2022,12/31/1969,Backyard
Matanuska-Susitna Borough,-149.247,61.554,9/25/2022,12/31/1969,Backyard
Linn County,-123.133,44.601,4/28/2022,10/5/2022,Backyard
Morrison County,-94.341,45.995,3/29/2022,10/5/2022,Backyard
Manitowoc County,-87.689,44.104,9/6/2022,12/31/1969,Not applicable
Fergus County,-109.464,47.028,4/29/2022,9/29/2022,Backyard
Hamlin County,-97.213,44.66,4/25/2022,9/30/2022,Backyard
Gallatin County,-111.012,45.676,4/24/2022,9/29/2022,Backyard
Branch County,-85.033,41.955,4/23/2022,10/3/2022,Backyard
Carver County,-93.623,44.762,5/1/2022,10/1/2022,Backyard
Chisago County,-92.822,45.407,4/25/2022,9/29/2022,Backyard
Carver County,-93.634,44.793,4/25/2022,9/24/2022,Backyard
Rice County,-93.293,44.34,4/19/2022,9/27/2022,Backyard
Warren County,-93.601,41.356,3/14/2022,9/30/2022,Backyard
Benton County,-93.897,45.67,4/7/2022,9/12/2022,Backyard
Benton County,-93.906,45.657,4/6/2022,9/12/2022,Backyard
Washington County,-96.097,41.551,4/18/2022,9/29/2022,Backyard
Menominee County,-87.612,45.143,4/8/2022,9/16/2022,Backyard
Livingston County,-83.95,42.602,4/10/2022,9/22/2022,Backyard
Kossuth County,-94.245,43.08,4/14/2022,9/20/2022,Backyard
Menominee County,-87.631,45.138,4/20/2022,9/23/2022,Backyard
Johnson County,-86.046,39.467,4/20/2022,9/24/2022,Backyard
Caledonia County,-71.944,44.447,4/17/2022,9/25/2022,Backyard
Jefferson County,-105.185,39.776,5/12/2022,9/14/2022,Other
Missoula County,-113.963,46.916,4/20/2022,9/21/2022,Backyard
Fergus County,-109.491,47.046,4/21/2022,9/26/2022,Backyard
Alameda County,-122.213,37.743,9/23/2022,12/31/1969,Not applicable
Nassau County,-73.621,40.757,9/20/2022,12/31/1969,Not applicable
Toole County,-111.835,48.483,4/2/2022,9/8/2022,Backyard
Judith Basin County,-110.226,47.15,3/28/2022,9/13/2022,Backyard
Bon Homme County,-97.875,42.986,3/23/2022,9/1/2022,Backyard
Menominee County,-87.632,45.135,4/4/2022,9/12/2022,Backyard
Scotts Bluff County,-103.661,41.815,3/28/2022,9/13/2022,Backyard
Macomb County,-82.864,42.593,4/9/2022,9/13/2022,Backyard
Franklin County,-83.01,39.887,3/26/2022,9/5/2022,Backyard
Issaquena County,-91.053,32.902,9/10/2022,12/31/1969,Not applicable
New London County,-72.116,41.363,2/22/2022,8/11/2022,Backyard
Stearns County,-94.147,45.545,3/28/2022,8/29/2022,Backyard
Johnson County,-106.72,44.345,3/24/2022,8/31/2022,Backyard
Fremont County,-108.721,42.848,3/27/2022,8/31/2022,Backyard
Carroll County,-89.977,42.086,3/25/2022,9/6/2022,Backyard
Sheridan County,-106.992,44.811,3/30/2022,9/8/2022,Backyard
Waldo County,-69.066,44.444,3/29/2022,9/3/2022,Backyard
Park County,-109.047,44.511,3/24/2022,8/31/2022,Backyard
Fulton County,-74.384,43.015,3/30/2022,9/8/2022,Backyard
North Slope Borough,-156.77,71.248,8/2/2022,12/31/1969,Other
Klamath County,-121.766,42.201,8/21/2022,12/31/1969,Not applicable
Lincoln County,-69.696,44.012,3/26/2022,8/27/2022,Backyard
Knox County,-69.135,44.111,3/20/2022,8/26/2022,Backyard
Berkshire County,-73.288,42.465,3/17/2022,8/30/2022,Backyard
Mower County,-92.95,43.674,3/24/2022,9/1/2022,Backyard
Washington County,-67.487,44.703,3/14/2022,8/25/2022,Backyard
Mitchell County,-98.103,39.48,3/19/2022,8/24/2022,Backyard
Holt County,-98.629,42.451,3/22/2022,8/24/2022,Backyard
Gentry County,-94.331,40.256,3/22/2022,8/25/2022,Backyard
Macomb County,-82.866,42.597,3/19/2022,8/22/2022,Backyard
Sedgwick County,-97.403,37.674,3/11/2022,8/21/2022,Backyard
Ralls County,-91.396,39.578,3/9/2022,8/14/2022,Backyard
Merrick County,-97.98,41.113,3/4/2022,8/17/2022,Backyard
Knox County,-69.17,44.15,3/14/2022,8/18/2022,Backyard
Rockingham County,-71.05,43.017,3/12/2022,8/15/2022,Backyard
Kenai Peninsula Borough,-151.074,60.481,8/4/2022,12/31/1969,Not applicable
Douglas County,-119.779,38.963,8/2/2022,12/31/1969,Not applicable
York County,-70.712,43.489,3/6/2022,8/13/2022,Backyard
York County,-70.754,43.465,3/15/2022,8/16/2022,Backyard
Lincoln County,-69.701,44.065,3/13/2022,8/15/2022,Backyard
Knox County,-69.151,44.129,2/13/2022,7/20/2022,Backyard
Knox County,-69.131,44.097,2/18/2022,7/25/2022,Backyard
Bates County,-94.31,38.256,2/26/2022,8/8/2022,Backyard
McLean County,-88.922,40.501,3/5/2022,8/8/2022,Backyard
Lincoln County,-69.49,44.063,3/6/2022,8/10/2022,Backyard
Pottawattamie County,-95.587,41.332,2/16/2022,8/3/2022,Backyard
Kalamazoo County,-85.535,42.256,2/21/2022,8/2/2022,Backyard
