location,longitude,latitude,start,end,epiUnit
Fertőd,16.94223,47.69035,2/26/2023,2/27/2023,Forest
Fertőd,16.9355,47.6897,2/23/2023,2/24/2023,Forest
Sarród,16.8399,47.687,2/23/2023,2/24/2023,Forest
Sarród,16.8888,47.6839,2/17/2023,2/18/2023,Forest
Szabadkígyós,21.080529,46.591103,2/9/2023,2/10/2023,Forest
Szabadkígyós,21.07721,46.58471,2/5/2023,2/6/2023,Forest
Sarród,16.8888,47.6839,2/19/2023,2/20/2023,Forest
Fertőd,16.9433,47.6905,2/19/2023,2/20/2023,Forest
Fertőd,16.9357,47.6897,2/16/2023,2/17/2023,Forest
Fertőd,16.9459,47.6909,2/12/2023,2/13/2023,Forest
Tápióság,19.6353,47.40131,2/16/2023,2/17/2023,Forest
Fertőd,16.9476,47.691,1/18/2023,1/19/2023,Forest
Budapest,19.317178,47.48167,2/1/2023,2/2/2023,Forest
Kétpó,20.465176,47.06034,1/16/2023,1/17/2023,Forest
Újkígyós,21.041973,46.56789,1/15/2023,1/16/2023,Forest
Győrtelek,22.44036,47.93568,1/1/2023,1/4/2023,Forest
Sárospatak,21.57724,48.319003,1/1/2023,1/2/2023,Forest
Nyíregyháza,21.71473,47.97445,12/11/2022,12/12/2022,Forest
Siófok,18.045248,46.899108,5/29/2022,5/30/2022,Forest
Báta,18.764722,46.146389,3/24/2022,3/25/2022,Forest
Bócsa,19.544722,46.665,2/14/2022,2/15/2022,Forest
Mórahalom,19.922778,46.178333,2/14/2022,2/15/2022,Forest
Tata,18.301694,47.656556,2/16/2022,2/17/2022,Forest
Dég,18.491045,46.865448,2/14/2022,2/15/2022,Forest
Tata,18.331161,47.641118,2/7/2022,2/8/2022,Forest
Barbacs,17.3144,47.6315,1/31/2022,2/1/2022,Forest
Nyergesújfalu,18.559258,47.762109,1/30/2022,1/31/2022,Forest
Almásfüzítő,18.215994,47.735497,1/30/2022,1/31/2022,Forest
Tata,18.33,47.640833,1/30/2022,1/31/2022,Forest
Rakamaz,21.467563,48.120974,1/25/2022,1/26/2022,Forest
Hajdúböszörmény,21.387994,47.755765,1/20/2022,1/21/2022,Forest
Csengerújfalu,22.60574,47.799344,1/18/2022,1/19/2022,Forest
Nyíregyháza,21.715422,47.976602,1/17/2022,1/18/2022,Forest
Kisoroszi,18.992458,47.80783,1/13/2022,1/14/2022,Forest
Nyíregyháza,21.716576,47.976704,1/4/2022,1/5/2022,Forest
Rakamaz,21.469344,48.122226,1/7/2022,1/8/2022,Forest
Rakamaz,21.470432,48.12346,1/3/2022,1/4/2022,Forest
Szentes,20.256971,46.6509,1/2/2022,1/3/2022,Forest
Kistokaj,20.83631,48.04158,12/29/2021,12/30/2021,Forest
Nyíregyháza,21.733461,47.96338,12/28/2021,12/29/2021,Forest
Dömsöd,18.98725,47.08325,12/27/2021,12/28/2021,Forest
Budapest,19.057644,47.536134,11/23/2021,11/24/2021,Forest
Debrecen,21.6847,47.4527,11/29/2021,11/30/2021,Forest
Debrecen,21.6847,47.4527,11/28/2021,11/29/2021,Forest
Szombathely,16.595718,47.236954,11/21/2021,11/22/2021,Forest
Sumony,17.89213,45.96056,11/3/2021,11/4/2021,Forest
