location,longitude,latitude,start,end,epiUnit
Władysławowo					,18.3989,54.79591,2/22/2023,3/2/2023,Not applicable
Kuźnica					,18.5739756,54.7366014,3/1/2023,3/2/2023,Not applicable
Koło					,18.55814,52.20409,2/13/2023,2/16/2023,Not applicable
Puck					,18.4209995,54.7211865,2/13/2023,2/16/2023,Not applicable
Błądzikowo					,18.4541247,54.7014971,2/8/2023,2/13/2023,Not applicable
Ratoszyn					,20.83303246,51.558833,2/12/2023,2/13/2023,Not applicable
Wrocław					,17.026817,51.132472,2/6/2023,2/9/2023,Not applicable
Jastarnia					,18.6479,54.7053,2/1/2023,2/7/2023,Not applicable
Błądzikowo					,18.4475,54.7038,2/1/2023,2/7/2023,Not applicable
Rewa,18.513937,54.6353092,2/1/2023,2/7/2023,Not applicable
Jastarnia					,18.5835,54.7321,1/30/2023,2/2/2023,Not applicable
Kuźnica					,18.5739756,54.7366014,1/30/2023,2/2/2023,Not applicable
Mechelinki					,18.5119,54.6124,1/30/2023,2/2/2023,Not applicable
Błądzikowo					,18.4422327,54.706587,1/30/2023,2/2/2023,Not applicable
Rozgard,18.4250593,54.7185415,1/30/2023,2/2/2023,Not applicable
Puck,18.4216905,54.7203974,1/30/2023,2/2/2023,Not applicable
Chałupy,18.5164717,54.756917,1/30/2023,2/2/2023,Not applicable
Domanin,18.04,51.35,1/21/2023,1/26/2023,Not applicable
Golina					,18.070775,52.240972,1/22/2023,1/26/2023,Not applicable
Myczkowce					,22.406554,49.43017,1/23/2023,1/25/2023,Not applicable
Toruń,18.49816,53.017319,1/15/2023,1/19/2023,Not applicable
Opole,17.887454,50.71209,1/18/2023,1/19/2023,Not applicable
Opole,17.887454,50.71209,1/15/2023,1/19/2023,Not applicable
Grądy					,19.87341,53.35186,1/10/2023,1/19/2023,Not applicable
Bielany,19.19644,49.924643,1/15/2023,1/17/2023,Not applicable
Myczkowce					,22.409015,49.431055,1/12/2023,1/16/2023,Not applicable
Sulejówek					,21.288652,52.247646,1/10/2023,1/12/2023,Not applicable
Białobrzegi					,20.950749,51.652282,1/9/2023,1/10/2023,Not applicable
Żółkiewka					,22.82655,50.90664,1/9/2023,1/10/2023,Not applicable
Rozwadza					,18.0719763,50.4287552,1/4/2023,1/9/2023,Not applicable
Żnin,17.7241,52.8447,1/2/2023,1/4/2023,Not applicable
Nysa,17.297068,50.468881,1/3/2023,1/4/2023,Not applicable
Nysa,17.37988293,50.48559618,12/28/2022,1/2/2023,Not applicable
Środa Śląska					,16.60851,51.1243,1/27/2022,12/29/2022,Not applicable
Tulibowo					,19.196739,52.66419,12/26/2022,12/29/2022,Not applicable
Warszawa,20.91101,52.21788,12/24/2022,12/28/2022,Not applicable
Brześć Kujawski					,18.897276,52.606164,12/21/2022,12/28/2022,Not applicable
Sława					,16.056608,51.879923,12/26/2022,12/27/2022,Not applicable
Elbląg,19.408928,54.186089,12/14/2022,12/20/2022,Not applicable
Wejherowo,18.235,54.599,12/12/2022,12/13/2022,Not applicable
Fałkowice,17.896,50.996,12/9/2022,12/12/2022,Not applicable
Fałkowice,17.905,50.968,12/9/2022,12/12/2022,Not applicable
Strzelinko,16.951541,54.52857,12/4/2022,12/6/2022,Zoo
Świecie,18.428914,53.4111749,12/1/2022,12/5/2022,Not applicable
Świecie,18.428914,53.4111749,11/30/2022,12/1/2022,Not applicable
Świecie,18.428914,53.411749,11/27/2022,11/30/2022,Not applicable
Ustka,16.883705,54.59047,7/13/2022,7/17/2022,Not applicable
Gdańsk				,18.72717,54.39681,6/14/2022,6/16/2022,Not applicable
Gdańsk				,18.72717,54.39681,6/1/2022,6/2/2022,Not applicable
Jemiołowo					,20.293103,53.571206,3/28/2022,4/6/2022,Not applicable
Studzionka					,18.831017,49.970247,2/16/2022,2/22/2022,Not applicable
Warszawa,20.999263,52.312392,2/16/2022,2/17/2022,Not applicable
Władysławowo,18.4184,54.789,2/10/2022,2/15/2022,Not applicable
Hel,18.8051,54.6042,2/10/2022,2/15/2022,Not applicable
Studzionka,18.832501,49.970859,2/9/2022,2/15/2022,Not applicable
Wieliszew,20.97692,52.45062,2/1/2022,2/3/2022,Not applicable
Szczypiorno,20.67,52.49,1/25/2022,1/27/2022,Not applicable
Władysławowo,18.3595,54.7203,1/22/2022,1/27/2022,Not applicable
Radzim,17.6,53.53,1/22/2022,1/26/2022,Not applicable
Wrzosy,16.57,51.36,1/22/2022,1/24/2022,Not applicable
Końskie,20.41,51.18,1/18/2022,1/20/2022,Not applicable
Namysłów,17.76,51.11,1/13/2022,1/18/2022,Not applicable
Kruszwica,18.326849,52.680858,1/12/2022,1/13/2022,Not applicable
Skrzeszew,20.860149,52.467165,1/9/2022,1/11/2022,Not applicable
Przechlewo,17.31,53.78,1/4/2022,1/11/2022,Not applicable
Mostowo,16.394144,54.074151,1/9/2022,1/10/2022,Not applicable
Łódź,19.523996,51.72448,1/6/2022,1/10/2022,Not applicable
Jantar,19.036644,54.344453,1/3/2022,1/9/2022,Not applicable
Jantar,19.083687,54.344863,1/2/2022,1/9/2022,Not applicable
Końskie,20.418906,51.183363,1/2/2022,1/5/2022,Not applicable
Włocławek,19.148134,52.652781,1/1/2022,1/4/2022,Not applicable
Koszalin,16.138473,54.176861,1/2/2022,1/4/2022,Not applicable
Mostowo,16.396351,54.074105,12/30/2021,1/4/2022,Not applicable
Kozłowo,18.37767,53.416022,12/29/2021,1/2/2022,Not applicable
Kozłowo,18.37767,53.416022,12/28/2021,12/29/2021,Not applicable
Kozłowo,18.37767,53.416022,12/23/2021,12/23/2021,Not applicable
Jezioro Nicemino,16.47316,54.12193,12/19/2021,12/22/2021,Not applicable
Parzęczew,19.218627,51.94365,12/19/2021,12/21/2021,Not applicable
Gledzianówek,19.3368,52.11939,12/8/2021,12/11/2021,Not applicable
Kościelec,18.570679,52.17798,11/7/2021,11/8/2021,Not applicable
Osada Rybakówka,22.34368,52.218342,11/18/2021,11/21/2021,Not applicable
Osada Rybakówka,22.347716,52.219578,11/18/2021,11/21/2021,Not applicable
