location,longitude,latitude,start,end,epiUnit
Czetowice ,15.0715024,52.1004237,2/16/2023,12/31/1969,Backyard
Borzym,14.625894,53.192844,2/14/2023,12/31/1969,Backyard
Ściechów ,15.003997,52.816416,2/11/2023,12/31/1969,Farm
Borzym,14.626734,53.192957,2/9/2023,12/31/1969,Backyard
Czetowice,15.0723559,52.101075,2/9/2023,12/31/1969,Backyard
Ściechów ,15.038636,52.819042,2/9/2023,12/31/1969,Farm
Lubiszyn					,14.9456616,52.785892,2/9/2023,12/31/1969,Farm
Glinik					,15.292469,52.66043,2/8/2023,12/31/1969,Farm
Lubiszyn					,14.9596,52.783991,2/2/2023,12/31/1969,Farm
Dębe-Kolonia					,18.235985,51.790473,1/23/2023,12/31/1969,Farm
Janików 					,18.287,51.773,1/22/2023,12/31/1969,Farm
Gać Kaliska					,18.407709,51.768635,1/18/2023,12/31/1969,Farm
Józefina					,18.260516,51.806782,1/20/2023,12/31/1969,Farm
Szymany					,18.672,51.925,1/19/2023,12/31/1969,Farm
Sierzchów					,18.277145,51.756813,1/17/2023,12/31/1969,Farm
Sierzchów					,18.276981,51.753149,1/17/2023,12/31/1969,Farm
Gać Kaliska					,18.404858,51.773779,1/17/2023,12/31/1969,Farm
Ksawerów					,18.354591,51.765502,1/16/2023,12/31/1969,Farm
Ksawerów					,18.350902,51.762264,1/16/2023,12/31/1969,Farm
Szulec					,18.2571331,51.7432678,1/15/2023,12/31/1969,Farm
Borów					,18.220131,51.7577657,1/15/2023,12/31/1969,Farm
Koźlątków					,18.33489,51.836826,1/15/2023,12/31/1969,Farm
Warszew					,18.281789,51.75098,1/15/2023,12/31/1969,Farm
Sierzchów					,18.274146,51.757843,1/15/2023,12/31/1969,Farm
Rososzyca					,18.0279818,51.633318,1/15/2023,12/31/1969,Farm
Borów					,18.233971,51.758983,1/10/2023,12/31/1969,Farm
Borów					,18.239507,51.756491,1/10/2023,12/31/1969,Farm
Szulec					,18.247626,51.748044,1/13/2023,12/31/1969,Farm
Sierzchów					,18.256755,51.759759,1/11/2023,12/31/1969,Farm
Domanin					,18.04,51.35,1/11/2023,12/31/1969,Farm
Oszczeklin					,18.351701,51.744709,1/10/2023,12/31/1969,Farm
Opatówek					,18.20923,51.7341,1/9/2023,12/31/1969,Farm
Borów					,18.233499,51.753332,1/8/2023,12/31/1969,Farm
Zielona Góra					,15.475134,51.875682,1/7/2023,12/31/1969,Farm
Biskupice Zabaryczne					,18.00841667,51.55041667,1/5/2023,12/31/1969,Farm
Namysłaki					,18.04497,51.57261,1/5/2023,12/31/1969,Farm
Trojanów					,18.723578,51.72357,1/4/2023,12/31/1969,Farm
Dębe					,18.191736,51.792826,1/3/2023,12/31/1969,Farm
Grodzisko					,17.85324,51.940333,12/31/2022,12/31/1969,Farm
Białawy Wielkie,16.7557,51.4725,12/28/2022,12/31/1969,Farm
Wilczyna,16.44049,52.48205,12/28/2022,12/31/1969,Farm
Giżyce,18.1642,51.527036,12/28/2022,12/31/1969,Farm
Kaczki Plastowe					,18.58093,51.968669,12/27/2022,12/31/1969,Farm
Podzborów					,18.235528,51.851222,12/25/2022,12/31/1969,Farm
Grabów Pustkowie,18.065,51.51,12/27/2022,12/31/1969,Farm
Palaty,18.129,51.5088,12/20/2022,12/31/1969,Farm
Cieśle,17.84,51.861277,12/26/2022,12/31/1969,Farm
Grabów Pustkowie,18.076,51.514,12/21/2022,12/31/1969,Farm
Kotłów,17.944388,51.544092,12/18/2022,12/31/1969,Farm
