location,longitude,latitude,start,end,epiUnit
Conselice,11.87884,44.55135,3/28/2022,4/4/2022,Backyard
scandicci,11.161802,43.720196,3/16/2022,3/22/2022,Farm
Sorico,9.420457,46.165374,2/24/2022,4/3/2022,Backyard
Pianfei,7.716312,44.391606,2/22/2022,4/25/2022,Farm
Casalmorano,9.911519,45.274287,1/1/2022,2/22/2022,Farm
Arena Po,9.396439,45.087314,2/12/2022,4/10/2022,Backyard
Vernio,11.153191,44.043697,2/3/2022,2/21/2022,Backyard
Montemurlo,11.062306,43.929291,2/10/2022,2/21/2022,Backyard
Arena Po,9.380432,45.089934,2/7/2022,2/11/2022,Farm
Pozzolengo,10.629697,45.421836,1/5/2022,1/14/2022,Farm
Campi Bisenzio,11.142187,43.788531,1/10/2022,3/10/2022,Backyard
Camisano Vicentino,11.720531,45.508163,1/9/2022,1/12/2022,Backyard
Acquanegra Sul Chiese,10.425334,45.173548,1/2/2022,1/19/2022,Farm
Nogarole Rocca,10.854274,45.282593,12/26/2021,1/19/2022,Farm
Zimella,11.330071,45.343778,12/26/2021,1/18/2022,Farm
Montegalda,11.654248,45.469301,1/3/2022,1/17/2022,Farm
Grumolo delle Abbadesse,11.64384,45.48723,12/26/2021,1/17/2022,Farm
Roverbella,10.780618,45.300758,1/2/2022,1/15/2022,Farm
Nogarole Rocca,10.883475,45.262373,1/4/2022,1/14/2022,Farm
Piubega,10.516978,45.214873,1/2/2022,1/14/2022,Farm
Lendinara,11.62716,45.052742,1/3/2022,1/13/2022,Farm
Isorella,10.32754,45.290872,12/26/2021,1/13/2022,Farm
Isorella,10.313871,45.297034,12/26/2021,1/13/2022,Farm
Villaga,11.558705,45.381121,12/26/2021,1/13/2022,Farm
Pojana Maggiore,11.47955,45.308323,12/28/2021,1/13/2022,Farm
Pavone Del Mella,10.228233,45.297114,12/15/2021,1/11/2022,Farm
Villafranca Di Verona,10.808122,45.323507,12/28/2021,1/11/2022,Farm
Lendinara,11.620508,45.041694,12/28/2021,1/10/2022,Farm
Ponso,11.596526,45.175681,12/28/2021,1/7/2022,Farm
Zimella,11.341628,45.354703,12/26/2021,1/4/2022,Farm
Isorella,10.30903,45.308341,12/15/2021,12/29/2021,Farm
Isorella,10.30791,45.314007,12/22/2021,12/30/2021,Farm
Calvisano,10.382661,45.351967,12/15/2021,1/17/2022,Farm
Albaredo d' Adige,11.316301,45.296691,12/23/2021,1/13/2022,Farm
Cigole,10.187368,45.315971,12/20/2021,1/12/2022,Farm
Isorella,10.32964,45.307274,12/17/2021,1/10/2022,Backyard
Lendinara,11.609449,45.042767,12/25/2021,1/9/2022,Farm
Isorella,10.327669,45.287126,12/17/2021,12/30/2021,Farm
Isola Della Scala,11.058793,45.274003,12/21/2021,1/28/2022,Farm
Isola Della Scala,11.048014,45.276714,12/20/2021,1/28/2022,Farm
Pressana,11.419971,45.27762,12/22/2021,1/19/2022,Farm
Zimella,11.349547,45.357261,12/22/2021,1/18/2022,Farm
Roverbella,10.806525,45.299253,12/19/2021,1/15/2022,Farm
Roverbella,10.761502,45.297148,12/20/2021,1/15/2022,Farm
Nogarole Rocca,10.879366,45.256388,12/16/2021,1/14/2022,Farm
Volta Mantovana,10.691905,45.318239,12/22/2021,1/13/2022,Farm
Guidizzolo,10.588372,45.285752,12/19/2021,1/12/2022,Farm
Goito,10.627859,45.28,12/19/2021,1/12/2022,Farm
Nogarole Rocca,10.853129,45.29831,12/16/2021,1/12/2022,Farm
Guidizzolo,10.574209,45.286335,12/20/2021,1/9/2022,Farm
Villa Estense,11.657864,45.179023,12/17/2021,1/8/2022,Farm
San Martino Buon Albergo,11.101061,45.448413,12/16/2021,1/8/2022,Farm
Oppeano,11.118601,45.306554,12/19/2021,1/7/2022,Farm
Montegalda,11.649474,45.465321,12/23/2021,1/7/2022,Farm
Verona,11.052945,45.41111,12/19/2021,1/5/2022,Farm
Trevenzuolo,10.918552,45.246839,12/19/2021,1/5/2022,Farm
Verona,11.053752,45.418198,12/16/2021,1/5/2022,Farm
Castegnero,11.628943,45.427928,12/23/2021,1/4/2022,Farm
Castegnero,11.634494,45.424893,12/23/2021,1/4/2022,Farm
Albaredo d' Adige,11.329173,45.289521,12/22/2021,1/4/2022,Farm
Campiglia Dei Berici,11.561911,45.351173,12/21/2021,1/4/2022,Farm
Ponso,11.588971,45.176065,12/16/2021,1/4/2022,Farm
Oppeano,11.165685,45.291372,12/19/2021,1/3/2022,Farm
Borgo Veneto,11.499217,45.219754,12/19/2021,1/3/2022,Farm
Lendinara,11.591355,45.051288,12/20/2021,12/31/2021,Farm
Verona,11.046331,45.406367,12/19/2021,12/30/2021,Farm
Verona,11.054686,45.415076,12/20/2021,12/30/2021,Farm
San Giovanni Lupatoto,11.019936,45.35304,12/21/2021,12/30/2021,Farm
Orgiano,11.48178,45.33673,12/16/2021,12/29/2021,Farm
Villaga,11.556747,45.378532,12/16/2021,12/29/2021,Farm
Montagnana,11.424456,45.253345,12/16/2021,12/29/2021,Farm
Ronco all' Adige,11.261469,45.301621,12/20/2021,12/29/2021,Farm
Albettone,11.603297,45.383034,12/19/2021,12/27/2021,Farm
Isola Rizza,11.200966,45.295513,12/19/2021,12/27/2021,Farm
Villaga,11.548054,45.371423,12/20/2021,12/27/2021,Farm
Erbè,10.946698,45.248397,12/20/2021,12/23/2021,Farm
Isola Della Scala,11.058289,45.275557,12/12/2021,1/25/2022,Farm
Isola Della Scala,11.059469,45.278391,12/12/2021,1/26/2022,Farm
Isola Della Scala,11.050865,45.280768,12/12/2021,1/22/2022,Farm
Pavone Del Mella,10.205685,45.307381,12/6/2021,1/18/2022,Farm
Pavone Del Mella,10.222461,45.306897,12/12/2021,1/14/2022,Farm
Asola,10.419943,45.232053,12/14/2021,1/14/2022,Farm
Volta Mantovana,10.642802,45.315641,12/16/2021,1/13/2022,Farm
Goito,10.621043,45.280478,12/14/2021,1/13/2022,Farm
Goito,10.640925,45.245241,12/14/2021,1/12/2022,Farm
Volta Mantovana,10.618179,45.285595,12/13/2021,1/12/2022,Farm
Gottolengo,10.286194,45.304847,12/8/2021,1/12/2022,Farm
Medole,10.530068,45.346753,12/14/2021,1/9/2022,Farm
Roverchiara,11.239963,45.266273,12/12/2021,1/8/2022,Farm
Ponso,11.584493,45.171739,12/13/2021,1/7/2022,Farm
Roverchiara,11.202563,45.266607,12/15/2021,1/5/2022,Farm
Borgo Veneto,11.549993,45.181351,12/10/2021,1/5/2022,Farm
Verona,10.946768,45.393123,12/9/2021,1/5/2022,Farm
Lozzo Atestino,11.620188,45.265377,12/15/2021,1/4/2022,Farm
Verona,11.049834,45.406478,12/15/2021,1/3/2022,Farm
Ceresara,10.598016,45.253204,12/13/2021,12/31/2021,Farm
Medole,10.522951,45.333108,12/12/2021,12/30/2021,Farm
Buttapietra,11.008418,45.347598,12/13/2021,12/30/2021,Farm
Isola della Scala,10.983086,45.261957,12/12/2021,12/30/2021,Farm
Bovolone,11.092784,45.294298,12/13/2021,12/30/2021,Farm
Mozzecane,10.803665,45.308871,12/13/2021,12/30/2021,Farm
Nogarole Rocca,10.910167,45.293074,12/13/2021,12/30/2021,Farm
Bovolone,11.150155,45.246873,12/14/2021,12/30/2021,Farm
Isola Della Scala,11.049841,45.249119,12/9/2021,12/29/2021,Farm
San Bonifacio,11.302542,45.410787,12/9/2021,12/29/2021,Farm
Isola Della Scala,11.052382,45.247331,12/12/2021,12/29/2021,Farm
Zevio,11.130184,45.336414,12/12/2021,12/29/2021,Farm
San Giovanni Lupatoto,11.026233,45.34424,12/10/2021,12/28/2021,Farm
Isola Della Scala,10.998598,45.276515,12/10/2021,12/28/2021,Farm
Milzano,10.205204,45.264774,12/8/2021,12/28/2021,Farm
San Giovanni Lupatoto,11.034424,45.338793,12/13/2021,12/28/2021,Farm
Veronella,11.310219,45.347385,12/15/2021,12/28/2021,Farm
Vighizzolo d' Este,11.60548,45.159005,12/15/2021,12/28/2021,Farm
Montegalda,11.64732,45.467634,12/13/2021,12/27/2021,Farm
Castegnero,11.631563,45.428029,12/14/2021,12/27/2021,Farm
Ronco all' Adige,11.258921,45.299678,12/13/2021,12/24/2021,Farm
Isorella,10.307314,45.316912,12/8/2021,12/23/2021,Farm
Isorella,10.307193,45.293357,12/9/2021,12/23/2021,Farm
Borgo Veneto,11.554899,45.176134,12/9/2021,12/22/2021,Farm
Villaga,11.560276,45.380752,12/11/2021,12/22/2021,Farm
Roverbella,10.80099,45.2787,12/10/2021,12/22/2021,Farm
Isola Della Scala,11.040135,45.24994,12/9/2021,12/21/2021,Farm
Zimella,11.325218,45.347742,12/12/2021,12/20/2021,Farm
Villaga,11.549123,45.373362,12/10/2021,12/18/2021,Farm
Minerbe,11.364109,45.261072,12/12/2021,12/17/2021,Farm
Ponso,11.590927,45.189351,12/8/2021,12/15/2021,Backyard
Roverbella,10.780547,45.28669,12/9/2021,1/14/2022,Farm
Pralboino,10.219352,45.280826,12/4/2021,1/14/2022,Farm
Pavone Del Mella,10.221751,45.297588,12/5/2021,1/13/2022,Farm
Pescantina,10.878953,45.490788,12/8/2021,1/4/2022,Farm
Noventa Vicentina,11.580033,45.2796,12/8/2021,1/3/2022,Farm
Bovolone,11.155273,45.24608,12/8/2021,12/30/2021,Farm
Gambara,10.279135,45.246121,12/4/2021,12/28/2021,Farm
Pralboino,10.245155,45.25565,12/5/2021,12/27/2021,Farm
Pralboino,10.216943,45.257602,12/5/2021,12/27/2021,Farm
Asola,10.363144,45.242395,12/8/2021,12/25/2021,Farm
Cologna Veneta,11.387897,45.292958,12/8/2021,12/24/2021,Farm
Goito,10.643449,45.248841,12/9/2021,12/22/2021,Farm
Asola,10.432123,45.257987,12/9/2021,12/19/2021,Farm
Ospedaletto Euganeo,11.592096,45.237196,12/7/2021,12/17/2021,Farm
Remedello,10.352606,45.287398,12/4/2021,12/8/2021,Farm
Nogarole Rocca,10.902535,45.290374,12/6/2021,1/3/2022,Farm
Isola Della Scala,11.046722,45.254851,12/1/2021,1/20/2022,Farm
San Giovanni In Marignano,12.696819,43.931118,12/2/2021,1/12/2022,Backyard
Bovolone,11.081292,45.259069,12/1/2021,12/30/2021,Farm
Bovolone,11.090929,45.258823,12/1/2021,12/30/2021,Farm
Minerbe,11.37517,45.25227,12/2/2021,12/30/2021,Farm
Goito,10.669582,45.283549,12/4/2021,12/30/2021,Farm
San Martino Buon Albergo,11.114229,45.414742,12/5/2021,12/29/2021,Farm
San Giovanni Lupatoto,11.043996,45.338061,12/2/2021,12/28/2021,Farm
Isola Della Scala,10.991081,45.274126,12/5/2021,12/28/2021,Farm
San Giovanni Lupatoto,11.038059,45.338915,12/5/2021,12/28/2021,Farm
San Giovanni Lupatoto,11.017793,45.344422,12/5/2021,12/27/2021,Farm
Ceresara,10.533102,45.257577,12/2/2021,12/25/2021,Farm
Isola Della Scala,11.032151,45.313221,12/1/2021,12/23/2021,Farm
Mozzecane,10.824189,45.297458,12/4/2021,12/23/2021,Farm
Isola Della Scala,11.06165,45.277173,12/5/2021,12/23/2021,Farm
Cazzano Di Tramigna,11.224246,45.439699,12/6/2021,12/23/2021,Farm
San Martino Buon Albergo,11.090508,45.452032,12/6/2021,12/23/2021,Farm
Noventa Vicentina,11.569897,45.268433,12/7/2021,12/23/2021,Farm
Veronella,11.284963,45.33732,12/5/2021,12/22/2021,Farm
Sossano,11.494411,45.333334,12/4/2021,12/22/2021,Farm
Bonavigo,11.297878,45.253156,12/3/2021,12/21/2021,Farm
Casale Di Scodosia,11.504312,45.175584,12/6/2021,12/21/2021,Farm
Albaredo d' Adige,11.315148,45.313048,12/5/2021,12/20/2021,Farm
Verona,11.056642,45.412378,12/6/2021,12/20/2021,Farm
Isola Della Scala,11.024166,45.281465,12/1/2021,12/18/2021,Farm
Ospedaletto Euganeo,11.59552,45.226871,11/30/2021,12/17/2021,Farm
Pressana,11.370219,45.274139,12/2/2021,12/17/2021,Farm
Ospedaletto Euganeo,11.603946,45.252575,12/4/2021,12/17/2021,Farm
Albettone,11.613912,45.329469,12/4/2021,12/16/2021,Farm
Illasi,11.171678,45.453353,12/6/2021,12/16/2021,Farm
Albettone,11.596754,45.373235,12/6/2021,12/16/2021,Farm
Lozzo Atestino,11.596826,45.292993,12/3/2021,12/15/2021,Farm
Este,11.632863,45.251614,12/4/2021,12/13/2021,Farm
Ponso,11.592481,45.202676,12/2/2021,12/12/2021,Farm
Pralboino,10.233081,45.267177,12/2/2021,12/8/2021,Farm
Milzano,10.198274,45.268601,11/29/2021,12/8/2021,Farm
Pavone Del Mella,10.22094,45.291849,11/28/2021,1/24/2022,Farm
Roverchiara,11.2513,45.253853,11/29/2021,1/5/2022,Farm
Ronco all' Adige,11.261286,45.300238,12/1/2021,12/24/2021,Farm
Isola Della Scala,11.02268,45.275191,12/1/2021,12/23/2021,Farm
Vigasio,10.924128,45.307002,11/25/2021,12/29/2021,Farm
Roverchiara,11.262175,45.248211,11/25/2021,12/28/2021,Farm
Borgo Veneto,11.558498,45.2282,11/29/2021,12/28/2021,Farm
Pegognaga,10.840548,45.010521,11/28/2021,12/28/2021,Backyard
Carceri,11.613134,45.184602,11/29/2021,12/22/2021,Farm
San Martino Buon Albergo,11.106457,45.407173,11/30/2021,12/21/2021,Farm
Agugliaro,11.598131,45.320354,11/30/2021,12/21/2021,Farm
Lozzo Atestino,11.613659,45.2787,11/29/2021,12/19/2021,Farm
Ospedaletto Euganeo,11.598922,45.226175,12/1/2021,12/17/2021,Farm
Villaga,11.552644,45.384547,12/1/2021,12/16/2021,Farm
Lozzo Atestino,11.626873,45.279274,12/1/2021,12/15/2021,Farm
Este,11.631923,45.233008,11/29/2021,12/14/2021,Farm
Lavagno,11.125047,45.409537,11/27/2021,12/13/2021,Farm
Roverchiara,11.265238,45.257523,11/25/2021,12/13/2021,Farm
Scandolara Ripa d' Oglio,10.142106,45.221999,11/29/2021,12/9/2021,Farm
Fagagna,13.089294,46.102065,11/28/2021,12/9/2021,Farm
Pavone del Mella,10.211417,45.287212,11/28/2021,12/7/2021,Farm
Borgo Veneto,11.519222,45.226066,11/30/2021,12/6/2021,Backyard
Cerea,11.209984,45.214834,11/25/2021,1/18/2022,Farm
Verona,10.946356,45.386231,11/28/2021,1/3/2022,Farm
Zevio,11.129195,45.398203,11/25/2021,12/30/2021,Farm
Isola Della Scala,11.04709,45.249459,11/28/2021,12/29/2021,Farm
Campiglia Dei Berici,11.555663,45.329708,11/25/2021,12/23/2021,Farm
Terrazzo,11.396585,45.180835,11/23/2021,12/22/2021,Farm
Casaleone,11.221639,45.144248,11/25/2021,12/22/2021,Farm
Roncoferraro,10.965899,45.147313,11/21/2021,12/21/2021,Farm
Nogarole Rocca,10.87888,45.296865,11/23/2021,12/21/2021,Farm
Roverchiara,11.260518,45.246263,11/24/2021,12/21/2021,Farm
Isola Della Scala,11.026905,45.321333,11/28/2021,12/21/2021,Farm
Isola Della Scala,10.990126,45.282185,11/28/2021,12/21/2021,Farm
Veronella,11.278115,45.340439,11/22/2021,12/20/2021,Farm
San Martino Buon Albergo,11.114221,45.411414,11/28/2021,12/20/2021,Farm
Oppeano,11.067038,45.345192,11/27/2021,12/18/2021,Farm
San Pietro di Morubio,11.204403,45.219025,11/18/2021,12/17/2021,Farm
Isola Rizza,11.182167,45.261947,11/27/2021,12/17/2021,Farm
Ospedaletto Euganeo,11.59852,45.236602,11/28/2021,12/17/2021,Farm
Bovolone,11.089271,45.261662,11/22/2021,12/16/2021,Farm
Zevio,11.086409,45.349916,11/24/2021,12/15/2021,Farm
San Bonifacio,11.309029,45.397118,11/22/2021,12/13/2021,Farm
Este,11.631279,45.249613,11/26/2021,12/13/2021,Farm
Lozzo Atestino,11.612257,45.2791,11/27/2021,12/12/2021,Farm
Ospedaletto Euganeo,11.601899,45.244048,11/22/2021,12/11/2021,Farm
Zevio,11.104264,45.376213,11/22/2021,12/11/2021,Farm
Zevio,11.11112,45.37286,11/22/2021,12/11/2021,Farm
San Martino Buon Albergo,11.083529,45.40282,11/22/2021,12/10/2021,Farm
Ospedaletto Euganeo,11.58445,45.231455,11/26/2021,12/10/2021,Farm
Ospedaletto Euganeo,11.611282,45.253942,11/22/2021,12/7/2021,Farm
Grontardo,10.132711,45.20814,11/24/2021,12/4/2021,Farm
Vò,11.62213,45.318426,11/23/2021,12/5/2021,Farm
Este,11.625151,45.226552,11/22/2021,11/26/2021,Farm
Minerbe,11.316658,45.245441,11/22/2021,12/4/2021,Farm
Este,11.706987,45.208308,11/22/2021,12/1/2021,Farm
Monselice,11.731952,45.210448,11/22/2021,12/1/2021,Farm
Sona,10.88828,45.441105,11/22/2021,11/30/2021,Farm
Castel d' Ario,10.993756,45.179407,11/17/2021,11/30/2021,Farm
Pressana,11.380518,45.275432,11/19/2021,12/28/2021,Farm
Arcole,11.299939,45.369769,11/19/2021,12/23/2021,Farm
Verona,10.952114,45.385069,11/19/2021,12/23/2021,Farm
Cerea,11.243823,45.216083,11/17/2021,12/16/2021,Farm
Pressana,11.372496,45.2806,11/17/2021,12/14/2021,Farm
San Martino Buon Albergo,11.120995,45.416742,11/21/2021,12/14/2021,Farm
Gazzo Veronese,11.085753,45.158817,11/21/2021,12/14/2021,Farm
Bovolone,11.106703,45.246707,11/17/2021,12/13/2021,Farm
Ospedaletto Euganeo,11.590479,45.234658,11/18/2021,12/4/2021,Farm
BORGO VENETO,11.569073,45.212961,11/21/2021,12/3/2021,Farm
San Martino Buon Albergo,11.088565,45.403938,11/21/2021,12/1/2021,Farm
ESTE,11.615084,45.234264,11/18/2021,11/25/2021,Farm
Zevio,11.127848,45.388055,11/17/2021,11/26/2021,Farm
San Martino Buon Albergo,11.107703,45.394283,11/15/2021,12/9/2021,Farm
Sorgà,10.990038,45.203818,11/15/2021,12/15/2021,Farm
Sorgà,11.020659,45.170973,11/16/2021,12/15/2021,Farm
Bovolone,11.07453,45.263645,11/15/2021,12/14/2021,Farm
Sorgà,11.005359,45.161907,11/15/2021,12/14/2021,Farm
Salizzole,11.071288,45.219076,11/16/2021,12/14/2021,Farm
San Martino Buon Albergo,11.080715,45.397196,11/16/2021,11/26/2021,Farm
Minerbe,11.360831,45.268329,11/15/2021,12/1/2021,Farm
Zevio,11.073914,45.366716,11/13/2021,12/10/2021,Farm
Casaleone,11.236107,45.143767,11/13/2021,12/16/2021,Farm
Zevio,11.072558,45.356182,11/14/2021,12/16/2021,Farm
Ronco all' Adige,11.257106,45.330494,11/14/2021,12/15/2021,Farm
Zevio,11.085455,45.375724,11/13/2021,12/14/2021,Farm
Salizzole,11.104038,45.206868,11/14/2021,12/14/2021,Farm
Lozzo Atestino,11.629996,45.273524,11/14/2021,12/7/2021,Farm
Albaredo d' Adige,11.283508,45.30396,11/13/2021,12/2/2021,Farm
Zevio,11.077991,45.380764,11/13/2021,12/1/2021,Farm
Isola Rizza,11.186663,45.261528,11/11/2021,11/24/2021,Farm
San Pietro Di Morubio,11.208,45.234556,11/11/2021,11/22/2021,Farm
Sorgà,11.026664,45.166518,11/14/2021,11/30/2021,Farm
Angiari,11.27438,45.232534,11/14/2021,12/6/2021,Farm
