location,longitude,latitude,start,end,epiUnit
Ekerö,17.649828,59.330899,2/18/2023,2/18/2023,Other
Landskrona,12.929831,55.835557,1/22/2023,1/22/2023,Other
Vellinge,13.047982,55.508368,1/24/2023,12/31/1969,Other
Varberg,12.27366,57.075807,1/21/2023,12/31/1969,Other
Lund,13.463897,55.728367,2/17/2023,12/31/1969,Other
malmö,12.99451,55.61069,2/10/2023,12/31/1969,Other
Oxelösund,17.075347,58.671589,1/16/2023,1/16/2023,Other
Sjöbo,13.555645,55.633244,1/30/2023,1/30/2023,Other
Lund,13.352595,55.57189,2/6/2023,2/6/2023,Other
Trollhättan,12.281514,58.28477,1/19/2023,1/19/2023,Other
Kungsbacka,12.096811,57.361206,1/9/2023,1/9/2023,Other
Götebrog,11.94103,57.6808,2/6/2023,2/6/2023,Other
Kungsbacka,12.092685,57.480676,1/31/2023,1/31/2023,Other
Karlskrona,15.734188,56.120685,1/20/2023,1/20/2023,Other
Bro,17.60211,59.638171,1/18/2023,1/18/2023,Other
Ystad,14.163617,55.386684,1/21/2023,1/21/2023,Other
Tidaholm,13.978144,58.203339,1/24/2023,1/26/2023,Backyard
Sjöbo,13.60551,55.69098,1/17/2023,1/17/2023,Other
Trelleborg,13.331908,55.400946,12/30/2022,1/23/2023,Other
Nyköping,16.98049,58.769885,12/27/2022,1/22/2023,Other
Kristianstad,14.326064,55.928471,12/19/2022,1/22/2023,Other
Eslöv,13.553102,55.697936,1/17/2023,1/22/2023,Other
Svedala,13.178889,55.579887,12/28/2022,12/28/2022,Other
Lomma,13.063428,55.665577,1/1/2023,1/1/2023,Other
Staffanstorp,13.238057,55.622312,1/8/2023,1/8/2023,Other
Göteborg,11.869401,57.654061,12/26/2022,12/26/2022,Other
Skurup,13.5555,55.3849,1/1/2023,1/1/2023,Other
Ystad,13.7219,55.457,1/2/2023,1/2/2023,Other
Malmö,13.1294,55.582,12/26/2022,12/26/2022,Other
Göteborg,11.8406,57.7559,12/20/2022,12/20/2022,Other
Malmö,12.9904,55.5901,12/28/2022,12/28/2022,Other
Trelleborg,13.1582,55.3702,12/19/2022,12/19/2022,Other
