location,longitude,latitude,start,end,epiUnit
Pszczonów,19.9661855,51.9615394,2/25/2023,12/31/1969,Backyard
Pszczonów,19.966147,51.961323,2/9/2023,12/31/1969,Farm
Nowosielec,22.741,52.24,12/19/2022,2/2/2023,Farm
Romanów,18.369,51.627,12/18/2022,1/19/2023,Farm
Kociołki Dworek,18.4844,51.6761,12/15/2022,1/19/2023,Farm
Kaniwola,23.002,51.364,12/14/2022,1/25/2023,Farm
Marzenin					,19.0381,51.55594,12/29/2022,12/31/1969,Farm
Karczówek					,18.9534786,51.696241,12/28/2022,12/31/1969,Farm
Grabina					,19.02537,51.605665,12/26/2022,12/31/1969,Farm
Wojsławice					,18.91907,51.654649,12/26/2022,12/31/1969,Farm
Będzelin					,19.82634,51.71134,12/25/2022,12/31/1969,Farm
Prądzew					,19.25495,52.10739,1/8/2023,12/31/1969,Farm
Człopy,18.73595,51.9736,12/22/2022,12/31/1969,Farm
Bilew,19.0388119,51.563261,12/21/2022,12/31/1969,Farm
Zduńska Wola					,18.9248,51.620625,12/21/2022,12/31/1969,Farm
Michałów,19.746,51.636,12/18/2022,12/31/1969,Farm
Skrzany,19.483,52.352,12/14/2022,12/31/1969,Farm
