id,oieReference,nationalReference,adminDivision,location,epiUnitType,clusterCount,startDate,endDate,createdByReportId,lastUpdateReportId,longitude,latitude,description,speciesNumber,start,end,epiUnit
108372,ob_108372,,RUS.28.10.1_1,Komsomol'skaya,Farm,1,2022-10-23T00:00:00.000+00:00,2023-03-06T00:00:00.000+00:00,157686,159765,136.920542,50.590526,,1,10/22/2022,3/5/2023,Farm
