location,longitude,latitude,start,end,epiUnit
Bad Essen,8.376,52.361,3/31/2022,4/6/2022,Not applicable
Sarstedt,9.836,52.223,4/3/2022,4/6/2022,Not applicable
Bissendorf,8.176,52.236,3/29/2022,4/3/2022,Not applicable
Moormerland,7.35,53.331,3/24/2022,3/24/2022,Not applicable
Lünne,7.413,52.41,3/27/2022,3/28/2022,Not applicable
Großefehn,7.602,53.398,3/21/2022,3/29/2022,Not applicable
Wirdum,7.206,53.479,3/21/2022,3/29/2022,Not applicable
Upgant-Schott,7.268,53.511,3/21/2022,3/29/2022,Not applicable
Wildeshausen,8.438,52.875,3/24/2022,3/24/2022,Not applicable
Bersenbrück,7.947,52.558,3/16/2022,3/29/2022,Not applicable
Emsbüren,7.389,52.354,3/23/2022,3/28/2022,Not applicable
Cloppenburg,8.008,52.84,3/21/2022,3/24/2022,Not applicable
Dannenberg,11.058,53.109,3/15/2022,3/27/2022,Not applicable
Sachsenhagen,9.272,52.401,3/20/2022,3/24/2022,Not applicable
Wittmund,7.722,53.623,3/9/2022,3/10/2022,Not applicable
Georgsmarienhütte,8.04,52.206,3/1/2022,3/13/2022,Not applicable
Grünendeich,9.632,53.572,3/8/2022,3/10/2022,Not applicable
Bohmte,8.309,52.357,3/7/2022,3/10/2022,Not applicable
Holtgast,7.5737,53.6328,2/27/2022,2/28/2022,Not applicable
Esens,7.6,53.676,2/27/2022,2/28/2022,Not applicable
Georgsmarienhütte,8.04,52.206,3/3/2022,3/3/2022,Not applicable
Moormerland,7.488,53.289,3/3/2022,3/3/2022,Not applicable
Stade,9.427,53.596,2/22/2022,2/27/2022,Not applicable
Moormerland,7.349,53.328,2/27/2022,2/27/2022,Not applicable
Leer,7.45,53.23,2/27/2022,2/27/2022,Not applicable
Papenburg,7.355,53.102,2/22/2022,2/27/2022,Not applicable
Spelle,7.4278,52.347,2/22/2022,2/27/2022,Not applicable
Holtgast,7.57,53.62,2/17/2022,2/20/2022,Not applicable
Jemgum,7.35,53.27,2/22/2022,2/22/2022,Not applicable
Butjadingen,8.236,53.538,11/4/2021,11/11/2021,Not applicable
Jemgum,7.25,53.319,2/21/2022,2/21/2022,Not applicable
Holtland,7.57718,53.2741,2/21/2022,2/21/2022,Not applicable
Krummhörn,7.0641,53.483,2/17/2022,2/21/2022,Not applicable
Norden,7.202,53.594,2/17/2022,2/21/2022,Not applicable
Großefehn,7.5603,53.392,2/17/2022,2/21/2022,Not applicable
Drage,10.32497,53.423938,2/9/2022,2/14/2022,Not applicable
Esens,7.566,53.67,1/20/2022,2/8/2022,Not applicable
Esens,7.6138,53.634,2/8/2022,2/13/2022,Not applicable
Krummhörn,7.091,53.501,2/8/2022,2/14/2022,Not applicable
Hage,7.284,53.6027,2/8/2022,2/14/2022,Not applicable
Uplengen,7.7384,53.3013,1/25/2022,1/25/2022,Not applicable
Edewecht,7.98683,53.1323,2/3/2022,2/7/2022,Not applicable
Neuharlingersiel,7.7556,53.692,2/3/2022,2/7/2022,Not applicable
Leer (Ostfriesland),7.45376,53.2254,2/3/2022,2/3/2022,Not applicable
Moormerland,7.478,53.3378,1/25/2022,1/30/2022,Not applicable
Wilhelmshaven,8.094803,53.502319,1/27/2022,2/1/2022,Not applicable
Varel,8.116,53.441,1/27/2022,2/1/2022,Not applicable
Wilhelmshaven,8.095,53.54,1/27/2022,2/1/2022,Not applicable
Wittmund,7.805,53.709,1/25/2022,1/30/2022,Not applicable
Südbrookmerland,7.351,53.464,1/25/2022,1/31/2022,Not applicable
Emden,7.275,53.336,1/25/2022,1/31/2022,Not applicable
Suderburg,10.411,52.845,1/25/2022,1/27/2022,Not applicable
Esens,7.56,53.67,1/20/2022,1/25/2022,Not applicable
Sande,8.054,53.485,1/20/2022,1/26/2022,Not applicable
Wendeburg,10.386887,52.323485,1/13/2022,1/17/2022,Not applicable
Hameln,9.382,52.101,1/18/2022,1/26/2022,Not applicable
Clenze,10.960504,52.968185,1/21/2022,1/30/2022,Not applicable
Hohnstorf (Elbe),10.554285,53.367837,1/17/2022,1/20/2022,Not applicable
Visselhövede,9.624,52.96,1/18/2022,1/23/2022,Not applicable
Leer,7.48,53.248,1/19/2022,1/19/2022,Not applicable
Esens,7.606,53.642,1/12/2022,1/13/2022,Not applicable
Braunschweig,10.486,52.313,1/16/2022,1/20/2022,Not applicable
Emden,7.275,53.336,1/6/2022,1/20/2022,Not applicable
Garlstorf,10.071995,53.210145,1/13/2022,1/17/2022,Not applicable
Wangerland,11.2114,52.8493,1/6/2022,1/18/2022,Not applicable
Varel,8.117,53.45,1/12/2022,1/18/2022,Not applicable
Kutenholz,9.243817,53.489515,1/9/2022,1/13/2022,Not applicable
Osterholz-Scharmbeck,8.78,53.189,1/13/2022,1/18/2022,Not applicable
Moormerland,7.443,53.298,1/13/2022,1/13/2022,Not applicable
Geestland,8.515,53.615,1/11/2022,1/18/2022,Not applicable
Wilhelmshaven,8.0733,53.52,1/12/2022,1/18/2022,Not applicable
Varel,8.122,53.451,1/12/2022,1/13/2022,Not applicable
Bienenbüttel,10.531,53.188,1/11/2022,1/13/2022,Not applicable
Winsen (Luhe),10.226,53.392,1/9/2022,1/13/2022,Not applicable
Brake (Unterweser),8.469,53.349,1/13/2022,1/16/2022,Not applicable
Bad Zwischenahn,7.987,53.159,1/12/2022,1/13/2022,Not applicable
Uplengen,7.757,53.309,1/6/2022,1/6/2022,Not applicable
Stemshorn,8.304069,52.472583,1/5/2022,1/10/2022,Not applicable
Norden,7.202,53.594,1/6/2022,1/11/2022,Not applicable
Holste,8.858958,53.385612,1/6/2022,1/11/2022,Not applicable
Wilhelmshaven,8.147,53.567,1/4/2022,1/6/2022,Not applicable
Lüchow,11.16,52.954,1/3/2022,1/10/2022,Not applicable
Lüneburg,10.479,53.238,1/2/2022,1/10/2022,Not applicable
Geestland,8.519,53.609,1/5/2022,1/11/2022,Not applicable
Drochtersen,9.371,53.708,1/4/2022,1/6/2022,Not applicable
Jemgum,7.245,53.3,1/4/2022,1/4/2022,Not applicable
Marschacht,10.338,53.42,1/3/2022,1/6/2022,Not applicable
Winsen (Luhe),10.19,53.385,1/3/2022,1/6/2022,Not applicable
Geestland,8.513,53.621,1/5/2022,1/9/2022,Not applicable
Wittmund,7.707,53.595,12/21/2021,12/21/2021,Not applicable
Tespe,10.416,53.399,12/20/2021,12/30/2021,Not applicable
Sande,7.964,53.498,12/28/2021,1/2/2022,Not applicable
Verden,9.258,52.9288,12/19/2021,12/22/2021,Not applicable
Varel,8.115,53.449,12/21/2021,12/28/2021,Not applicable
Wilhelmshaven,8.135,53.514,12/19/2021,12/27/2021,Not applicable
Jork,9.64,53.568,12/20/2021,12/22/2021,Not applicable
Elsfleth,8.4231,53.244,12/26/2021,12/29/2021,Not applicable
Hagen im Bremischen,8.718,53.306,12/19/2021,12/29/2021,Not applicable
Balje,9.145,53.819,12/15/2021,12/21/2021,Not applicable
Hatten,8.226,53.079,11/25/2021,11/25/2021,Not applicable
Hatten,8.2711,53.092,12/16/2021,12/16/2021,Not applicable
Diepholz,8.39,52.601,12/15/2021,12/21/2021,Not applicable
Hatten,8.2711,53.092,12/16/2021,12/16/2021,Not applicable
Wietze,9.824,52.66,12/14/2021,12/14/2021,Not applicable
Edewecht,8.07879,53.128,12/9/2021,12/14/2021,Not applicable
Belm,8.1414,52.3269,11/14/2021,5/2/2022,Not applicable
Ritterhude,8.7457,53.1942,11/16/2021,11/21/2021,Not applicable
Amt Neuhaus,10.853,53.255,12/8/2021,12/21/2021,Forest
Buxtehude,9.744015,53.454,11/21/2021,11/25/2021,Not applicable
Hollern-Twielenfleth,9.540735,53.611254,11/21/2021,11/25/2021,Not applicable
Ottersberg,9.058,53.1163,11/25/2021,11/25/2021,Not applicable
Borkum,6.76,53.617,11/25/2021,11/25/2021,Not applicable
Sande,8.0229,53.511,11/18/2021,11/21/2021,Not applicable
Nordenham,8.5361,53.5271,11/21/2021,11/25/2021,Not applicable
Juist,6.995,53.678,11/16/2021,11/22/2021,Not applicable
Butjadingen,8.351,53.5995,11/16/2021,11/25/2021,Not applicable
Elsfleth,8.473,53.2575,11/15/2021,11/21/2021,Not applicable
Norden,7.2024,53.5949,11/9/2021,11/17/2021,Not applicable
Krummhörn,7.0613,53.515,11/9/2021,11/17/2021,Not applicable
Jade,8.2816,53.414,11/10/2021,11/17/2021,Not applicable
Wilhelmshaven,8.1322,53.5108,11/7/2021,11/9/2021,Not applicable
Wilhelmshaven,8.1322,53.5108,11/7/2021,11/9/2021,Not applicable
Jade,8.205,53.36,11/7/2021,11/11/2021,Not applicable
Drochtersen,9.39,53.753,11/1/2021,11/3/2021,Not applicable
Loxstedt,8.57,53.45,10/29/2021,11/3/2021,Forest
Drage,10.29,53.38,10/19/2021,10/24/2021,Forest
Drage,10.29,53.38,10/19/2021,10/24/2021,Forest
Drage,10.29,53.38,10/19/2021,10/24/2021,Forest
Krummhörn,7.09,53.43,10/27/2021,11/4/2021,Forest
Loxstedt,8.57,53.45,10/29/2021,11/3/2021,Forest
Norden,7.15,53.61,10/12/2021,10/20/2021,Forest
