location,longitude,latitude,start,end,epiUnit
List,8.42918,55.019488,6/19/2022,6/23/2022,Not applicable
Dagebüll,8.695,54.729,6/19/2022,6/23/2022,Not applicable
Hooge,8.512,54.528,6/9/2022,6/21/2022,Not applicable
Nordstrand,8.871,54.524,4/5/2022,6/12/2022,Not applicable
Borsfleth,9.435,53.826,4/20/2022,5/1/2022,Not applicable
Dagebüll,8.724,54.741,5/12/2022,6/14/2022,Backyard
Husum,9.012,54.492,4/25/2022,5/9/2022,Not applicable
Hooge,8.552,54.568,4/27/2022,5/2/2022,Not applicable
Husum,9.014,54.497,4/25/2022,5/2/2022,Not applicable
Ockholm,8.81,54.659,4/25/2022,5/2/2022,Not applicable
Reußenköge,8.84,54.606,4/25/2022,5/2/2022,Not applicable
Friedrichskoog,8.881,54.001,4/10/2022,5/1/2022,Not applicable
Damp,10.025,54.586,4/13/2022,7/13/2022,Not applicable
Dagebüll,8.755,54.685,4/10/2022,4/25/2022,Not applicable
Emmelsbüll-Horsbüll,8.66,54.796,4/10/2022,4/25/2022,Not applicable
Friedrich-Wilhelm-Lübke-Koog,8.639,54.823,4/10/2022,4/25/2022,Not applicable
Seedorf,10.473,54.028,3/21/2022,12/31/1969,Not applicable
Friedrich-Wilhelm-Lübke-Koog,8.617,54.852,4/10/2022,4/19/2022,Not applicable
Rodenäs,8.656,54.903,4/10/2022,4/19/2022,Not applicable
Galmsbüll,8.703,54.766,4/10/2022,4/19/2022,Not applicable
Glückstadt,9.412,53.783,4/12/2022,4/19/2022,Not applicable
Strübbel,8.965,54.263,4/5/2022,4/13/2022,Not applicable
Kampen (Sylt),8.359,54.976,4/6/2022,4/13/2022,Not applicable
Reußenköge,8.814,54.6,4/4/2022,4/13/2022,Not applicable
Reußenköge,8.814,54.6,3/30/2022,5/4/2022,Not applicable
Grevenkop,9.499,53.834,3/28/2022,3/31/2022,Not applicable
Bredstedt,8.953,54.602,3/27/2022,4/3/2022,Not applicable
Vaale,9.362,54.004,3/8/2022,3/13/2022,Not applicable
Glückstadt,9.406,53.805,3/8/2022,3/13/2022,Not applicable
Pellworm,8.549,54.461,3/16/2022,3/27/2022,Not applicable
Rodenäs,8.637,54.91,3/16/2022,3/27/2022,Not applicable
Ockholm,8.801,54.661,3/22/2022,3/27/2022,Not applicable
Reußenköge,8.852,54.619,3/22/2022,3/27/2022,Not applicable
Dagebüll,8.705,54.734,3/22/2022,3/27/2022,Not applicable
Husum,9.014,54.51,3/21/2022,3/27/2022,Not applicable
Reußenköge,8.92,54.569,3/13/2022,3/20/2022,Not applicable
Rodenäs,8.638,54.895,3/13/2022,3/20/2022,Not applicable
Wendtorf,10.297,54.43,3/1/2022,3/14/2022,Not applicable
Nordstrand,8.957,54.505,3/6/2022,3/14/2022,Not applicable
Oesterdeichstrich,8.906,54.157,3/3/2022,3/13/2022,Not applicable
Neufelderkoog,8.992421,53.897369,11/2/2021,11/10/2021,Not applicable
Heide,9.089,54.199,3/3/2022,3/13/2022,Not applicable
Lehe,9.022,54.339,3/3/2022,3/13/2022,Not applicable
Neufeld,9.022,53.907,3/1/2022,3/13/2022,Not applicable
Brunsbüttel,9.142,53.909,2/24/2022,3/6/2022,Not applicable
Neufelderkoog,8.959,53.901,2/22/2022,3/6/2022,Not applicable
Wewelsfleth,9.358,53.85,3/1/2022,3/6/2022,Not applicable
Sankt Margarethen,9.252,53.892,3/1/2022,3/6/2022,Not applicable
Brokdorf,9.324,53.861,2/14/2022,3/6/2022,Not applicable
Reußenköge,8.828,54.601,2/28/2022,3/7/2022,Not applicable
Tönning,8.938,54.31,2/24/2022,3/7/2022,Not applicable
Bollingstedt,9.4286,54.5921,2/16/2022,3/7/2022,Not applicable
Ratzeburg,10.782,53.698,2/27/2022,12/31/1969,Not applicable
Hohwacht (Ostsee),10.676,54.317,2/14/2022,2/27/2022,Not applicable
Hattstedtermarsch,8.988876,54.525067,2/23/2022,2/28/2022,Not applicable
Dassendorf,10.34,53.499,2/20/2022,2/22/2022,Not applicable
Reußenköge,8.90253,54.592,2/16/2022,2/21/2022,Not applicable
Süderau,9.517,53.81595,2/14/2022,2/20/2022,Not applicable
Brokdorf,9.32286,53.865081,2/16/2022,2/20/2022,Not applicable
Brunsbüttel,9.101457,53.889929,2/10/2022,2/20/2022,Not applicable
Hohwacht (Ostsee),10.64,54.31,2/6/2022,2/21/2022,Not applicable
Buchhorst,10.57,53.4,2/13/2022,2/17/2022,Not applicable
Pellworm,8.549573,54.46354,2/8/2022,2/14/2022,Not applicable
Husum,9.016728,54.479863,2/3/2022,2/14/2022,Not applicable
Heist,9.679481,53.640682,1/31/2022,2/13/2022,Not applicable
Hemmingstedt,9.081703,54.144976,2/3/2022,2/13/2022,Not applicable
Elpersbüttel,9.042042,54.073633,2/2/2022,2/13/2022,Not applicable
Büsum,8.84235,54.132668,1/17/2022,2/13/2022,Not applicable
Wesselburenerkoog,8.867237,54.256332,2/6/2022,2/13/2022,Not applicable
Berkenthin,10.65,53.733,2/3/2022,2/10/2022,Not applicable
Itzehoe,9.473,53.907,1/27/2022,2/3/2022,Not applicable
Glückstadt,9.42,53.785,1/26/2022,2/3/2022,Not applicable
Nortorf,9.324,53.911,1/26/2022,2/3/2022,Not applicable
Hamweddel,9.636147,54.183183,1/30/2022,7/13/2022,Not applicable
Nübbel,9.584761,54.266913,1/17/2022,7/13/2022,Not applicable
Nordsee,8.819801,54.486111,1/27/2022,2/6/2022,Not applicable
Schmalensee,10.268183,54.080862,1/30/2022,12/31/1969,Not applicable
Westensee,9.90793,54.288051,1/27/2022,2/3/2022,Not applicable
Sankt Michaelisdonn,9.122109,53.99071,1/25/2022,2/3/2022,Not applicable
Brunsbüttel,9.1426,53.9019,1/25/2022,2/3/2022,Not applicable
Tönning,8.932,54.316,2/1/2022,2/6/2022,Not applicable
Koldenbüttel,9.064922,54.386,1/30/2022,2/6/2022,Not applicable
Sylt,8.298883,54.910567,1/27/2022,2/6/2022,Not applicable
Kölln-Reisiek,9.68735,53.75612,1/20/2022,2/3/2022,Not applicable
Tasdorf,10.031028,54.092224,1/26/2022,2/3/2022,Not applicable
Elmshorn,9.636,53.748,1/24/2022,2/3/2022,Not applicable
Schönberg (Holstein),10.381,54.426,1/26/2022,2/3/2022,Not applicable
Itzehoe,9.521,53.917,1/24/2022,1/27/2022,Not applicable
Hohenlockstedt,9.56597,53.99376,1/24/2022,1/27/2022,Not applicable
Glückstadt,9.412,53.787,1/24/2022,1/27/2022,Not applicable
Krempermoor,9.479,53.876,1/19/2022,1/27/2022,Not applicable
Brokdorf,9.319,53.863,1/19/2022,1/27/2022,Not applicable
Kiel,10.105,54.37,1/16/2022,1/20/2022,Not applicable
Eutin,10.617857,54.18366,1/24/2022,1/30/2022,Not applicable
Nehms,10.357,54.017,1/27/2022,12/31/1969,Not applicable
Weede,10.366,53.921,1/27/2022,12/31/1969,Not applicable
Brunsbüttel,9.143,53.903,1/17/2022,1/27/2022,Not applicable
Meldorf,9.077,54.086,1/17/2022,1/27/2022,Not applicable
Lübeck,10.694,53.905,1/20/2022,1/27/2022,Not applicable
Reußenköge,8.85,54.617,1/23/2022,1/30/2022,Not applicable
Hemdingen,9.838,53.76,1/17/2022,1/27/2022,Not applicable
Heist,9.662899,53.649735,1/17/2022,1/27/2022,Not applicable
Moorege,9.660282,53.672908,1/17/2022,1/27/2022,Not applicable
Rellingen,9.834625,53.645795,1/17/2022,1/27/2022,Not applicable
Heede,9.803,53.775,1/17/2022,1/27/2022,Not applicable
Barmstedt,9.764,53.789,1/12/2022,1/27/2022,Not applicable
Wedel,9.672,53.577,1/12/2022,1/27/2022,Not applicable
Hetlingen,9.604003,53.60259,1/12/2022,1/27/2022,Not applicable
Neumünster,9.964,54.082,1/18/2022,1/30/2022,Not applicable
Wohlde,9.295,54.406,1/17/2022,1/27/2022,Not applicable
Bad Bramstedt,9.893,53.905,1/18/2022,12/31/1969,Not applicable
Leezen,10.257,53.866,1/16/2022,12/31/1969,Not applicable
Kleve,9.39816,53.969602,1/17/2022,1/20/2022,Not applicable
Büttel,9.211,53.889,1/17/2022,1/20/2022,Not applicable
Glückstadt,9.427,53.792,1/17/2022,1/20/2022,Not applicable
Kollmar,9.442,53.744,1/17/2022,1/20/2022,Not applicable
Vaale,9.382,54.001,1/17/2022,1/20/2022,Not applicable
Brokdorf,9.322,53.863,1/17/2022,1/23/2022,Not applicable
Plön,10.448,54.153,1/13/2022,1/23/2022,Not applicable
Wisch,10.352485,54.431613,1/13/2022,1/23/2022,Not applicable
Lensahn,10.875,54.216,1/16/2022,1/23/2022,Not applicable
Heiligenhafen,10.984097,54.379858,1/16/2022,1/23/2022,Not applicable
Boostedt,10.039,54.005,1/5/2022,12/31/1969,Not applicable
Reußenköge,8.915,54.582,1/16/2022,1/23/2022,Not applicable
Bordesholm,10.046,54.169,1/16/2022,1/20/2022,Not applicable
Wakendorf II,10.113,53.803,1/12/2022,12/31/1969,Not applicable
Brunsbüttel,9.167,53.896,1/12/2022,1/20/2022,Not applicable
Bad Bramstedt,9.896,53.903,1/13/2022,12/31/1969,Not applicable
Büsum,8.864,54.13,1/16/2022,1/20/2022,Not applicable
Leezen,10.261,53.867,1/12/2022,1/16/2022,Not applicable
Neumünster,9.939,54.069,1/16/2022,1/23/2022,Not applicable
Hasenmoor,10.001,53.926,1/14/2022,1/23/2022,Not applicable
Gudow,10.765201,53.555211,1/17/2022,1/17/2022,Not applicable
Reußenköge,8.814,54.6,1/12/2022,1/18/2022,Not applicable
Itzehoe,9.497,53.952,1/10/2022,1/17/2022,Not applicable
Barenfleth,9.437,53.863,1/10/2022,1/17/2022,Not applicable
Kollmar,9.468,53.742,1/10/2022,1/17/2022,Not applicable
Vaale,9.36636,54.001362,1/10/2022,1/17/2022,Not applicable
Brokdorf,9.328,53.861,1/7/2022,1/17/2022,Not applicable
Heide,9.106,54.205,1/10/2022,1/17/2022,Not applicable
Elmshorn,9.657,53.773,1/10/2022,1/17/2022,Not applicable
Meldorf,9.033404,54.08834,1/10/2022,1/17/2022,Not applicable
Pinneberg,9.771475,53.616651,1/10/2022,1/17/2022,Not applicable
Barmstedt,9.759,53.783,1/5/2022,1/17/2022,Not applicable
Haselau,9.615,53.655,1/10/2022,1/17/2022,Not applicable
Uetersen,9.669,53.683,1/10/2022,1/17/2022,Not applicable
Raa-Besenbek,9.624,53.768,1/5/2022,1/17/2022,Not applicable
Schleswig,9.556,54.513,1/6/2022,1/17/2022,Not applicable
Dänischenhagen,10.122,54.426,1/6/2022,7/13/2022,Not applicable
Mühbrook,10.011,54.156,1/3/2022,7/13/2022,Not applicable
Kosel,9.710846,54.503633,1/4/2022,7/13/2022,Not applicable
Kaltenkirchen,9.96,53.8355,1/4/2022,12/31/1969,Not applicable
Armstedt,9.851275,53.968917,12/30/2021,12/31/1969,Not applicable
Bokholt-Hanredder,9.724848,53.785913,12/31/2021,1/11/2022,Not applicable
Neversdorf,10.262301,53.86736,12/27/2021,12/31/1969,Not applicable
Raa-Besenbek,9.578,53.729,1/3/2022,1/11/2022,Not applicable
Uetersen,9.661,53.684,1/3/2022,1/11/2022,Not applicable
Schönberg (Holstein),10.366,54.428,1/4/2022,1/11/2022,Not applicable
Elmshorn,9.659,53.7669,1/3/2022,1/11/2022,Not applicable
Neuendeich,9.585,53.695,1/3/2022,1/11/2022,Not applicable
Seesternmühe,9.51931,53.713981,1/4/2022,1/11/2022,Not applicable
Elpersbüttel,9.043203,54.072446,1/4/2022,1/11/2022,Not applicable
Bollingstedt,9.416785,54.590889,11/23/2021,11/30/2021,Not applicable
Nieby,9.941,54.773,1/4/2022,1/10/2022,Not applicable
Grabau,10.263,53.801,1/9/2022,1/11/2022,Not applicable
Barlt,9.04,54.021,1/4/2022,1/11/2022,Not applicable
Meldorf,9.066,54.084,1/4/2022,1/11/2022,Not applicable
Hetlingen,9.629876,53.608568,12/31/2021,1/11/2022,Not applicable
Brunsbüttel,9.125,53.892,1/4/2022,1/11/2022,Not applicable
Groven,9.003,54.3322,1/5/2022,1/11/2022,Not applicable
Friedrichskoog,8.84,54.032566,1/4/2022,1/11/2022,Not applicable
Gelting,9.879052,54.757884,1/1/2022,1/11/2022,Not applicable
Elpersbüttel,8.985,54.062,1/4/2022,1/11/2022,Not applicable
Nieby,9.941108,54.773524,1/6/2022,1/11/2022,Not applicable
Nordermeldorf,8.938979,54.113809,1/4/2022,1/11/2022,Not applicable
Wöhrden,8.975,54.15,1/5/2022,1/11/2022,Not applicable
Büsum,8.880377,54.128892,1/5/2022,1/11/2022,Not applicable
Okholm,8.796616,54.66579,1/9/2022,1/11/2022,Not applicable
Ramhusen,9.0908,53.9407,1/4/2022,1/11/2022,Not applicable
Weddingstedt,9.090539,54.237236,1/5/2022,1/11/2022,Not applicable
Brunsbüttel,9.118937,53.888915,1/4/2022,1/11/2022,Not applicable
Dagebüll,8.738079,54.712673,1/9/2022,1/11/2022,Not applicable
Reußenköge,8.841683,54.600822,1/9/2022,1/11/2022,Not applicable
Glücksburg (Ostsee),9.5324,54.8438,1/2/2022,1/10/2022,Not applicable
Strande,10.191419,54.448658,1/4/2022,1/9/2022,Not applicable
Trittau,10.456974,53.616519,1/4/2022,1/10/2022,Not applicable
Steinburg,10.407325,53.716466,1/5/2022,1/10/2022,Not applicable
Brokdorf,9.32,53.866,1/5/2022,1/5/2022,Not applicable
Itzehoe,9.514,53.934,1/3/2022,1/9/2022,Not applicable
Westerdeichstrich,8.834017,54.157526,12/28/2021,1/9/2022,Not applicable
Büsum,8.87106,54.137789,12/28/2021,1/9/2022,Not applicable
Wulfsmoor,9.72,53.914,1/5/2022,1/9/2022,Not applicable
Hohenlockstedt,9.609126,53.95845,1/5/2022,1/9/2022,Not applicable
Husum,9.025011,54.472906,1/5/2022,1/10/2022,Not applicable
Kellinghusen,9.715,53.956,1/5/2022,1/9/2022,Not applicable
Brodersby,10.031128,54.634971,1/3/2022,7/13/2022,Not applicable
Kleve,9.39923,53.96835,1/5/2022,1/9/2022,Not applicable
Blomesche Wildnis,9.403,53.812,1/5/2022,1/9/2022,Not applicable
Borsfleth,9.399,53.82,1/5/2022,1/9/2022,Not applicable
Lägerdorf,9.56746,53.8862,1/5/2022,1/9/2022,Not applicable
Glückstadt,9.412,53.788,1/5/2022,1/9/2022,Not applicable
Kollmar,9.5,53.725,1/5/2022,1/9/2022,Not applicable
Bönebüttel,10.047,54.089,1/2/2022,1/10/2022,Not applicable
Blomesche Wildnis,9.399,53.813,1/3/2022,1/6/2022,Not applicable
Dägeling,9.531,53.885,1/3/2022,1/6/2022,Not applicable
Wewelsfleth,9.398,53.825,1/3/2022,1/6/2022,Not applicable
Kollmar,9.44,53.744,1/3/2022,1/6/2022,Not applicable
Glückstadt,9.423,53.79,1/3/2022,1/6/2022,Not applicable
Sankt Margarethen,9.257,53.889,1/3/2022,1/6/2022,Not applicable
Blomesche Wildnis,9.408,53.808,1/3/2022,1/6/2022,Not applicable
Dammfleth,9.379,53.89,1/3/2022,1/6/2022,Not applicable
Brokdorf,9.3108,53.87,1/3/2022,2/6/2022,Not applicable
Borsfleth,9.401,53.822,1/3/2022,1/6/2022,Not applicable
Nordstrand,8.822,54.505,1/3/2022,2/6/2022,Not applicable
Rastorf,10.26,54.28,1/2/2022,1/6/2022,Not applicable
Niesgrau,9.843486,54.755135,12/29/2021,1/6/2022,Not applicable
Itzehoe,9.486,53.907,12/29/2021,1/5/2022,Not applicable
Blomesche Wildnis,9.399292,53.814205,12/29/2021,1/5/2022,Not applicable
Kollmar,9.4418,53.742,12/29/2021,1/5/2022,Not applicable
Niesgrau,9.813303,54.743955,12/27/2021,1/6/2022,Not applicable
Dagebüll,8.783,54.7089,12/27/2021,1/6/2022,Not applicable
Wewelsfleth,9.36055,53.870195,12/27/2021,1/5/2022,Not applicable
Brokdorf,9.305935,53.867915,12/27/2021,1/5/2022,Not applicable
Plön,10.403534,54.16544,12/21/2021,1/5/2022,Not applicable
Windbergen,9.150202,54.028167,12/19/2021,1/5/2022,Not applicable
Wewelsfleth,9.396658,53.825128,12/26/2021,12/29/2021,Not applicable
Brokdorf,9.345675,53.845691,12/26/2021,12/29/2021,Not applicable
Wewelsfleth,9.397259,53.82533,12/26/2021,12/29/2021,Not applicable
Glückstadt,9.437,53.789,12/26/2021,12/29/2021,Not applicable
Kollmar,9.44,53.7441,12/26/2021,12/29/2021,Not applicable
Hohenlockstedt,9.637499,54.008324,12/22/2021,12/29/2021,Not applicable
Glückstadt,9.413,53.788,12/22/2021,12/29/2021,Not applicable
Borsfleth,9.402409,53.822594,12/22/2021,12/29/2021,Not applicable
Brokdorf,9.333926,53.855653,12/20/2021,12/29/2021,Not applicable
Elskop,9.478015,53.80915,12/20/2021,12/29/2021,Not applicable
Wentorf bei Hamburg,10.267,53.497,12/13/2021,12/28/2021,Not applicable
Wedel,9.653206,53.587359,12/22/2021,12/28/2021,Not applicable
Barmstedt,9.76,53.78,12/22/2021,12/28/2021,Not applicable
Holm,9.689,53.6263,12/22/2021,12/28/2021,Not applicable
Wedel,9.675,53.605,12/22/2021,12/28/2021,Not applicable
Bönebüttel,10.06,54.08,12/16/2021,12/28/2021,Not applicable
Galmsbüll,8.703,54.766,12/22/2021,12/28/2021,Not applicable
Elpersbüttel,9.041,54.071,12/19/2021,12/28/2021,Not applicable
Westerdeichstrich,8.822354,54.156134,12/19/2021,12/28/2021,Not applicable
Brunsbüttel,9.176,53.892,12/19/2021,12/28/2021,Not applicable
Büsum,8.835631,54.13656,12/19/2021,12/28/2021,Not applicable
Heiligenhafen,10.98,54.375,12/19/2021,12/22/2021,Not applicable
Dagebüll,8.743,54.711,12/19/2021,12/22/2021,Not applicable
Bothkamp,10.127935,54.161467,12/15/2021,12/22/2021,Not applicable
Friedrichskoog,8.905,53.998,12/13/2021,12/21/2021,Not applicable
Brunsbüttel,9.133,53.902,12/13/2021,12/21/2021,Not applicable
Hetlingen,9.62957,53.602075,12/14/2021,12/19/2021,Not applicable
Wedel,9.652,53.59,12/14/2021,12/19/2021,Not applicable
Haselau,9.621,53.659,12/9/2021,12/19/2021,Not applicable
Holm,9.663,53.613,12/12/2021,12/19/2021,Not applicable
Uetersen,9.689,53.681,12/12/2021,12/19/2021,Not applicable
Brokdorf,9.335,53.861,12/16/2021,12/31/1969,Not applicable
Kollmar,9.448,53.737,12/13/2021,12/16/2021,Not applicable
Glückstadt,9.408,53.796,12/13/2021,12/31/1969,Not applicable
Dagebüll,8.776,54.685,12/13/2021,12/19/2021,Not applicable
Hillgroven,8.87,54.227,12/6/2021,12/16/2021,Not applicable
Büsum,8.867,54.128,12/8/2021,12/16/2021,Not applicable
Groß Kummerfeld,10.061,54.05,12/5/2021,12/16/2021,Not applicable
Bad Schwartau,10.703,53.92,12/12/2021,12/15/2021,Not applicable
Sylt,8.316,54.883,12/9/2021,12/15/2021,Not applicable
Brokdorf,9.333,53.857,12/8/2021,12/8/2021,Not applicable
Wewelsfleth,9.366,53.836,12/6/2021,12/8/2021,Not applicable
Nortorf,9.329,53.9138,12/6/2021,12/7/2021,Not applicable
Borsfleth,9.401293,53.821378,12/6/2021,12/7/2021,Not applicable
Brokdorf,9.314518,53.864726,12/6/2021,12/7/2021,Not applicable
Wewelsfleth,9.366188,53.83612,12/6/2021,12/7/2021,Not applicable
Brunsbüttel,9.162,53.9141,12/1/2021,12/7/2021,Not applicable
Hedwigenkoog,8.809074,54.176794,11/23/2021,11/28/2021,Not applicable
Büsum,8.86,54.123,12/1/2021,12/7/2021,Not applicable
Westerdeichstrich,8.822739,54.155649,11/23/2021,11/28/2021,Not applicable
Wedel,9.7244,53.5688,12/1/2021,12/8/2021,Not applicable
Dörnick,10.373218,54.15994,11/30/2021,12/7/2021,Not applicable
Fleckeby,9.698803,54.490645,12/2/2021,12/21/2021,Not applicable
Ecklak,9.2911,53.94123,12/1/2021,12/5/2021,Not applicable
Itzehoe,9.4934,53.9513,12/1/2021,12/5/2021,Not applicable
Blomesche Wildnis,9.4048,53.809,11/29/2021,12/5/2021,Not applicable
Brokdorf,9.334517,53.85521,11/29/2021,12/5/2021,Not applicable
Reußenköge,8.811,54.601,11/28/2021,12/8/2021,Not applicable
Fehmarn,11.096363,54.438577,11/28/2021,12/1/2021,Not applicable
Kletkamp,10.639,54.248,11/23/2021,12/1/2021,Not applicable
Rastorf,10.256939,54.2869,11/22/2021,12/1/2021,Not applicable
Schleswig,9.571023,54.5,11/18/2021,11/30/2021,Not applicable
Harmsdorf,10.722399,53.697043,11/21/2021,11/29/2021,Not applicable
Schönberg,10.43345,53.686161,11/21/2021,11/29/2021,Not applicable
Pellworm,8.549,54.4638,11/24/2021,11/29/2021,Not applicable
Dunsum,8.410034,54.734087,11/24/2021,11/29/2021,Not applicable
Lübeck,10.607,53.84,11/25/2021,11/28/2021,Not applicable
Schwentinental,10.248356,54.28735,11/22/2021,11/28/2021,Not applicable
Holm,9.676179,53.624464,11/23/2021,11/28/2021,Not applicable
Strande,10.175487,54.437337,11/22/2021,12/21/2021,Not applicable
Kollmar,9.486271,53.725945,11/22/2021,11/24/2021,Not applicable
Itzehoe,9.529,53.932,11/24/2021,11/24/2021,Not applicable
Ellerhoop,9.781727,53.718212,11/18/2021,11/22/2021,Not applicable
Glückstadt,9.403,53.795,11/16/2021,11/18/2021,Not applicable
Dagebüll,8.730698,54.71535,11/22/2021,11/23/2021,Not applicable
Büsum,8.84,54.2,11/16/2021,11/22/2021,Not applicable
