location,longitude,latitude,start,end,epiUnit
Hamburg,9.74,53.57,2/14/2023,12/31/1969,Not applicable
Hamburg,10.03,53.63,1/5/2023,12/31/1969,Natural park
Hamburg,10.01,53.62,1/5/2023,12/31/1969,Not applicable
Hamburg,10.13,53.55,12/18/2022,1/29/2023,Not applicable
Hamburg,9.92,53.628,10/31/2022,11/24/2022,Not applicable
Hamburg,8.502,53.921,9/28/2022,11/20/2022,Not applicable
Hamburg,9.866,53.583,7/10/2022,9/13/2022,Not applicable
Hamburg,8.496,53.928,7/14/2022,8/24/2022,Not applicable
Hamburg,8.497,53.931,7/3/2022,8/24/2022,Not applicable
Hamburg,8.5,53.92,6/19/2022,8/24/2022,Not applicable
Hamburg,10.189,53.486,4/20/2022,5/15/2022,Not applicable
Hamburg,9.958,53.568,4/6/2022,5/12/2022,Not applicable
Hamburg,10.194,53.484,3/31/2022,5/2/2022,Not applicable
Hamburg,10.195,53.484,3/24/2022,4/20/2022,Not applicable
Hamburg,9.776,53.539,3/21/2022,4/18/2022,Not applicable
Hamburg,9.9087,53.5448,3/3/2022,3/28/2022,Not applicable
Hamburg,10.253,53.474,2/23/2022,3/27/2022,Not applicable
Hamburg,9.95,53.54,2/17/2022,3/13/2022,Not applicable
Hamburg,10.13,53.57,2/3/2022,3/2/2022,Not applicable
Hamburg,10.01,53.565,1/26/2022,2/23/2022,Not applicable
Hamburg,9.877,53.5,1/24/2022,3/3/2022,Not applicable
Hamburg,10.08,53.67,1/19/2022,2/28/2022,Not applicable
Hamburg,10.224,53.483,1/20/2022,2/17/2022,Not applicable
Hamburg,10.09,53.55,1/17/2022,2/16/2022,Not applicable
Hamburg,9.89,53.558,1/13/2022,2/17/2022,Not applicable
Hamburg,10.155,53.56,12/29/2021,2/6/2022,Not applicable
Hamburg,10.09,53.45,1/12/2022,2/16/2022,Not applicable
Hamburg,9.946,53.523,1/10/2022,2/6/2022,Not applicable
Hamburg,9.902126,53.544392,1/6/2022,2/2/2022,Not applicable
Hamburg,10.055,53.607,1/5/2022,2/8/2022,Not applicable
Hamburg,10.1798,53.4867,12/29/2021,2/16/2022,Not applicable
Hamburg,10,53.54,12/27/2021,1/23/2022,Not applicable
Hamburg,10,53.55,12/22/2021,1/26/2022,Not applicable
Hamburg,10.168,53.401,12/15/2021,1/19/2022,Not applicable
Hamburg,10.059,53.54,12/20/2021,1/16/2022,Not applicable
Hamburg,9.986,53.465,12/15/2021,1/10/2022,Not applicable
Hamburg,9.8498,53.576,12/13/2021,1/7/2022,Not applicable
Hamburg,9.88,53.545,12/13/2021,1/7/2022,Not applicable
Hamburg,10.227,53.428,12/13/2021,1/10/2022,Not applicable
Hamburg,10.251,53.415,12/13/2021,1/10/2022,Not applicable
Hamburg,10.1587,53.40622,12/13/2021,1/10/2022,Not applicable
Hamburg,9.899666,53.636,12/13/2021,1/13/2022,Not applicable
Hamburg,10,53.57,12/6/2021,1/13/2022,Not applicable
Hamburg,10.16,53.506,12/1/2021,1/10/2022,Not applicable
Hamburg,10.101,53.444,12/1/2021,1/10/2022,Not applicable
Hamburg,10,53.671,12/20/2021,1/17/2022,Not applicable
Hamburg,10.13,53.59,12/6/2021,1/2/2022,Not applicable
Hamburg,10.16,53.5,12/2/2021,12/29/2021,Not applicable
Hamburg,9.868,53.568,11/24/2021,12/26/2021,Not applicable
Hamburg,10.1,53.61,11/22/2021,12/26/2021,Not applicable
Hamburg,10.25,53.41,11/18/2021,12/26/2021,Not applicable
Hamburg,10.09,53.685,11/18/2021,12/26/2021,Not applicable
Hamburg,9.99,53.553,11/15/2021,12/26/2021,Not applicable
Hamburg,9.951,53.54,11/14/2021,12/26/2021,Not applicable
