location,longitude,latitude,start,end,epiUnit
Székkutas,20.582625,46.526166,5/28/2022,6/1/2022,Farm
Szentes,20.2727,46.6178,5/23/2022,5/26/2022,Farm
Szegvár,20.2925,46.6017,5/22/2022,5/30/2022,Farm
Székkutas,20.56914,46.519736,5/22/2022,5/25/2022,Farm
Üllés,19.8031,46.3427,5/8/2022,5/10/2022,Farm
Forráskút,19.911029,46.384682,5/4/2022,5/8/2022,Farm
Csengele,19.82251,46.532906,5/6/2022,5/9/2022,Farm
Csengele,19.835752,46.534952,5/5/2022,5/9/2022,Farm
Csengele,19.81218,46.532438,5/4/2022,5/8/2022,Farm
Csengele,19.877308,46.554744,5/5/2022,5/8/2022,Farm
Csengele,19.82098,46.538708,5/2/2022,5/8/2022,Farm
Csengele,19.867635,46.532821,5/1/2022,5/8/2022,Farm
Csengele,19.8484,46.5393,5/1/2022,5/3/2022,Farm
Szentes,20.230218,46.649616,5/8/2022,5/10/2022,Farm
Csengele,19.901765,46.558312,4/25/2022,4/25/2022,Farm
Forráskút,19.886464,46.357129,4/25/2022,4/25/2022,Farm
Ruzsa,19.772469,46.304143,4/25/2022,5/2/2022,Farm
Zsombó,19.959773,46.341487,4/25/2022,4/25/2022,Farm
Forráskút,19.889856,46.360253,4/21/2022,4/24/2022,Farm
Bordány,19.971843,46.305325,4/19/2022,4/22/2022,Farm
Forráskút,19.889897,46.362527,4/19/2022,4/21/2022,Farm
Zákányszék,19.9459,46.2751,4/18/2022,4/21/2022,Farm
