location,longitude,latitude,start,end,epiUnit
Csengele,19.8481,46.5393,11/26/2022,12/1/2022,Farm
Csengele,19.8176,46.5435,11/26/2022,12/1/2022,Farm
Forráskút,19.888786,46.35904,11/25/2022,11/29/2022,Farm
Szentes,20.294252,46.66445,11/8/2022,11/11/2022,Farm
Sándorfalva,20.1733,46.3536,11/3/2022,11/3/2022,Farm
Szentes,20.325001,46.64707,11/2/2022,11/7/2022,Farm
Szentes,20.406042,46.60892,12/4/2022,12/6/2022,Farm
Kistelek,19.988948,46.47424,12/4/2022,12/11/2022,Farm
Csengele,19.9003,46.555,12/1/2022,12/5/2022,Farm
Csengele,19.8872,46.516,11/29/2022,12/1/2022,Farm
Csengele,19.835872,46.53438,11/29/2022,12/1/2022,Farm
