location,longitude,latitude,start,end,epiUnit
Regional unit of Thessaloniki,22.857708,40.613967,4/17/2022,6/5/2022,Natural park
REGIONAL UNIT OF MAGNISSIA,22.799504,39.472557,4/10/2022,6/5/2022,Natural park
REGIONAL UNIT OF KASTORIA,21.255963,40.515608,4/11/2022,6/5/2022,Natural park
REGIONAL UNIT OF THESSALONIKI,23.1433,40.66879,3/31/2022,6/5/2022,Natural park
REGIONAL UNIT OF KILKIS,22.78513,41.21456,3/28/2022,6/5/2022,Natural park
REGIONAL UNIT OF KASTORIA,21.326,40.5087,3/20/2022,6/5/2022,Natural park
REGIONAL UNIT OF THESSALONIKI,23.103,40.69,3/14/2022,6/5/2022,Natural park
REGIONAL UNIT OF IOANNINA,20.911,39.648,3/13/2022,6/5/2022,Natural park
REGIONAL UNIT OF FLORINA,21.141,40.741,3/13/2022,6/5/2022,Natural park
REGIONAL UNIT OF KASTORIA,21.32,40.515,3/9/2022,6/5/2022,Natural park
REGIONAL UNIT OF THESSALONIKI,22.818,40.486,3/15/2022,6/5/2022,Natural park
REGIONAL UNIT OF SERRES,23.087,41.204,3/14/2022,6/5/2022,Natural park
REGIONAL UNIT OF KOZANI,21.93,40.188,3/15/2022,6/5/2022,Natural park
REGIONAL UNIT OF KASTORIA,21.313,40.515,2/24/2022,6/5/2022,Natural park
REGIONAL UNIT OF FLORINA,21.104,40.745,2/24/2022,6/5/2022,Natural park
REGIONAL UNIT OF EVROS,26.152364,40.852168,12/5/2021,6/5/2022,Natural park
