location,longitude,latitude,start,end,epiUnit
Wusterhusen,13.62,54.115,3/2/2023,12/31/1969,Backyard
Putbus,13.505,54.342,1/25/2023,2/1/2023,Not applicable
Nostorf ,10.65,53.4,1/24/2023,1/25/2023,Not applicable
Gadebusch,11.11,53.68,1/19/2023,1/19/2023,Not applicable
Schwerin,11.44,53.6,1/17/2023,2/19/2023,Zoo
Gadebusch,11.11,53.71,12/19/2022,2/5/2023,Backyard
Klütz,11.14,53.96,12/14/2022,2/9/2023,Backyard
Hohenkirchen,11.266,53.923,12/14/2022,2/7/2023,Backyard
Carlow,10.92,53.74,12/1/2022,2/9/2023,Backyard
Patzig,13.39,54.46,11/30/2022,1/15/2023,Backyard
Bollewick,12.54,53.33,12/1/2022,1/24/2023,Backyard
Veelböken,11.15,53.75,11/29/2022,2/9/2023,Backyard
Gnoien,12.72,53.98,11/28/2022,2/8/2023,Backyard
Sagard,13.55,54.52,11/28/2022,2/9/2023,Backyard
Zurow,11.63,53.84,11/28/2022,2/9/2023,Backyard
Gülzow-Prüzen,12.06,53.76,11/28/2022,1/26/2023,Backyard
Hohenmocker,13.19,53.81,11/28/2022,1/16/2023,Backyard
Klein-Belitz,11.94,53.94,11/28/2022,2/1/2023,Backyard
Gingst,13.25,54.43,11/28/2022,2/9/2023,Backyard
Admannshagen-Bargeshagen,11.99,54.13,11/25/2022,2/8/2023,Backyard
Lüssow,12.16,53.83,11/25/2022,2/1/2023,Backyard
Plaaz,12.35,53.84,11/26/2022,2/19/2023,Backyard
Grevesmühlen,11.18,53.85,11/25/2022,2/9/2023,Backyard
Rambin,13.234,54.346,11/28/2022,2/9/2023,Backyard
Lützow,11.16,53.64,11/25/2022,1/30/2023,Backyard
Klütz,11.12,53.95,11/25/2022,2/9/2023,Backyard
Teterow,12.58,53.77,11/24/2022,2/19/2023,Backyard
Pasewalk,13.983,53.504,11/27/2022,12/31/1969,Backyard
Butzow,13.65,53.82,12/7/2022,12/31/1969,Backyard
Tessin,12.43,54.04,12/3/2022,12/31/1969,Backyard
Dargun,12.79,53.86,12/6/2022,12/31/1969,Backyard
Hagenow,11.2,53.42,12/3/2022,12/31/1969,Backyard
Brunow,11.8,53.26,12/1/2022,12/31/1969,Backyard
Wittendörp,11.02,53.56,12/1/2022,12/31/1969,Backyard
Wittenburg,11.08,53.5,11/29/2022,12/31/1969,Backyard
Ummanz,13.22,54.44,12/1/2022,12/4/2022,Not applicable
