location,longitude,latitude,start,end,epiUnit
Kugaevo,68.983751,55.503079,10/26/2021,11/21/2021,Backyard
Novoseleznevo,69.19428,55.666736,7/13/2021,8/8/2021,Backyard
Zhiryakovo,67.496042,55.819469,7/3/2021,7/30/2021,Backyard
Yalutorovsk,66.261379,56.640822,10/5/2021,10/30/2021,Backyard
Uktuz,68.496774,55.612436,10/11/2021,11/3/2021,Backyard
Polozaozer'e,68.29132,55.887922,10/9/2021,11/3/2021,Backyard
Chernaya Rechka,65.263764,56.949707,9/15/2021,10/15/2021,Backyard
Bol'shoe Priyutnoe,67.593617,54.910446,10/16/2021,11/15/2021,Backyard
Kar'kova,68.679806,55.783073,10/13/2021,11/6/2021,Backyard
Pushkareva,66.071742,56.405766,10/2/2021,10/28/2021,Backyard
Onufrievo,65.742971,56.447439,9/30/2021,10/26/2021,Backyard
Chirki,68.9946,55.7133,10/1/2021,10/25/2021,Backyard
Tundorovo,68.812487,55.659211,7/3/2021,8/1/2021,Not applicable
Pripyshminskie bory,67.886755,55.771864,6/24/2021,7/27/2021,Natural park
