location,longitude,latitude,start,end,epiUnit
 Bruille-Saint-Amand (59114) ,3.526674,50.458409,2/14/2023,12/31/1969,Backyard
Fort-Mahon-Plage (80333),1.551671,50.343981,2/6/2023,12/31/1969,Other
Décines-Charpieu (69275),4.970945,45.776456,2/6/2023,12/31/1969,Other
Saint-Étienne-au-Mont (62746),1.5753454,50.644217,2/6/2023,12/31/1969,Other
Étaples (62318),1.628151,50.520502,2/6/2023,12/31/1969,Other
Le Havre (76351),0.097436,49.48946,2/6/2023,12/31/1969,Other
Villeneuve-d'Ascq (59009),3.140281,50.63467,2/6/2023,12/31/1969,Other
Valenciennes (59606),3.502210468418888,50.345155749261544,2/6/2023,12/31/1969,Other
Saint-Pryvé-Saint-Mesmin (45298),1.840546,47.872947,2/6/2023,12/31/1969,Other
Saint-Jean-le-Blanc (45286),1.93949,47.895935,2/6/2023,12/31/1969,Other
 Sens (89387) ,3.28279462,48.197702,1/31/2023,12/31/1969,Other
 Gron (89195) ,3.263445,48.157297,1/31/2023,12/31/1969,Other
Orléans (45234),1.906203,47.896953,2/6/2023,12/31/1969,Other
 Auxerre (89024) ,3.5656231,47.796252,1/31/2023,12/31/1969,Other
Suèvres (41252),1.4843928069492323,47.66531565028146,2/6/2023,12/31/1969,Other
 Saint-Fargeau-Ponthierry (77407) ,2.52604258,48.553393,1/22/2023,12/31/1969,Other
Brionne (27116),0.7192482905817901,49.188181556860386,2/6/2023,12/31/1969,Other
 Cannes-Écluse (77061) ,2.982229,48.370806,2/5/2023,12/31/1969,Other
Lyon (69123),4.809474758791546,45.769755536519924,2/6/2023,12/31/1969,Other
 Vaivre-et-Montoille (70513) ,6.113342,47.632074,1/29/2023,12/31/1969,Other
Blois (41018),1.3362583945318591,47.58838066174172,2/6/2023,12/31/1969,Other
 Saint-Martin-d'Abbat (45290) ,2.27083912,47.858513,1/31/2023,12/31/1969,Other
Claye-Souilly (77118),2.686755632096128,48.9449488654615,2/5/2023,12/31/1969,Other
 Cepoy (45061) ,2.74708736,48.04476,2/1/2023,12/31/1969,Other
 Sully-sur-Loire (45315) ,2.371483,47.768015,1/31/2023,12/31/1969,Other
 Montreuil-sur-Barse (10255) ,4.29869632,48.22636,1/29/2023,12/31/1969,Other
 Doville (50166) ,-1.5633964665423425,49.33309814599498,2/1/2023,12/31/1969,Other
Nogent-sur-Seine (10268),3.526,48.511117,1/25/2023,12/31/1969,Other
 Bogny-sur-Meuse (08081) ,4.7657669366,49.852712,2/4/2023,12/31/1969,Other
Enghien-les-Bains (95210),2.2984637131700776,48.96997478032498,1/31/2023,12/31/1969,Other
Fontenay-le-Vicomte (91244),2.3984246191260565,48.548255996556584,1/31/2023,12/31/1969,Other
 Saint-Laurent-de-Terregatte (50500) ,-1.24709551,48.550102,2/12/2023,12/31/1969,Backyard
 Ayencourt (80049),2.5547619995874067,49.625676852223265,2/5/2023,12/31/1969,Other
Mulhouse (68224),7.336287301454905,47.76221907950511,2/5/2023,12/31/1969,Other
Amblainville (60010),2.120709684250371,49.20159850305509,2/5/2023,12/31/1969,Other
Beauvais (60057),2.057484,49.452469,2/5/2023,12/31/1969,Other
Bouzonville (57106),6.5505206795085895,49.3038767526805,2/5/2023,12/31/1969,Other
Toul (54528),5.895192727153705,48.671402987740656,2/5/2023,12/31/1969,Other
Chaudeney-sur-Moselle (54122),5.895552,48.663845,2/5/2023,12/31/1969,Other
 Jarny (54273),5.879814,49.151229,2/5/2023,12/31/1969,Other
 Fontenay-lès-Briis (91243) ,2.158502,48.622173,2/2/2023,12/31/1969,Other
Lardy (91330),2.293387327682895,48.530601509856226,2/2/2023,12/31/1969,Other
Darney (88124),6.053952447803038,48.07844191563822,2/2/2023,12/31/1969,Other
Saint-Quentin (02691),3.304641,49.844451,2/2/2023,12/31/1969,Other
Arnage (72008),0.180682,47.943679,12/31/2022,12/31/1969,Other
Dunkerque (59183),2.323297,51.049179,1/30/2023,12/31/1969,Other
 La Baule-Escoublac (44055) ,-2.3894066,47.292319,1/15/2023,12/31/1969,Other
 Estivareilles (03111) ,2.6055084,46.422063,1/9/2023,12/31/1969,Other
 Villeneuve-Saint-Georges (94078) ,2.4654337,48.741547,1/19/2023,12/31/1969,Other
 Paris (75056) ,2.3003248,48.831641,1/30/2023,12/31/1969,Other
Compiègne (60159),2.826231,49.417925,1/24/2023,12/31/1969,Other
 Ombrée d'Anjou (49248) ,-1.17940782,47.750384,1/31/2023,12/31/1969,Other
La Ferté-Bernard (72132),0.638256,48.169194,2/2/2023,12/31/1969,Other
 Angers (49007) ,-0.568472,47.472964,1/30/2023,12/31/1969,Other
 Fontaines-en-Sologne (41086) ,1.54889185,47.456583,1/29/2023,12/31/1969,Other
 Soings-en-Sologne (41247) ,1.542084506,47.438848,1/29/2023,12/31/1969,Other
 Marcilly-en-Gault (41125) ,1.8468378,47.49261,1/29/2023,12/31/1969,Other
 Le Louroux (37136) ,0.78446118,47.160714,1/30/2023,12/31/1969,Other
 Vichy (03310) ,3.41505213,46.124566,2/1/2023,12/31/1969,Other
 Nouvion-sur-Meuse (08327) ,4.776125,49.705804,1/31/2023,12/31/1969,Other
 Bairon et ses environs (08116) ,4.776872,49.528799,1/29/2023,12/31/1969,Other
 Douzy (08145) ,5.019229,49.65727,1/29/2023,12/31/1969,Other
Ombrée d'Anjou (49248),-1.18665769,47.752345,1/1/2023,12/31/1969,Other
 Thérouanne (62811) ,2.2591524,50.635118,2/15/2023,12/31/1969,Backyard
 Vic-de-Chassenay (21676) ,4.270387,47.453307,2/9/2023,12/31/1969,Backyard
 Laval (53130) ,-0.73219,48.058754,2/12/2023,12/31/1969,Backyard
 Albi (81004) ,2.12587428,43.9295,11/25/2022,1/16/2023,Backyard
Ailly-le-Haut-Clocher (80009),2.00497189,50.08476,9/26/2022,10/27/2022,Backyard
 Sailly-Flibeaucourt (80692) ,1.77189984,50.18411,10/2/2022,11/8/2022,Other
 Quend (80649) ,1.60207376,50.32967,9/26/2022,10/20/2022,Other
HEILLY,2.5365,49.9529,8/28/2022,9/29/2022,Backyard
 Anneville-Ambourville (76020) ,0.8661275,49.43616,11/13/2022,1/22/2023,Backyard
76647 - SAINT-ROMAIN-DE-COLBOSC,0.367783,49.52364,9/12/2022,11/7/2022,Backyard
REMUEE,0.411038,49.528029,9/9/2022,11/7/2022,Backyard
 Le Guerno (56077) ,-2.39860233,47.59603,11/2/2022,1/29/2023,Zoo
NEANT-SUR-YVEL,-2.319975,48.004925,9/10/2022,12/11/2022,Backyard
 Gennes-sur-Glaize (53104) ,-0.55943595,47.85335,11/22/2022,1/4/2023,Backyard
 Montigné-le-Brillant (53157) ,-0.83500041,47.99743,10/22/2022,11/23/2022,Backyard
Ballots (53018),-1.06357826,47.935553,10/12/2022,11/13/2022,Backyard
 Rocamadour (46240) ,1.61245639,44.80201,10/27/2022,2/2/2023,Zoo
SAINT ONEN LA CHAPELLE,-2.133355,48.151908,8/24/2022,10/26/2022,Backyard
Guilers (29069),-4.54631189,48.404081,10/2/2022,1/15/2023,Other
Kernouës (29094),-4.349883,48.58045,9/18/2022,1/15/2023,Backyard
 Landéan (35142) ,-1.182454,48.391209,1/5/2023,2/7/2023,Backyard
Tamerville (50588),-1.44889,49.528735,12/25/2022,2/1/2023,Backyard
 Poulaines (36162) ,1.6186189,47.12815,12/8/2022,1/18/2023,Backyard
 Saint-Amans-de-Pellagal (82154) ,1.13888159,44.218476,1/25/2023,12/31/1969,Backyard
 Loos (59360) ,3.0091755,50.618078,1/28/2023,12/31/1969,Other
 Saint-Gilles (30258) ,4.4023433,43.6326,1/28/2023,12/31/1969,Other
CALAIS,1.83014876,50.96285,1/17/2023,12/31/1969,Other
 Ebblinghem (59184) ,2.40887561,50.7337,1/28/2023,12/31/1969,Other
 Merville (59400) ,2.6354862,50.62725,1/28/2023,12/31/1969,Other
 Sainghin-en-Mélantois (59523) ,3.1672652,50.58976,1/18/2023,12/31/1969,Other
Village-Neuf (68349),7.56458132,47.61959,1/27/2023,12/31/1969,Other
Mesnil-Saint-Père (10238),4.3381958,48.25753,1/25/2023,12/31/1969,Other
 Lyon (69123) ,4.8335346,45.71446,1/24/2023,12/31/1969,Other
 Marquette-lez-Lille (59386)  ,3.06015052,50.67521,1/28/2023,12/31/1969,Other
 Armentières (59017) ,2.8748461,50.7,1/25/2023,12/31/1969,Other
 Les Ayvelles (08040) ,4.7760057,49.72525,1/28/2023,12/31/1969,Other
Sedan (08409),4.947578,49.69082,1/28/2023,12/31/1969,Other
Évry (91228),2.4333631,48.62794,1/19/2023,12/31/1969,Other
49.138100397627134,6.17516566,49.1381,1/26/2023,12/31/1969,Other
 Bistroff (57088) ,6.707831,49.00627,1/26/2023,12/31/1969,Other
 Woippy (57751) ,6.17881633,49.179205,1/26/2023,12/31/1969,Other
 Verdun (55545) ,5.3765098,49.15357,1/26/2023,12/31/1969,Other
 Selaincourt (54500) ,5.9524711,48.500954,1/21/2023,12/31/1969,Other
 Verberie (60667) ,2.7301322,49.309225,1/24/2023,12/31/1969,Other
 Strasbourg (67482) ,7.7732423,48.568303,1/22/2023,12/31/1969,Other
 Rosenau (68286) ,7.5358039,47.64152,1/25/2023,12/31/1969,Other
 Essey-et-Maizerais (54182) ,5.8093263,48.91867,1/23/2023,12/31/1969,Other
 Parroy (54418) ,6.577676,48.678885,1/24/2023,12/31/1969,Other
 Chuisnes (28099) ,1.22912422,48.44289,1/29/2023,12/31/1969,Other
 Écluzelles (28136) ,1.4281175,48.71401,1/25/2023,12/31/1969,Other
 Thérouanne (62811) ,2.25851019,50.63484,1/30/2023,12/31/1969,Backyard
 Bennecourt (78057) ,1.56443182,49.041253,1/19/2023,12/31/1969,Backyard
Saint-Amans-de-Pellagal (82154),1.13701827,44.220982,2/1/2023,12/31/1969,Backyard
Chamonix-Mont-Blanc (74056),6.835904401,45.90608,2/1/2023,12/31/1969,Backyard
Saint-Mard-de-Réno (61418),0.62296309,48.504742,1/24/2023,12/31/1969,Backyard
Arrigny (51016),4.706931,48.602261,1/19/2023,12/31/1969,Other
Quantilly (18189),2.428309,47.221091,1/20/2023,12/31/1969,Other
Pont-à-Mousson (54431),6.045069,48.913136,1/21/2023,12/31/1969,Other
Hagondange (57283),6.159179,49.250769,1/20/2023,12/31/1969,Other
Saint-Rémy-lès-Chevreuse (78575),2.065956,48.698697,1/22/2023,12/31/1969,Other
 Limay (78335) ,1.751808,48.977483,1/19/2023,12/31/1969,Other
Bourg-lès-Valence (26058),4.88001,44.957258,1/22/2023,12/31/1969,Other
Moisson (78410),1.662704,49.071242,1/17/2023,12/31/1969,Other
Meulan-en-Yvelines (78401),1.914275,49.006186,1/16/2023,12/31/1969,Other
 Marly-le-Roi (78372) ,2.100008,48.863924,1/14/2023,12/31/1969,Other
 Montigny-le-Bretonneux (78423) ,2.045956,48.766986,1/13/2023,12/31/1969,Other
 Le Mesnil-Saint-Denis (78397) ,1.962295,48.754572,1/17/2023,12/31/1969,Other
Argenteuil (95018),2.249219,48.947772,1/16/2023,12/31/1969,Other
 Aignan (32001) ,0.05457485,43.68621,1/24/2023,12/31/1969,Backyard
