location,longitude,latitude,start,end,epiUnit
Grímsnes,-20.966731,64.094396,10/14/2022,10/14/2022,Not applicable
Mýrar í Borgarfirði,-22.415,64.538889,10/16/2022,10/16/2022,Not applicable
Höfn,-14.897091,64.434904,10/11/2022,10/11/2022,Not applicable
Ölfus,-21.188923,63.942015,10/12/2022,10/12/2022,Not applicable
Sandgerði,-22.713525,64.03936,9/27/2022,9/27/2022,Not applicable
Keflavík,-22.557311,64.023463,9/21/2022,9/21/2022,Other
Garður,-22.66615,64.07542,9/13/2022,9/13/2022,Other
Eyjafjörður,-18.046851,65.668616,8/24/2022,8/24/2022,Other
Hornafjörður,-15.191354,64.249925,7/2/2022,7/2/2022,Other
Hornafjörður,-15.226649,64.302319,7/15/2022,7/15/2022,Other
Djúpivogur,-14.282301,64.655958,6/14/2022,6/14/2022,Other
Hafnarfjörður,-21.931929,64.051537,6/14/2022,6/14/2022,Other
Grimsnes,-20.758748,64.08149,6/10/2022,6/10/2022,Other
Krossanesborgir,-18.138964,65.70729,5/18/2022,5/18/2022,Other
Reykir,-20.451184,64.042686,4/8/2022,4/8/2022,Other
Seltjarnarnes,-22.013829,64.155543,5/23/2022,5/23/2022,Other
Breiðamerkursandur,-16.179,64.05,5/10/2022,5/10/2022,Other
Höfðagerðissandur,-17.335,66.094,4/27/2022,4/27/2022,Other
Akureyri,-18.106,65.689,4/25/2022,4/25/2022,Other
Svarfaðardalur,-18.563,65.901,4/25/2022,4/25/2022,Other
Blönduós,-20.285,65.663,4/21/2022,4/21/2022,Other
Akureyri,-18.111,65.69,4/18/2022,4/18/2022,Other
Njarðvík,-22.539,63.975,4/18/2022,4/18/2022,Other
Foss á Síðu,-17.898,63.85,4/17/2022,4/17/2022,Other
Grindavik,-22.421,63.848,4/17/2022,4/17/2022,Other
Innri-Njarðvík,-22.512,63.98,4/16/2022,4/16/2022,Other
Grindavik,-22.42,63.874,4/16/2022,4/16/2022,Other
Budir,-23.343,64.828,4/18/2022,4/18/2022,Other
Húsavík,-17.373,66.024,4/15/2022,4/15/2022,Other
Malarrif,-23.809,64.73,4/15/2022,4/15/2022,Other
Hellnar,-23.643,64.746,4/18/2022,4/18/2022,Other
Hornafjörður,-15.13794,64.281511,4/13/2022,4/13/2022,Other
