location,longitude,latitude,start,end,epiUnit
Berlin,13.41,52.49,2/19/2023,12/31/1969,Not applicable
Berlin,13.337,52.507,11/15/2022,1/11/2023,Zoo
Berlin,13.49,52.572,3/22/2022,4/21/2022,Not applicable
Berlin,13.44,52.46,3/10/2022,3/16/2022,Not applicable
Berlin,13.579,52.446,3/10/2022,12/31/1969,Not applicable
Berlin,13.443,52.608,2/21/2022,3/8/2022,Not applicable
Berlin,13.408,52.495,3/1/2022,12/31/1969,Not applicable
Berlin,13.41,52.49,2/21/2022,12/31/1969,Not applicable
Berlin,13.47,52.48,2/16/2022,12/31/1969,Not applicable
Berlin,13.414,52.495,2/10/2022,12/31/1969,Not applicable
Berlin,13.4,52.49,2/8/2022,12/31/1969,Not applicable
Berlin,13.42,52.42,2/2/2022,2/9/2022,Not applicable
Berlin,13.47,52.49,1/23/2022,2/27/2022,Not applicable
