location,longitude,latitude,start,end,epiUnit
City of Alexandria,-77.045,38.804,2/20/2023,3/6/2023,Other
Lancaster County,-76.3694,40.0542,2/19/2023,12/31/1969,Backyard
Chester County,-75.595,39.964,2/28/2023,12/31/1969,Backyard
Chester County,-75.619,39.971,2/28/2023,12/31/1969,Backyard
Washington County,-88.198,43.403,8/27/2022,2/26/2023,Backyard
York County,-97.615,40.857,10/13/2022,3/6/2023,Other
Queens County,-73.8259,40.7164,11/2/2022,11/22/2022,Other
Franklin County,-119.0829,46.2509,12/8/2022,2/28/2023,Farm
Ida County,-95.458,42.345,12/10/2022,3/1/2023,Farm
Rockingham County,-78.872,38.491,1/15/2023,12/31/1969,Farm
Buena Vista County,-95.17,42.633,1/22/2023,12/31/1969,Farm
Mitchell County,-98.109,39.459,2/2/2023,12/31/1969,Farm
Lancaster County,-76.33,40.039,2/23/2023,12/31/1969,Backyard
Miami-Dade County,-80.197,25.788,2/22/2023,12/31/1969,Other
Lancaster County,-76.33,40.038,2/27/2023,12/31/1969,Farm
Merrimack County,-71.54,43.214,9/17/2022,2/28/2023,Backyard
Tuscola County,-83.387,43.495,9/6/2022,3/1/2023,Backyard
Johnson County,-94.818,38.898,9/29/2022,2/28/2023,Other
San Diego County,-117.147,32.713,10/25/2022,3/5/2023,Backyard
Lancaster County,-76.2735,40.0403,2/27/2023,12/31/1969,Farm
Weakley County,-88.727,36.285,12/23/2022,12/31/1969,Farm
Rockingham County,-78.833,38.473,1/23/2023,12/31/1969,Farm
Bucks County,-75.046,40.162,3/1/2023,12/31/1969,Backyard
Lancaster County,-76.295,40.095,3/3/2023,12/31/1969,Backyard
Lancaster County,-76.306,40.097,2/22/2023,12/31/1969,Backyard
Northumberland County,-76.819,40.89,2/28/2023,12/31/1969,Backyard
Lancaster County,-76.326,40.072,2/27/2023,12/31/1969,Farm
Tehama County,-122.224,40.181,1/6/2023,2/21/2023,Backyard
Cherokee County,-95.553,42.771,12/4/2022,2/25/2023,Farm
Hanson County,-97.786,43.659,12/11/2022,2/27/2023,Farm
Anderson County,-95.249,38.288,12/13/2022,12/31/1969,Other
Lancaster County,-76.307,40.041,1/27/2023,2/16/2023,Farm
Jefferson County,-105.1939,39.7327,10/13/2022,12/31/1969,Backyard
Lancaster County,-76.305,40.033,2/19/2023,12/31/1969,Backyard
Chester County,-75.593,39.959,2/18/2023,12/31/1969,Backyard
Lancaster,-76.329,40.043,2/16/2023,12/31/1969,Backyard
Lancaster County,-76.287,40.067,2/16/2023,12/31/1969,Backyard
Dickey County,-98.524,45.938,3/28/2022,9/2/2022,Backyard
Orleans County,-78.193,43.249,3/29/2022,9/6/2022,Backyard
Stutsman County,-98.754,46.893,4/4/2022,9/8/2022,Backyard
Stutsman County,-98.712,46.884,4/14/2022,9/17/2022,Backyard
Obion County,-89.066,36.426,9/10/2022,2/21/2023,Backyard
Washington County,-80.278,40.162,9/21/2022,2/22/2023,Backyard
Stanislaus County,-121.03,37.638,9/28/2022,2/23/2023,Farm
Stanislaus County,-120.974,37.733,10/9/2022,2/23/2023,Farm
Weakley County,-88.708,36.273,1/17/2023,12/31/1969,Farm
Lancaster County,-76.306,40.04,1/29/2023,12/31/1969,Farm
Lincoln County,-100.763,41.136,2/16/2023,12/31/1969,Backyard
Barnes County,-98.036,46.913,4/4/2022,9/12/2022,Backyard
Day County,-97.519,45.326,4/28/2022,10/3/2022,Backyard
Ingham County,-84.496,42.676,9/4/2022,2/16/2023,Backyard
Gooding County,-114.7129,42.9419,9/11/2022,2/22/2023,Other
Indian River County,-80.4431,27.6723,10/17/2022,2/21/2023,Backyard
Lehigh County,-75.483,40.627,11/4/2022,2/20/2023,Farm
Granite County,-113.312,46.338,10/23/2022,2/25/2023,Backyard
Copiah County,-90.397,31.86,2/11/2023,12/31/1969,Backyard
Wayne County,-88.357,38.38,2/21/2023,12/31/1969,Farm
Shawnee County,-95.676,39.061,10/9/2022,2/16/2023,Backyard
Lehigh County,-75.47,40.631,11/7/2022,12/31/1969,Farm
Cherokee County,-95.551,42.744,12/9/2022,2/20/2023,Farm
Ward County,-101.295,48.245,9/11/2022,2/20/2023,Backyard
Lehigh County,-75.43,40.557,11/9/2022,12/31/1969,Farm
Lancaster County,-76.303,40.04,2/13/2023,12/31/1969,Farm
Fayette County,-84.451,38.077,9/26/2022,2/5/2023,Backyard
Broward County,-80.291,26.229,10/7/2022,2/13/2023,Backyard
Dixon County,-96.705,42.558,11/23/2022,1/25/2023,Farm
Hanson County,-97.786,43.664,11/22/2022,2/14/2023,Farm
Dodge County,-92.7558,44.073,12/4/2022,2/17/2023,Farm
Sac County,-94.989,42.426,12/8/2022,12/31/1969,Farm
York County,-97.5946,40.8228,9/27/2022,2/9/2023,Other
Columbia County,-73.79,42.25,2/3/2023,12/31/1969,Backyard
Adams County,-77.228,39.837,10/7/2022,2/13/2023,Backyard
Buena Vista County,-95.2,42.647,12/9/2022,2/10/2023,Farm
Lehigh County,-75.6,40.6,11/2/2022,2/11/2023,Farm
Lapeer County,-83.327,43.057,10/3/2022,2/10/2023,Backyard
Boulder County,-105.258,40.036,9/26/2022,2/8/2023,Backyard
Lapeer County,-83.319,43.043,10/6/2022,2/10/2023,Backyard
Weld County,-104.692,40.444,12/13/2022,12/31/1969,Farm
Lehigh County,-75.531,40.61,11/6/2022,2/7/2023,Farm
Weakley County,-88.707,36.293,12/24/2022,12/31/1969,Farm
Weakley County,-88.7147,36.2879,12/8/2022,12/31/1969,Backyard
Leake County,-89.534,32.737,2/4/2023,12/31/1969,Farm
Lancaster County,-76.306,40.04,2/4/2023,12/31/1969,Farm
Neosho County,-95.252,37.574,9/29/2022,2/3/2023,Farm
Lehigh County,-75.57,40.597,10/31/2022,2/4/2023,Farm
Buena Vista County,-95.199,42.661,11/29/2022,2/4/2023,Farm
Osage County,-91.854,38.491,12/6/2022,2/5/2023,Farm
Merced County,-120.484,37.306,1/23/2023,12/31/1969,Farm
Sac County,-94.989,42.414,12/3/2022,2/5/2023,Farm
Lawrence County,-90.129,31.567,11/2/2022,12/31/1969,Farm
Wayne County,-78.021,35.403,4/3/2022,6/6/2022,Farm
Wayne County,-77.991,35.427,4/3/2022,6/27/2022,Farm
Roseau County,-95.768,48.848,9/19/2022,12/31/1969,Farm
Swift County,-95.616,45.319,10/22/2022,1/31/2023,Farm
Todd County,-94.868,45.979,11/19/2022,1/26/2023,Farm
