location,longitude,latitude,start,end,epiUnit
Samahil,-89.890419,20.900006,1/9/2023,12/31/1969,Farm
Samahil,-89.892887,20.909875,1/9/2023,12/31/1969,Farm
Samahil,-89.891065,20.901788,1/9/2023,12/31/1969,Farm
Samahil,-89.894703,20.90655,1/9/2023,12/31/1969,Farm
Samahil,-89.895111,20.903323,1/9/2023,12/31/1969,Farm
Samahil,-89.895798,20.904982,1/9/2023,12/31/1969,Farm
Altamira,-98.0436,22.4863,12/5/2022,12/31/1969,Farm
Uman,-89.834398,20.85278,1/1/2023,12/31/1969,Backyard
Uman,-89.818258,20.876327,11/22/2022,12/31/1969,Farm
San Miguel el Alto,-102.447056,20.994029,12/7/2022,12/31/1969,Farm
San Pedro Huamelula,-95.9463,15.8632,11/23/2022,12/31/1969,Backyard
Cajeme,-110.027347,27.337128,12/17/2022,12/31/1969,Farm
Kinchil,-89.977154,20.907208,12/11/2022,12/31/1969,Farm
Uman,-89.832689,20.84392,12/22/2022,12/31/1969,Backyard
San Miguel el Alto,-102.514295,21.0311303,12/5/2022,12/31/1969,Farm
Juarez,-93.112426,17.672424,10/25/2022,12/31/1969,Backyard
Montemorelos,-99.963417,25.247278,10/28/2022,12/31/1969,Farm
San Miguel el Alto,-102.533968,20.984276,11/10/2022,12/31/1969,Farm
Casas Grandes,-107.91842,30.70345,11/7/2022,12/31/1969,Backyard
Uman,-89.776017,20.851049,11/18/2022,12/31/1969,Farm
Cajeme,-109.9577,27.4175,11/1/2022,12/31/1969,Farm
San Miguel el Alto,-102.535816,20.997341,11/15/2022,12/31/1969,Farm
Zinacantepec,-99.732828,19.241346,11/5/2022,12/31/1969,Backyard
San Miguel el Alto,-102.533937,21.006493,11/27/2022,12/31/1969,Farm
San Miguel el Alto,-102.535289,21.001261,11/27/2022,12/31/1969,Farm
San Miguel el Alto,-102.536213,20.992271,11/27/2022,12/31/1969,Farm
Uman,-89.818258,20.876327,12/1/2022,12/31/1969,Farm
Cajeme,-109.9365,27.4783,11/1/2022,12/31/1969,Farm
Cajeme,-109.97,27.29,11/7/2022,12/31/1969,Farm
Bacum,-110.118,27.4604,11/30/2022,12/31/1969,Farm
Timucuy,-89.533,20.7787,11/25/2022,12/31/1969,Farm
Samahil,-89.904314,20.8014,12/1/2022,12/31/1969,Farm
Samahil,-89.904614,20.892598,11/29/2022,12/31/1969,Farm
Samahil,-89.907797,20.866006,11/30/2022,12/31/1969,Farm
Samahil,-89.907797,20.885847,11/30/2022,12/31/1969,Farm
Cajeme,-110.01482,27.34009,11/11/2022,12/31/1969,Farm
