country,location,longitude,latitude,start,end,epiUnit,species,death,cases,animale type,event_id,outbreak_id
South Africa,HPAI_H5N1_2021_W_013,18.475,-33.82,6/1/2021,1/11/2023,Other,Kelp Gull;Hartlaub's gull;Jackass Penguin;Sandwich Tern;Arctic Jaeger,3,18,wild,3733,86872
South Africa,HPAI_H5N1_2021_W_006,18.4,-34.1,5/18/2021,2/10/2023,Other,Hartlaub's gull;Kelp Gull;Grey-headed gull;Cape cormorant;Bank cormorant,6,18,wild,3733,86413
South Africa,HPAI_H5N1_2021_W_003,18.4,-34.0,5/18/2021,10/5/2022,Zoo,Blue-and-yellow Macaw;Black-headed Heron;Spotted eagle-owl;Secretary bird;Barn Owl (Common Barn-Owl);Wild turkey,10,10,wild,3733,86497
South Africa,HPAI_H5N1_2021_W_045,18.0,-32.8,9/15/2021,5/31/2022,Other,Kelp Gull;Swift tern;Northern giant petrel ;Cape cormorant,206,235,wild,3733,92620
South Africa,HPAI_H5N1_2021_W_041,18.9,-34.3,9/28/2021,2/1/2023,Other,White-breasted cormorant;Jackass Penguin;Cape cormorant,908,1024,wild,3733,92313
South Africa,HPAI_H5N1_2021_W_015,18.386,-33.915,6/8/2021,4/15/2022,Other,Hartlaub's gull;Kelp Gull;Cape cormorant;Swift tern;Bank cormorant;Arctic Jaeger,7,20,wild,3733,87048
South Africa,HPAI_H5N1_2021_W_013,18.475,-33.82,6/1/2021,1/11/2023,Other,Hartlaub's gull;Jackass Penguin;Kelp Gull;Sandwich Tern;Arctic Jaeger,3,18,wild,3733,86872
South Africa,HPAI_H5N1_2021_W_006,18.4,-34.1,5/18/2021,2/10/2023,Other,Grey-headed gull;Bank cormorant;Hartlaub's gull;Kelp Gull;Cape cormorant,6,18,wild,3733,86413
South Africa,HPAI_H5N1_2021_W_025,28.0,-26.0,6/28/2021,8/3/2021,Zoo,Pink-backed Pelican;Brown Pelican,2,2,wild,3733,87720
South Africa,HPAI_H5N1_2021_W_015,18.386,-33.915,6/8/2021,4/15/2022,Other,Hartlaub's gull;Kelp Gull;Arctic Jaeger;Cape cormorant;Bank cormorant;Swift tern,7,20,wild,3733,87048
South Africa,HPAI_H5N1_2021_W_007,18.4,-34.1,5/18/2021,2/7/2023,Other,Kelp Gull;African black oystercatcher;Cape cormorant;Jackass Penguin,89,148,wild,3733,86414
South Africa,HPAI_H5N1_2021_W_006,18.4,-34.1,5/18/2021,2/10/2023,Other,Grey-headed gull;Kelp Gull;Cape cormorant;Hartlaub's gull;Bank cormorant,6,18,wild,3733,86413
South Africa,HPAI_H5N1_2021_W_003,18.4,-34.0,5/18/2021,10/5/2022,Zoo,Black-headed Heron;Spotted eagle-owl;Wild turkey;Secretary bird;Blue-and-yellow Macaw;Barn Owl (Common Barn-Owl),10,10,wild,3733,86497
South Africa,HPAI_H5N1_2021_W_015,18.386,-33.915,6/8/2021,4/15/2022,Other,Hartlaub's gull;Cape cormorant;Kelp Gull;Swift tern;Bank cormorant;Arctic Jaeger,7,20,wild,3733,87048
South Africa,HPAI_H5N1_2021_W_006,18.4,-34.1,5/18/2021,2/10/2023,Other,Grey-headed gull;Bank cormorant;Cape cormorant;Kelp Gull;Hartlaub's gull,6,18,wild,3733,86413
South Africa,HPAI_H5N1_2021_W_003,18.4,-34.0,5/18/2021,10/5/2022,Zoo,Blue-and-yellow Macaw;Barn Owl (Common Barn-Owl);Spotted eagle-owl;Black-headed Heron;Wild turkey;Secretary bird,10,10,wild,3733,86497
South Africa,HPAI_H5N1_2021_W_043,18.3178,-32.0,10/6/2021,4/15/2022,Other,Cape gannet;Hartlaub's gull;Cape cormorant,31,116,wild,3733,92316
South Africa,HPAI_H5N1_2021_W_013,18.475,-33.82,6/1/2021,1/11/2023,Other,Hartlaub's gull;Sandwich Tern;Jackass Penguin;Kelp Gull;Arctic Jaeger,3,18,wild,3733,86872
South Africa,HPAI_H5N1_2021_W_007,18.4,-34.1,5/18/2021,2/7/2023,Other,African black oystercatcher;Cape cormorant;Jackass Penguin;Kelp Gull,89,148,wild,3733,86414
South Africa,HPAI_H5N1_2021_W_006,18.4,-34.1,5/18/2021,2/10/2023,Other,Grey-headed gull;Kelp Gull;Cape cormorant;Bank cormorant;Hartlaub's gull,6,18,wild,3733,86413
South Africa,HPAI_H5N1_2021_W_003,18.4,-34.0,5/18/2021,10/5/2022,Zoo,Blue-and-yellow Macaw;Spotted eagle-owl;Wild turkey;Secretary bird;Black-headed Heron;Barn Owl (Common Barn-Owl),10,10,wild,3733,86497
South Africa,HPAI_H5N1_2021_W_015,18.386,-33.915,6/8/2021,4/15/2022,Other,Hartlaub's gull;Kelp Gull;Cape cormorant;Bank cormorant;Arctic Jaeger;Swift tern,7,20,wild,3733,87048
South Africa,HPAI_H5N1_2021_W_006,18.4,-34.1,5/18/2021,2/10/2023,Other,Hartlaub's gull;Grey-headed gull;Bank cormorant;Cape cormorant;Kelp Gull,6,18,wild,3733,86413
South Africa,HPAI_H5N1_2021_W_005,18.5,-33.8,5/13/2021,2/26/2023,Other,Great-winged petrel;Egyptian Goose;Hartlaub's gull,4,8,wild,3733,86412
South Africa,HPAI_H5N1_2021_W_003,18.4,-34.0,5/18/2021,10/5/2022,Zoo,Blue-and-yellow Macaw;Black-headed Heron;Secretary bird;Spotted eagle-owl;Wild turkey;Barn Owl (Common Barn-Owl),10,10,wild,3733,86497
South Africa,HPAI_H5N1_2021_W_045,18.0,-32.8,9/15/2021,5/31/2022,Other,Swift tern;Kelp Gull;Northern giant petrel ;Cape cormorant,206,235,wild,3733,92620
South Africa,HPAI_H5N1_2021_W_013,18.475,-33.82,6/1/2021,1/11/2023,Other,Hartlaub's gull;Kelp Gull;Arctic Jaeger;Jackass Penguin;Sandwich Tern,3,18,wild,3733,86872
South Africa,HPAI_H5N1_2021_W_007,18.4,-34.1,5/18/2021,2/7/2023,Other,Cape cormorant;Jackass Penguin;African black oystercatcher;Kelp Gull,89,148,wild,3733,86414
South Africa,HPAI_H5N1_2021_W_003,18.4,-34.0,5/18/2021,10/5/2022,Zoo,Blue-and-yellow Macaw;Black-headed Heron;Wild turkey;Spotted eagle-owl;Secretary bird;Barn Owl (Common Barn-Owl),10,10,wild,3733,86497
South Africa,HPAI_H5N1_2021_W_043,18.3178,-32.0,10/6/2021,4/15/2022,Other,Cape gannet;Cape cormorant;Hartlaub's gull,31,116,wild,3733,92316
South Africa,HPAI_H5N1_2021_W_015,18.386,-33.915,6/8/2021,4/15/2022,Other,Hartlaub's gull;Swift tern;Cape cormorant;Kelp Gull;Bank cormorant;Arctic Jaeger,7,20,wild,3733,87048
South Africa,HPAI_H5N1_2021_W_013,18.475,-33.82,6/1/2021,1/11/2023,Other,Hartlaub's gull;Jackass Penguin;Sandwich Tern;Kelp Gull;Arctic Jaeger,3,18,wild,3733,86872
South Africa,HPAI_H5N1_2021_W_012,18.3701,-33.7912,5/17/2021,3/12/2022,Other,Sacred Ibis;Cape cormorant;Hartlaub's gull,91,171,wild,3733,86803
South Africa,HPAI_H5N1_2021_W_003,18.4,-34.0,5/18/2021,10/5/2022,Zoo,Blue-and-yellow Macaw;Black-headed Heron;Spotted eagle-owl;Wild turkey;Barn Owl (Common Barn-Owl);Secretary bird,10,10,wild,3733,86497
South Africa,HPAI_H5N1_2021_W_015,18.386,-33.915,6/8/2021,4/15/2022,Other,Hartlaub's gull;Cape cormorant;Swift tern;Arctic Jaeger;Kelp Gull;Bank cormorant,7,20,wild,3733,87048
South Africa,HPAI_H5N1_2021_W_003,18.4,-34.0,5/18/2021,10/5/2022,Zoo,Black-headed Heron;Blue-and-yellow Macaw;Secretary bird;Spotted eagle-owl;Wild turkey;Barn Owl (Common Barn-Owl),10,10,wild,3733,86497
South Africa,HPAI_H5N1_2021_W_015,18.386,-33.915,6/8/2021,4/15/2022,Other,Kelp Gull;Swift tern;Bank cormorant;Cape cormorant;Arctic Jaeger;Hartlaub's gull,7,20,wild,3733,87048
South Africa,HPAI_H5N1_2021_W_007,18.4,-34.1,5/18/2021,2/7/2023,Other,Kelp Gull;Jackass Penguin;Cape cormorant;African black oystercatcher,89,148,wild,3733,86414
South Africa,HPAI_H5N1_2021_W_006,18.4,-34.1,5/18/2021,2/10/2023,Other,Grey-headed gull;Hartlaub's gull;Bank cormorant;Cape cormorant;Kelp Gull,6,18,wild,3733,86413
South Africa,HPAI_H5N1_2021_W_003,18.4,-34.0,5/18/2021,10/5/2022,Zoo,Blue-and-yellow Macaw;Spotted eagle-owl;Wild turkey;Secretary bird;Barn Owl (Common Barn-Owl);Black-headed Heron,10,10,wild,3733,86497
South Africa,HPAI_H5N1_2021_W_013,18.475,-33.82,6/1/2021,1/11/2023,Other,Sandwich Tern;Hartlaub's gull;Kelp Gull;Arctic Jaeger;Jackass Penguin,3,18,wild,3733,86872
South Africa,HPAI_H5N1_2021_W_006,18.4,-34.1,5/18/2021,2/10/2023,Other,Hartlaub's gull;Grey-headed gull;Bank cormorant;Kelp Gull;Cape cormorant,6,18,wild,3733,86413
South Africa,HPAI_H5N1_2021_W_015,18.386,-33.915,6/8/2021,4/15/2022,Other,Hartlaub's gull;Kelp Gull;Swift tern;Arctic Jaeger;Bank cormorant;Cape cormorant,7,20,wild,3733,87048
South Africa,HPAI_H5N1_2021_W_013,18.475,-33.82,6/1/2021,1/11/2023,Other,Hartlaub's gull;Kelp Gull;Jackass Penguin;Sandwich Tern;Arctic Jaeger,3,18,wild,3733,86872
South Africa,HPAI_H5N1_2021_W_012,18.3701,-33.7912,5/17/2021,3/12/2022,Other,Cape cormorant;Sacred Ibis;Hartlaub's gull,91,171,wild,3733,86803
South Africa,HPAI_H5N1_2021_W_006,18.4,-34.1,5/18/2021,2/10/2023,Other,Grey-headed gull;Hartlaub's gull;Bank cormorant;Kelp Gull;Cape cormorant,6,18,wild,3733,86413
South Africa,HPAI_H5N1_2021_W_003,18.4,-34.0,5/18/2021,10/5/2022,Zoo,Blue-and-yellow Macaw;Wild turkey;Black-headed Heron;Secretary bird;Spotted eagle-owl;Barn Owl (Common Barn-Owl),10,10,wild,3733,86497
South Africa,HPAI_H5N1_2021_W_006,18.4,-34.1,5/18/2021,2/10/2023,Other,Grey-headed gull;Kelp Gull;Bank cormorant;Cape cormorant;Hartlaub's gull,6,18,wild,3733,86413
South Africa,HPAI_H5N1_2021_W_003,18.4,-34.0,5/18/2021,10/5/2022,Zoo,Black-headed Heron;Blue-and-yellow Macaw;Barn Owl (Common Barn-Owl);Wild turkey;Spotted eagle-owl;Secretary bird,10,10,wild,3733,86497
South Africa,HPAI_H5N1_2021_W_007,18.4,-34.1,5/18/2021,2/7/2023,Other,Jackass Penguin;Kelp Gull;African black oystercatcher;Cape cormorant,89,148,wild,3733,86414
South Africa,HPAI_H5N1_2021_W_015,18.386,-33.915,6/8/2021,4/15/2022,Other,Swift tern;Bank cormorant;Cape cormorant;Kelp Gull;Arctic Jaeger;Hartlaub's gull,7,20,wild,3733,87048
South Africa,HPAI_H5N1_2021_W_007,18.4,-34.1,5/18/2021,2/7/2023,Other,African black oystercatcher;Jackass Penguin;Cape cormorant;Kelp Gull,89,148,wild,3733,86414
South Africa,HPAI_H5N1_2021_W_006,18.4,-34.1,5/18/2021,2/10/2023,Other,Grey-headed gull;Bank cormorant;Kelp Gull;Cape cormorant;Hartlaub's gull,6,18,wild,3733,86413
South Africa,HPAI_H5N1_2021_W_045,18.0,-32.8,9/15/2021,5/31/2022,Other,Swift tern;Cape cormorant;Kelp Gull;Northern giant petrel ,206,235,wild,3733,92620
South Africa,HPAI_H5N1_2021_W_015,18.386,-33.915,6/8/2021,4/15/2022,Other,Hartlaub's gull;Kelp Gull;Bank cormorant;Swift tern;Cape cormorant;Arctic Jaeger,7,20,wild,3733,87048
South Africa,HPAI_H5N1_2021_W_003,18.4,-34.0,5/18/2021,10/5/2022,Zoo,Secretary bird;Black-headed Heron;Barn Owl (Common Barn-Owl);Spotted eagle-owl;Wild turkey;Blue-and-yellow Macaw,10,10,wild,3733,86497
South Africa,HPAI_H5N1_2021_W_013,18.475,-33.82,6/1/2021,1/11/2023,Other,Hartlaub's gull;Sandwich Tern;Kelp Gull;Jackass Penguin;Arctic Jaeger,3,18,wild,3733,86872
South Africa,HPAI_H5N1_2021_W_005,18.5,-33.8,5/13/2021,2/26/2023,Other,Great-winged petrel;Hartlaub's gull;Egyptian Goose,4,8,wild,3733,86412
South Africa,HPAI_H5N1_2021_W_003,18.4,-34.0,5/18/2021,10/5/2022,Zoo,Black-headed Heron;Blue-and-yellow Macaw;Wild turkey;Spotted eagle-owl;Secretary bird;Barn Owl (Common Barn-Owl),10,10,wild,3733,86497
South Africa,HPAI_H5N1_2021_W_015,18.386,-33.915,6/8/2021,4/15/2022,Other,Kelp Gull;Swift tern;Hartlaub's gull;Bank cormorant;Cape cormorant;Arctic Jaeger,7,20,wild,3733,87048
South Africa,HPAI_H5N1_2021_W_013,18.475,-33.82,6/1/2021,1/11/2023,Other,Sandwich Tern;Jackass Penguin;Hartlaub's gull;Kelp Gull;Arctic Jaeger,3,18,wild,3733,86872
South Africa,HPAI_H5N1_2021_W_003,18.4,-34.0,5/18/2021,10/5/2022,Zoo,Blue-and-yellow Macaw;Black-headed Heron;Barn Owl (Common Barn-Owl);Secretary bird;Wild turkey;Spotted eagle-owl,10,10,wild,3733,86497
South Africa,HPAI_H5N1_2021_W_015,18.386,-33.915,6/8/2021,4/15/2022,Other,Hartlaub's gull;Arctic Jaeger;Cape cormorant;Kelp Gull;Bank cormorant;Swift tern,7,20,wild,3733,87048
South Africa,HPAI_H5N1_2021_W_006,18.4,-34.1,5/18/2021,2/10/2023,Other,Hartlaub's gull;Kelp Gull;Cape cormorant;Bank cormorant;Grey-headed gull,6,18,wild,3733,86413
South Africa,HPAI_H5N1_2021_W_015,18.386,-33.915,6/8/2021,4/15/2022,Other,Hartlaub's gull;Kelp Gull;Swift tern;Bank cormorant;Cape cormorant;Arctic Jaeger,7,20,wild,3733,87048
South Africa,HPAI_H5N1_2021_W_013,18.475,-33.82,6/1/2021,1/11/2023,Other,Kelp Gull;Hartlaub's gull;Jackass Penguin;Arctic Jaeger;Sandwich Tern,3,18,wild,3733,86872
South Africa,HPAI_H5N1_2021_W_006,18.4,-34.1,5/18/2021,2/10/2023,Other,Kelp Gull;Grey-headed gull;Cape cormorant;Hartlaub's gull;Bank cormorant,6,18,wild,3733,86413
South Africa,HPAI_H5N1_2021_W_003,18.4,-34.0,5/18/2021,10/5/2022,Zoo,Black-headed Heron;Blue-and-yellow Macaw;Barn Owl (Common Barn-Owl);Secretary bird;Spotted eagle-owl;Wild turkey,10,10,wild,3733,86497
South Africa,HPAI_H5N1_2021_W_007,18.4,-34.1,5/18/2021,2/7/2023,Other,Kelp Gull;Jackass Penguin;African black oystercatcher;Cape cormorant,89,148,wild,3733,86414
South Africa,HPAI_H5N1_2021_W_003,18.4,-34.0,5/18/2021,10/5/2022,Zoo,Black-headed Heron;Blue-and-yellow Macaw;Wild turkey;Barn Owl (Common Barn-Owl);Secretary bird;Spotted eagle-owl,10,10,wild,3733,86497
South Africa,HPAI_H5N1_2021_W_015,18.386,-33.915,6/8/2021,4/15/2022,Other,Hartlaub's gull;Swift tern;Kelp Gull;Cape cormorant;Bank cormorant;Arctic Jaeger,7,20,wild,3733,87048
South Africa,HPAI_H5N1_2021_W_013,18.475,-33.82,6/1/2021,1/11/2023,Other,Hartlaub's gull;Jackass Penguin;Arctic Jaeger;Sandwich Tern;Kelp Gull,3,18,wild,3733,86872
South Africa,HPAI_H5N1_2021_W_003,18.4,-34.0,5/18/2021,10/5/2022,Zoo,Blue-and-yellow Macaw;Spotted eagle-owl;Secretary bird;Black-headed Heron;Wild turkey;Barn Owl (Common Barn-Owl),10,10,wild,3733,86497
South Africa,HPAI_H5_GAU_2021_043,19.9,-33.2,5/31/2021,2/9/2023,Farm,Birds,158,158,domestic,3649,87904
South Africa,HPAI_H5_GAU_2021_090,22.3,-33.7,7/21/2022,1/9/2023,Farm,Birds,0,3,domestic,3649,106775
South Africa,HPAI_H5_GAU_2021_096,27.9,-26.3,1/5/2023,12/31/1969,Farm,Birds,1226,1226,domestic,3649,112843
South Africa,HPAI_H5_GAU_2021_092,28.6,-26.3,10/2/2022,12/28/2022,Farm,Birds,155,236,domestic,3649,107705
South Africa,HPAI_H5_GAU_2021_091,30.5,-29.7,9/14/2022,12/7/2022,Farm,Birds,33,33,domestic,3649,107009
South Africa,HPAI_H5_GAU_2021_088,30.0,-27.7,8/2/2022,11/15/2022,Farm,Birds,60,60,domestic,3649,106516
South Africa,HPAI_H5_GAU_2021_095,24.5,-29.4,11/14/2022,12/31/1969,Farm,Birds,700,750,domestic,3649,109434
South Africa,HPAI_H5_GAU_2021_094,31.0,-29.1,11/10/2022,12/31/1969,Farm,Birds,100,100,domestic,3649,109433
South Africa,HPAI_H5_GAU_2021_087,28.0,-26.6,4/18/2022,11/6/2022,Farm,Birds,42,42,domestic,3649,102777
South Africa,HPAI_H5_GAU_2021_055,21.6,-34.0,7/13/2021,10/3/2022,Farm,Birds,0,38,domestic,3649,91105
South Africa,HPAI_H5_GAU_2021_038,21.5,-34.0,6/13/2021,10/3/2022,Farm,Birds,0,16,domestic,3649,87573
South Africa,HPAI_H5_GAU_2021_093,29.6,-30.2,10/2/2022,12/31/1969,Farm,Birds,47,47,domestic,3649,107706
South Africa,HPAI_H5_GAU_2021_086,28.2,-26.3,3/14/2022,5/26/2022,Farm,Birds,96,96,domestic,3649,99987
South Africa,HPAI_H5_GAU_2021_089,30.5,-29.7,9/8/2022,12/31/1969,Farm,Birds,500,500,domestic,3649,106774
South Africa,HPAI_H5_GAU_2021_082,19.1,-33.2,11/14/2021,8/11/2022,Farm,Birds,0,3,domestic,3649,97829
South Africa,HPAI_H5_GAU_2021_051,28.2,-25.9,8/8/2021,8/16/2022,Farm,Birds,18286,18286,domestic,3649,89143
South Africa,HPAI_H5_GAU_2021_064,31.4,-28.3,10/19/2021,7/25/2022,Village,Birds,110,130,domestic,3649,92302
South Africa,HPAI_H5_GAU_2021_080,28.3,-26.0,1/23/2022,7/12/2022,Farm,Birds,4345,4345,domestic,3649,96315
South Africa,HPAI_H5_GAU_2021_065,28.0,-25.9,10/23/2021,7/10/2022,Farm,Birds,481,481,domestic,3649,92303
South Africa,HPAI_H5_GAU_2021_063,21.4,-34.0,7/4/2021,6/7/2022,Farm,Birds,3,9,domestic,3649,91936
South Africa,HPAI_H5_GAU_2021_081,18.7,-33.6,1/26/2022,6/14/2022,Farm,Birds,2008,2008,domestic,3649,96762
South Africa,HPAI_H5_GAU_2021_053,22.5,-33.5,7/27/2021,5/26/2022,Farm,Birds,0,15,domestic,3649,89916
South Africa,HPAI_H5_GAU_2021_024,26.2,-27.8,5/24/2021,7/18/2021,Backyard,Birds,30,41,domestic,3649,86419
South Africa,HPAI_H5_GAU_2021_085,21.6,-34.1,1/18/2022,5/3/2022,Farm,Birds,0,1,domestic,3649,98098
South Africa,HPAI_H5_GAU_2021_054,28.2,-25.9,8/24/2021,5/22/2022,Farm,Birds,43255,43255,domestic,3649,90003
South Africa,HPAI_H5_GAU_2021_079,28.3,-26.0,1/23/2022,4/11/2022,Farm,Birds,1601,1601,domestic,3649,96314
South Africa,HPAI_H5_GAU_2021_083,20.7,-33.5,12/2/2021,4/10/2022,Farm,Birds,0,13,domestic,3649,97831
South Africa,HPAI_H5_GAU_2021_011,19.5,-33.7,5/5/2021,7/22/2021,Farm,Birds,10772,10773,domestic,3649,85936
South Africa,HPAI_H5_GAU_2021_077,27.8,-26.6,11/15/2021,4/13/2022,Farm,Birds,200,200,domestic,3649,92806
South Africa,HPAI_H5_GAU_2021_084,27.9,-26.4,2/16/2022,4/13/2022,Farm,Birds,242,242,domestic,3649,98097
South Africa,HPAI_H5_GAU_2021_015,19.5,-33.6,5/17/2021,7/19/2021,Farm,Birds,208,208,domestic,3649,86104
South Africa,HPAI_H5_GAU_2021_017,19.5,-34.1,5/17/2021,7/22/2021,Farm,Birds,1841,1841,domestic,3649,86107
South Africa,HPAI_H5_GAU_2021_006,19.5,-33.6,5/3/2021,7/19/2021,Farm,Birds,290,290,domestic,3649,85161
South Africa,HPAI_H5_GAU_2021_060,21.5,-34.0,7/14/2021,11/9/2021,Farm,Birds,0,1,domestic,3649,91342
South Africa,HPAI_H5_GAU_2021_062,29.8,-28.5,9/30/2021,3/16/2022,Farm,Birds,467,467,domestic,3649,91935
South Africa,HPAI_H5_GAU_2021_061,32.1,-28.4,10/3/2021,1/30/2022,Farm,Birds,100,300,domestic,3649,91934
South Africa,HPAI_H5_GAU_2021_057,30.3,-29.7,8/22/2021,1/21/2022,Farm,Birds,242,242,domestic,3649,91108
South Africa,HPAI_H5_GAU_2021_069,27.5,-26.1,10/27/2021,1/19/2022,Farm,Birds,184,184,domestic,3649,92311
South Africa,HPAI_H5_GAU_2021_072,27.8,-26.5,11/2/2021,3/3/2022,Farm,Birds,650,650,domestic,3649,92610
South Africa,HPAI_H5_GAU_2021_070,28.0,-26.6,10/25/2021,3/3/2022,Farm,Birds,3700,3700,domestic,3649,92608
South Africa,HPAI_H5_GAU_2021_068,28.2,-26.2,10/25/2021,3/3/2022,Farm,Birds,711,711,domestic,3649,92310
South Africa,HPAI_H5_GAU_2021_076,28.4,-26.1,10/31/2021,3/3/2022,Farm,Birds,112,268,domestic,3649,92805
South Africa,HPAI_H5_GAU_2021_058,30.1,-29.7,9/17/2021,11/17/2021,Backyard,Birds,60,60,domestic,3649,91336
South Africa,HPAI_H5_GAU_2021_056,30.3,-29.7,9/3/2021,1/23/2022,Farm,Birds,150,150,domestic,3649,91106
South Africa,HPAI_H5_GAU_2021_042,30.5,-29.7,7/18/2021,11/24/2021,Farm,Birds,200,200,domestic,3649,87903
South Africa,HPAI_H5_GAU_2021_031,25.4,-33.9,6/13/2021,12/20/2021,Backyard,Birds,30,30,domestic,3649,87044
South Africa,HPAI_H5_GAU_2021_047,25.4,-33.9,7/20/2021,9/17/2021,Backyard,Birds,12,12,domestic,3649,88221
South Africa,HPAI_H5_GAU_2021_039,30.5,-29.75,7/7/2021,12/1/2021,Farm,Birds,3000,3000,domestic,3649,87731
South Africa,HPAI_H5_GAU_2021_059,18.6,-33.5,9/24/2021,2/1/2022,Farm,Birds,300,300,domestic,3649,91337
South Africa,HPAI_H5_GAU_2021_050,27.9,-26.0,8/15/2021,9/29/2021,Farm,Birds,50,50,domestic,3649,89142
South Africa,HPAI_H5_GAU_2021_067,19.0,-33.7,10/16/2021,12/23/2021,Farm,Birds,200,300,domestic,3649,92309
South Africa,HPAI_H5_GAU_2021_030,18.7,-34.0,6/1/2021,1/19/2022,Backyard,Birds,2,2,domestic,3649,86806
South Africa,HPAI_H5_GAU_2021_036,18.5,-34.0,6/20/2021,1/17/2022,Farm,Birds,80,80,domestic,3649,87571
South Africa,HPAI_H5_GAU_2021_066,31.4,-28.8,10/1/2021,1/13/2022,Farm,Birds,272,310,domestic,3649,92306
South Africa,HPAI_H5_GAU_2021_078,22.1,-33.6,12/1/2021,1/2/2022,Farm,Birds,0,5,domestic,3649,93816
South Africa,HPAI_H5_GAU_2021_073,27.7,-26.6,10/14/2021,12/22/2021,Farm,Birds,93,93,domestic,3649,92611
South Africa,HPAI_H5_GAU_2021_001,28.2,-26.3,4/8/2021,12/19/2021,Farm,Birds,864,864,domestic,3649,84057
South Africa,HPAI_H5_GAU_2021_071,28.1,-25.5,11/3/2021,12/12/2021,Farm,Birds,160,160,domestic,3649,92609
South Africa,HPAI_H5_GAU_2021_037,20.7,-34.3,6/7/2021,12/8/2021,Farm,Birds,123,124,domestic,3649,87572
South Africa,HPAI_H5_GAU_2021_033,30.4,-29.6,6/11/2021,12/7/2021,Farm,Birds,2637,2637,domestic,3649,87046
South Africa,HPAI_H5_GAU_2021_046,30.5,-29.7,7/25/2021,11/26/2021,Farm,Birds,60,60,domestic,3649,88012
South Africa,HPAI_H5_GAU_2021_045,30.5,-29.7,7/24/2021,11/21/2021,Farm,Birds,314,314,domestic,3649,88010
South Africa,HPAI_H5_GAU_2021_026,26.8,-26.3,5/31/2021,9/12/2021,Farm,Birds,200,300,domestic,3649,86426
South Africa,HPAI_H5_GAU_2021_049,30.5,-29.7,8/8/2021,10/14/2021,Farm,Birds,21,21,domestic,3649,88767
South Africa,HPAI_H5_GAU_2021_041,30.5,-29.7,7/18/2021,10/14/2021,Farm,Birds,20,20,domestic,3649,87902
South Africa,HPAI_H5_GAU_2021_009,27.2,-26.6,5/6/2021,10/28/2021,Farm,Birds,170,170,domestic,3649,85397
South Africa,HPAI_H5_GAU_2021_048,30.4,-29.6,7/28/2021,11/14/2021,Farm,Birds,10,10,domestic,3649,88222
South Africa,HPAI_H5_GAU_2021_008,29.3,-26.8,5/6/2021,8/30/2021,Farm,Birds,56,8229,domestic,3649,85394
South Africa,HPAI_H5_GAU_2021_029,25.4,-33.9,6/8/2021,9/5/2021,Farm,Birds,6994,6994,domestic,3649,86805
South Africa,HPAI_H5_GAU_2021_034,25.4,-33.9,6/21/2021,8/17/2021,Backyard,Birds,7,7,domestic,3649,87343
South Africa,HPAI_H5_GAU_2021_025,18.2,-32.8,5/16/2021,11/10/2021,Backyard,Birds,2,2,domestic,3649,86421
South Africa,HPAI_H5_GAU_2021_044,25.7,-32.2,6/24/2021,9/29/2021,Farm,Birds,3,10,domestic,3649,87905
South Africa,HPAI_H5_GAU_2021_020,29.9,-28.0,5/22/2021,10/11/2021,Farm,Birds,3760,3760,domestic,3649,86110
South Africa,HPAI_H5_GAU_2021_040,26.3,-30.6,7/9/2021,10/11/2021,Farm,Birds,70,70,domestic,3649,87901
South Africa,HPAI_H5_GAU_2021_028,28.48,-25.8,6/6/2021,10/6/2021,Farm,Birds,2701,2701,domestic,3649,86623
South Africa,HPAI_H5_GAU_2021_052,18.8,-33.9,8/8/2021,10/3/2021,Farm,Birds,104,109,domestic,3649,89144
South Africa,HPAI_H5_GAU_2021_004,28.3,-26.3,5/1/2021,8/29/2021,Farm,Birds,372,372,domestic,3649,84992
South Africa,HPAI_H5_GAU_2021_027,22.3,-34.0,6/4/2021,9/6/2021,Farm,Birds,149,149,domestic,3649,86622
South Africa,HPAI_H5_GAU_2021_018,18.6,-33.5,5/13/2021,8/29/2021,Backyard,Birds,57,58,domestic,3649,86108
South Africa,HPAI_H5_GAU_2021_035,27.8,-25.9,6/27/2021,8/15/2021,Backyard,Birds,49,49,domestic,3649,87344
South Africa,HPAI_H5_GAU_2021_003,27.0,-26.8,4/18/2021,8/15/2021,Farm,Birds,13117,13117,domestic,3649,84553
South Africa,HPAI_H5_GAU_2021_013,27.8,-26.5,5/10/2021,8/25/2021,Backyard,Birds,55,55,domestic,3649,85938
South Africa,HPAI_H5_GAU_2021_012,18.4,-33.0,5/10/2021,8/12/2021,Farm,Birds,21388,21388,domestic,3649,85937
South Africa,HPAI_H5_GAU_2021_019,18.9,-33.6,5/18/2021,8/9/2021,Farm,Birds,63,63,domestic,3649,86109
South Africa,HPAI_H5_GAU_2021_021,22.3,-33.9,5/22/2021,7/26/2021,Farm,Birds,252,252,domestic,3649,86415
South Africa,HPAI_H5_GAU_2021_014,28.0,-26.6,5/12/2021,7/29/2021,Farm,Birds,53,53,domestic,3649,85939
South Africa,HPAI_H5_GAU_2021_022,18.9,-33.6,5/26/2021,7/25/2021,Farm,Birds,21,21,domestic,3649,86417
South Africa,HPAI_H5_GAU_2021_005,27.3,-26.6,5/2/2021,7/5/2021,Farm,Birds,311,400,domestic,3649,85086
South Africa,HPAI_H5_GAU_2021_007,18.6,-33.4,5/4/2021,7/22/2021,Farm,Birds,850,850,domestic,3649,85392
